DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
Campana al 2500,218,350000,22400000,1606,102752,64,SEGUNDO,VILLA DEL PARQUE,11
ARROTEA 600,247,190000,15200000,769,61538,80,CUARTO,FLORES SUR,7
,1100,3500000,224000000,3182,203636,64,SEGUNDO,VILLA CRESPO,15
Tte Cnel M Besares,178,900000,60480000,5056,339775,67,SEGUNDO,NUÑEZ,13
Av Del Carril,150,305000,19520000,2033,130133,64,SEGUNDO,VILLA PUEYRREDON,12
"JUSTO, JUAN B.",1989,4500000,288000000,2262,144796,64,SEGUNDO,VILLA SANTA RITA,11
Jose Cubas,329,595000,41352500,1809,125691,70,SEGUNDO,VILLA PUEYRREDON,12
SORIA,255,870000,60465000,3412,237118,70,SEGUNDO,PALERMO,14
Av. Segurola 400,278,495000,33264000,1781,119655,67,SEGUNDO,VELEZ SARSFIELD,10
GUATEMALA,268,980000,62720000,3657,234030,64,SEGUNDO,PALERMO,14
"BUFANO, ALFREDO R. 1900",214,170000,13600000,794,63551,80,CUARTO,VILLA GRAL. MITRE,11
Av. Independencia,254,940000,65330000,3701,257205,70,SEGUNDO,BALVANERA,3
CONGRESO 2515 (CM),116,660000,44352000,5690,382345,67,SEGUNDO,NUÑEZ,13
"DIAZ VELEZ, AVDA. 4200",411,950000,66025000,2311,160645,70,SEGUNDO,ALMAGRO,5
Tamborini al 5000,399,450000,28800000,1128,72180,64,SEGUNDO,VILLA URQUIZA,12
Humberto I,707,850000,54400000,1202,76945,64,SEGUNDO,CONSTITUCION,1
Anchorena al 700,444,1199000,80572800,2700,181470,67,SEGUNDO,BALVANERA,3
ZAPIOLA,807,2400000,161280000,2974,199851,67,SEGUNDO,COLEGIALES,13
Puan 1800,205,129000,8965500,629,43734,70,SEGUNDO,PARQUE CHACABUCO,7
Colombres al 1300,86,160000,10752000,1860,125023,67,SEGUNDO,BOEDO,5
HIDALGO 600,1447,3800000,243200000,2626,168072,64,SEGUNDO,CABALLITO,6
Dr F Muñiz,1100,3200000,215040000,2909,195491,67,SEGUNDO,BOEDO,5
Bucarelli,166,920000,58880000,5542,354699,64,SEGUNDO,VILLA URQUIZA,12
PARAGUAY,205,1300000,83200000,6341,405854,64,SEGUNDO,PALERMO,14
Av. Monroe y Libertador,254,1600000,102400000,6299,403150,64,SEGUNDO,BELGRANO,13
Juan B Justo 9300,590,520000,33280000,881,56407,64,SEGUNDO,VERSALLES,10
Paez al 2900,540,2000000,134400000,3704,248889,67,SEGUNDO,FLORES NORTE,7
INDEPENDENCIA,1128,3100000,198400000,2748,175887,64,SEGUNDO,CONSTITUCION,1
Belgrano al 800,1720,7800000,499200000,4535,290233,64,SEGUNDO,MONTSERRAT,1
Cochabamba 3800,332,480000,32256000,1446,97157,67,SEGUNDO,BOEDO,5
Gavilan,355,490000,32928000,1380,92755,67,SEGUNDO,FLORES NORTE,7
Gorriti,373,750000,52125000,2011,139745,70,SEGUNDO,PALERMO,14
Chiclana Av.,171,650000,45175000,3801,264181,70,SEGUNDO,PARQUE PATRICIOS,4
Pizarro N°6261,370,480000,32256000,1297,87178,67,SEGUNDO,MATADEROS,9
FRAGATA Pres. SARMIENTO 1800,100,850000,54187500,8500,541875,64,TERCER,CABALLITO,6
Palestina,190,650000,41600000,3421,218947,64,SEGUNDO,PALERMO,14
Venezuela,111,183000,12718500,1649,114581,70,SEGUNDO,BALVANERA,3
Av Alberdi,295,440000,29568000,1492,100231,67,SEGUNDO,VILLA LURO,10
BASUALDO,678,420000,29190000,619,43053,70,SEGUNDO,VILLA LURO,10
SANCHEZ 2200,184,240000,19200000,1304,104348,80,CUARTO,VILLA GRAL. MITRE,11
INCLAN,449,220000,15290000,490,34076,70,SEGUNDO,PARQUE PATRICIOS,4
PEDRO LOZANO al 2600,254,720000,46080000,2835,181417,64,SEGUNDO,AGRONOMIA,15
Bartolomé Mitre 1800,1173,790000,53088000,673,45258,67,SEGUNDO,BALVANERA,3
Godoy Cruz al 1500,214,950000,63840000,4439,298318,67,SEGUNDO,VILLA CRESPO,15
Gamarra,232,450000,28800000,1940,124138,64,SEGUNDO,PARQUE CHAS,15
CORDOBA,198,1050000,72975000,5314,369307,70,SEGUNDO,VILLA CRESPO,15
Honorio Pueyrredon,218,700000,48650000,3211,223165,70,SEGUNDO,VILLA CRESPO,15
"ALVAREZ, JULIAN",1275,640000,40960000,502,32125,64,SEGUNDO,PALERMO,14
DARWIN,331,1250000,80000000,3776,241692,64,SEGUNDO,VILLA CRESPO,15
Av Triunvirato,290,890000,61855000,3069,213293,70,SEGUNDO,VILLA ORTUZAR,15
Virrey Loreto y Delgado,163,480000,30720000,2945,188466,64,SEGUNDO,COLEGIALES,13
LASCANO 5100,120,440000,28050000,3667,233750,64,TERCER,MONTE CASTRO,10
Av Lisandro de la Torre,197,310000,20832000,1574,105746,67,SEGUNDO,LINIERS,9
Medina 14,246,750000,52125000,3049,211890,70,SEGUNDO,VILLA LURO,10
CACHI 300,424,240000,15300000,566,36085,64,TERCER,NUEVA POMPEYA,4
Washington,246,800000,53760000,3252,218537,67,SEGUNDO,SAAVEDRA,12
PAEZ 1700,239,290000,23200000,1213,97071,80,CUARTO,FLORES NORTE,7
"RIVERA, PEDRO I., Dr. 5600",112,269000,21520000,2402,192143,80,CUARTO,VILLA URQUIZA,12
Av. El Cano,276,1250000,84000000,4523,303962,67,SEGUNDO,VILLA ORTUZAR,15
Agustin Alvarez 5100,139,235000,15040000,1691,108201,64,SEGUNDO,VILLA PUEYRREDON,12
RIO DE JANEIRO,310,950000,60800000,3065,196129,64,SEGUNDO,CABALLITO,6
15 De Noviembre 1889,318,280000,18816000,881,59170,67,SEGUNDO,CONSTITUCION,1
Pasaje Baltazar de Unquera,163,189000,12096000,1160,74209,64,SEGUNDO,MONTE CASTRO,10
Jose Luis Cantilo al 4100,660,1080000,69120000,1636,104727,64,SEGUNDO,VILLA DEVOTO SUR,11
Av. San Juan,205,350000,22400000,1707,109268,64,SEGUNDO,CONSTITUCION,1
Combate de los Pozos al 1300,75,120000,8064000,1600,107520,67,SEGUNDO,SAN CRISTOBAL,3
Gascón,345,1050000,70560000,3043,204522,67,SEGUNDO,PALERMO,14
Ciudad de la Paz al 100,175,900000,57600000,5143,329143,64,SEGUNDO,PALERMO,14
ECHEVERRIA,790,4800000,307200000,6076,388861,64,SEGUNDO,BELGRANO,13
"PAZ, MARCOS 2000",1378,2500000,159375000,1814,115657,64,TERCER,MONTE CASTRO,10
Av Dr R Balbin,373,1050000,67200000,2815,180161,64,SEGUNDO,COGHLAN,12
CORRIENTES,405,1750000,112000000,4321,276543,64,SEGUNDO,CHACARITA,15
ARCOS 2800,712,1900000,121125000,2669,170119,64,PRIMER,BELGRANO,13
ESPINOSA,117,255000,16320000,2179,139487,64,SEGUNDO,PATERNAL,15
"GALLARDO, ANGEL",369,2300000,147200000,6233,398916,64,SEGUNDO,VILLA CRESPO,15
Somellera,1553,650000,41600000,419,26787,64,SEGUNDO,PARQUE CHACABUCO,7
ASUNCION,1040,3000000,192000000,2885,184615,64,SEGUNDO,VILLA DEVOTO NORTE,11
Mexico,630,1400000,94080000,2222,149333,67,SEGUNDO,MONTSERRAT,1
Suarez,256,170000,11815000,664,46152,70,SEGUNDO,BOCA,4
Crisologo Larralde 4416,250,650000,41600000,2600,166400,64,SEGUNDO,SAAVEDRA,12
Av. Gaona al 1800,790,2500000,160000000,3165,202532,64,SEGUNDO,CABALLITO,6
Aguirre 1000,289,645000,44827500,2232,155112,70,SEGUNDO,VILLA CRESPO,15
BRASIL 100,696,6500000,414375000,9339,595366,64,TERCER,BOCA,4
MEDRANO,257,670000,42880000,2607,166848,64,SEGUNDO,PALERMO,14
Fray J W Achaval,346,1200000,83400000,3468,241040,70,SEGUNDO,CABALLITO,6
AV LARRAZABAL,400,500000,34750000,1250,86875,70,SEGUNDO,MATADEROS,9
Crisologo Larralde al 2200,216,730000,49056000,3380,227111,67,SEGUNDO,NUÑEZ,13
LOPE DE VEGA,411,690000,44160000,1679,107445,64,SEGUNDO,VILLA REAL,10
CONSTITUYENTES,252,590000,41005000,2341,162718,70,SEGUNDO,AGRONOMIA,15
"BELAUSTEGUI, LUIS, DR.",136,170000,10880000,1250,80000,64,SEGUNDO,VELEZ SARSFIELD,10
Los Patos,160,130000,9035000,812,56469,70,SEGUNDO,PARQUE PATRICIOS,4
SAN MARTIN,177,500000,32000000,2825,180791,64,SEGUNDO,VILLA DEVOTO NORTE,11
AREVALO,379,1450000,97440000,3826,257098,67,SEGUNDO,PALERMO,14
Saraza 502,12722,14095998,902143872,1108,70912,64,SEGUNDO,PARQUE CHACABUCO,7
"MANSILLA, LUCIO NORBERTO, GRAL.",982,685000,43840000,698,44644,64,SEGUNDO,PALERMO,14
PICO 4600,130,210000,16800000,1615,129231,80,CUARTO,SAAVEDRA,12
Dr. Nicolas Repetto al 2100,394,380000,26410000,964,67030,70,SEGUNDO,VILLA CRESPO,15
YERBAL 6300,161,230000,14662500,1429,91071,64,PRIMER,LINIERS,9
Manzoni,178,550000,38225000,3090,214747,70,SEGUNDO,VILLA LURO,10
Olazabal 4800,1905,7500000,480000000,3937,251969,64,SEGUNDO,VILLA URQUIZA,12
VENEZUELA 3300,347,900000,62550000,2594,180259,70,SEGUNDO,ALMAGRO,5
Ruiz Huidobro 3339,375,435000,27840000,1160,74240,64,SEGUNDO,SAAVEDRA,12
BESARES al 2300,322,1600000,102400000,4969,318012,64,SEGUNDO,NUÑEZ,13
Humberto 1°,457,650000,43680000,1422,95580,67,SEGUNDO,CONSTITUCION,1
"Vallese, Felipe",106,320000,22240000,3019,209811,70,SEGUNDO,CABALLITO,6
Peron al 1500,237,703000,48858500,2966,206154,70,SEGUNDO,SAN NICOLAS,1
Humberto 1º al 1700,370,550000,38225000,1486,103311,70,SEGUNDO,CONSTITUCION,1
Mexico al 1400,642,1500000,100800000,2336,157009,67,SEGUNDO,MONTSERRAT,1
Jose P Tamborini,343,750000,50400000,2187,146939,67,SEGUNDO,VILLA URQUIZA,12
Pringles  al 1300,1001,5900000,410050000,5894,409640,70,SEGUNDO,PALERMO,14
MARTIN PESCADOR,150,297000,19008000,1980,126720,64,SEGUNDO,VILLA DEL PARQUE,11
Hernandarias,977,1200000,80640000,1228,82538,67,SEGUNDO,BOCA,4
OLIDEN,254,219000,14016000,862,55181,64,SEGUNDO,VILLA LUGANO,8
DEAN FUNES 500,250,290000,18487500,1160,73950,64,TERCER,BALVANERA,3
San Antonio,267,220000,14784000,824,55371,67,SEGUNDO,BARRACAS ESTE,4
Av Cobo,191,260000,18070000,1361,94607,70,SEGUNDO,PARQUE CHACABUCO,7
Tejedor,244,240000,15360000,984,62951,64,SEGUNDO,PARQUE CHACABUCO,7
FELIPE VALLESE,116,249000,15936000,2147,137379,64,SEGUNDO,FLORES NORTE,7
CORDOBA AV.,538,2300000,147200000,4275,273606,64,SEGUNDO,CHACARITA,15
ALVAREZ JONTE 3200,1645,2600000,208000000,1580,126444,80,CUARTO,VILLA SANTA RITA,11
MUÑIZ 500,268,1100000,70125000,4104,261660,64,TERCER,ALMAGRO,5
Donizetti,202,515000,35792500,2550,177191,70,SEGUNDO,VILLA LURO,10
Av Lafuente 45,574,1690000,117455000,2944,204625,70,SEGUNDO,FLORES NORTE,7
SEGUROLA  Y SAN BLAS,203,450000,28800000,2217,141872,64,SEGUNDO,VELEZ SARSFIELD,10
Moreno 2706,203,270000,18765000,1330,92438,70,SEGUNDO,BALVANERA,3
Terrero 900,113,360000,24192000,3186,214088,67,SEGUNDO,FLORES NORTE,7
CHARCAS 3100,36,124335,9946800,3454,276300,80,CUARTO,RECOLETA,2
GASCON 700,136,325000,26000000,2390,191176,80,CUARTO,ALMAGRO,5
"ALBERDI, JUAN BAUTISTA",346,520000,33280000,1503,96185,64,SEGUNDO,PARQUE AVELLANEDA,9
14 De Julio,350,550000,35200000,1571,100571,64,SEGUNDO,VILLA ORTUZAR,15
GIRIBONE,151,780000,49920000,5166,330596,64,SEGUNDO,VILLA ORTUZAR,15
Av. Mosconi,169,550000,36960000,3254,218698,67,SEGUNDO,VILLA PUEYRREDON,12
ZUVIRIA,1000,1300000,83200000,1300,83200,64,SEGUNDO,PARQUE CHACABUCO,7
Paroissien,375,750000,52125000,2000,139000,70,SEGUNDO,SAAVEDRA,12
Brasil  al 3098,315,265000,16960000,841,53841,64,SEGUNDO,PARQUE PATRICIOS,4
Malabia,240,1390000,88960000,5792,370667,64,SEGUNDO,PALERMO,14
Muñiz,300,260000,18070000,867,60233,70,SEGUNDO,BOEDO,5
Malabia,286,980000,62720000,3427,219301,64,SEGUNDO,PALERMO,14
Aranguren  2300,196,450000,30240000,2296,154286,67,SEGUNDO,FLORES NORTE,7
Virrey Del Pino,1500,4000000,268800000,2667,179200,67,SEGUNDO,VILLA ORTUZAR,15
Inclan al 2700,165,220000,14784000,1333,89600,67,SEGUNDO,PARQUE PATRICIOS,4
3800 JARAMILLO,141,460000,31970000,3262,226738,70,SEGUNDO,SAAVEDRA,12
Cervantes al 3000,190,350000,23520000,1842,123789,67,SEGUNDO,VILLA DEVOTO SUR,11
Santa Maria Del Buen Aire,239,240000,15360000,1006,64389,64,SEGUNDO,BARRACAS ESTE,4
Ladines,434,610000,40992000,1406,94452,67,SEGUNDO,VILLA DEVOTO NORTE,11
Agrelo,153,320000,20480000,2092,133856,64,SEGUNDO,BALVANERA,3
MELINCUE 3500,70,150000,12000000,2143,171429,80,CUARTO,VILLA DEL PARQUE,11
Nuñez al 4200,753,2126000,142867200,2823,189731,67,SEGUNDO,SAAVEDRA,12
Pola,85,195000,13552500,2294,159441,70,SEGUNDO,LINIERS,9
Jose Marmol 1600,250,400000,26880000,1600,107520,67,SEGUNDO,BOEDO,5
Av. Warnes al 400,218,990000,66528000,4541,305174,67,SEGUNDO,VILLA CRESPO,15
Muñiz al 500,149,595000,39984000,3993,268349,67,SEGUNDO,ALMAGRO,5
SCALABRINI ORTIZ RAUL,641,2500000,160000000,3900,249610,64,SEGUNDO,PALERMO,14
Chivilcoy,305,800000,55600000,2623,182295,70,SEGUNDO,FLORESTA,10
constitución al 1700,1484,2400000,166800000,1617,112399,70,SEGUNDO,CONSTITUCION,1
SUNCHALES 721,170,250000,20000000,1471,117647,80,CUARTO,VILLA CRESPO,15
Pringles,1001,5900000,377600000,5894,377223,64,SEGUNDO,PALERMO,14
Concordia 1100,344,475000,30400000,1381,88372,64,SEGUNDO,VILLA SANTA RITA,11
Araoz al 1200,600,2800000,179200000,4667,298667,64,SEGUNDO,PALERMO,14
DON BOSCO,174,430000,28896000,2471,166069,67,SEGUNDO,ALMAGRO,5
QUERANDIES,234,450000,30240000,1923,129231,67,SEGUNDO,ALMAGRO,5
Vuelta De Obligado,225,1300000,87360000,5778,388267,67,SEGUNDO,NUÑEZ,13
vidal,372,1100000,73920000,2957,198710,67,SEGUNDO,NUÑEZ,13
J.a.cabrera,152,750000,50400000,4934,331579,67,SEGUNDO,RECOLETA,2
Araoz,259,875000,58800000,3378,227027,67,SEGUNDO,VILLA CRESPO,15
Ecuador al 800,261,550000,35200000,2107,134866,64,SEGUNDO,BALVANERA,3
Charlone,333,600000,38400000,1802,115315,64,SEGUNDO,CHACARITA,15
CORRIENTES,935,2350000,157920000,2513,168898,67,SEGUNDO,VILLA CRESPO,15
Fitz Roy  al 2400,391,2100000,145950000,5371,373274,70,SEGUNDO,PALERMO,14
DIRECTORIO 64,6200,4500000,360000000,726,58064,80,CUARTO,CABALLITO,6
Jose Cubas,182,260000,18070000,1429,99286,70,SEGUNDO,VILLA PUEYRREDON,12
"JUSTO, JUAN B.",424,439900,28153600,1038,66400,64,SEGUNDO,VILLA LURO,10
MACHAIN,209,360000,23040000,1722,110239,64,SEGUNDO,SAAVEDRA,12
Valdenegro al 4400,360,600000,41700000,1667,115833,70,SEGUNDO,SAAVEDRA,12
LAVALLEJA 100,200,730000,46537500,3650,232688,64,PRIMER,SAN NICOLAS,1
VIDAL 2100,1100,890000,56737500,809,51580,64,TERCER,BELGRANO,13
San Nicolas,360,385000,25872000,1069,71867,67,SEGUNDO,VILLA DEL PARQUE,11
ROMULO NAON,226,395000,25280000,1748,111858,64,SEGUNDO,SAAVEDRA,12
Superi,245,850000,59075000,3469,241122,70,SEGUNDO,COGHLAN,12
México 2900,327,450000,30240000,1376,92477,67,SEGUNDO,BALVANERA,3
Ravignani,260,1300000,90350000,5000,347500,70,SEGUNDO,PALERMO,14
A De Escobar,299,315000,21168000,1054,70796,67,SEGUNDO,VILLA PUEYRREDON,12
GUALEGUAYCHU,140,300000,20850000,2143,148929,70,SEGUNDO,MONTE CASTRO,10
G De Helguera,173,560000,35840000,3237,207168,64,SEGUNDO,VILLA DEL PARQUE,11
GORRITI,372,780000,52416000,2097,140903,67,SEGUNDO,PALERMO,14
MOLIERE 2671,295,260000,20800000,881,70508,80,CUARTO,VILLA REAL,10
Gral Jose Garibaldi,1008,500000,33600000,496,33333,67,SEGUNDO,BOCA,4
Saladillo,235,300000,19200000,1277,81702,64,SEGUNDO,VILLA RIACHUELO,8
BELAUSTEGUI LUIS DR.,150,265000,16960000,1767,113067,64,SEGUNDO,CABALLITO,6
Sanchez De Loria,212,380000,25536000,1792,120453,67,SEGUNDO,BOEDO,5
Av. La Plata 500,420,1300000,87360000,3095,208000,67,SEGUNDO,CABALLITO,6
Tucuman 3200,1470,3600000,230400000,2449,156735,64,SEGUNDO,BALVANERA,3
General Eugenio Garzón 3882,252,222000,15429000,881,61226,70,SEGUNDO,PARQUE AVELLANEDA,9
LUIS VIALE,235,210000,13440000,894,57191,64,SEGUNDO,CABALLITO,6
Av. Córdoba al 4000,413,1642000,110342400,3976,267173,67,SEGUNDO,PALERMO,14
AVENIDA RIESTRA,212,375000,24000000,1769,113208,64,SEGUNDO,VILLA LUGANO,8
PAEZ 2500,450,420000,28224000,933,62720,67,SEGUNDO,FLORES NORTE,7
ZINNY 1400,95,110000,8800000,1158,92632,80,CUARTO,PARQUE AVELLANEDA,9
JUSTO JUAN B,247,1250000,86875000,5061,351721,70,SEGUNDO,VILLA CRESPO,15
MATHEU 900,362,680000,45696000,1878,126232,67,SEGUNDO,SAN CRISTOBAL,3
Ancon al 5300,171,950000,60800000,5556,355556,64,SEGUNDO,PALERMO,14
CORDOBA,520,3450000,220800000,6635,424615,64,SEGUNDO,PALERMO,14
Gral M De Escalada,303,650000,41600000,2145,137294,64,SEGUNDO,MATADEROS,9
Cnel N Vega,180,730000,50735000,4056,281861,70,SEGUNDO,PALERMO,14
Concordia,693,1250000,80000000,1804,115440,64,SEGUNDO,VILLA SANTA RITA,11
Juramento,305,980000,62720000,3217,205869,64,SEGUNDO,VILLA URQUIZA,12
MATHEU,180,420000,26880000,2333,149333,64,SEGUNDO,SAN CRISTOBAL,3
GOYA,211,330000,21120000,1564,100095,64,SEGUNDO,VELEZ SARSFIELD,10
Ruiz de los LLanos,374,340000,22848000,909,61091,67,SEGUNDO,VERSALLES,10
Mercedes  al 2200,4233,6000000,384000000,1417,90716,64,SEGUNDO,MONTE CASTRO,10
CORREA,216,360000,23040000,1667,106667,64,SEGUNDO,SAAVEDRA,12
Jorge Newbery,823,450000,30240000,547,36744,67,SEGUNDO,CHACARITA,15
JUJUY 600,160,698000,44497500,4362,278109,64,TERCER,BALVANERA,3
GORRITI,255,580000,37120000,2275,145569,64,SEGUNDO,PALERMO,14
Cucha Cucha,312,500000,33600000,1603,107692,67,SEGUNDO,PATERNAL,15
MACHAIN 3500,78,218000,17440000,2795,223590,80,CUARTO,VILLA URQUIZA,12
Tucuman,302,850000,57120000,2815,189139,67,SEGUNDO,BALVANERA,3
Mariano Acha,289,420000,26880000,1453,93010,64,SEGUNDO,SAAVEDRA,12
Dr F De Zuviria,328,180000,12510000,549,38140,70,SEGUNDO,VILLA LUGANO,8
PORTELA 200,169,450000,28687500,2663,169749,64,PRIMER,FLORES NORTE,7
M Sanchez,740,520000,36140000,703,48838,70,SEGUNDO,VILLA GRAL. MITRE,11
RIVADAVIA 8600,391,1200000,96000000,3069,245524,80,CUARTO,VELEZ SARSFIELD,10
AV. SCALABRINI ORTIZ al 100,161,1270000,81280000,7888,504845,64,SEGUNDO,VILLA CRESPO,15
Av La Plata,200,420000,29190000,2100,145950,70,SEGUNDO,PARQUE CHACABUCO,7
Vedia (salida A 2 Calles),476,2400000,166800000,5042,350420,70,SEGUNDO,SAAVEDRA,12
CRAMER 300,288,280000,17850000,972,61979,64,TERCER,PALERMO,14
JOSE LUIS CANTILO,1150,670000,42880000,583,37287,64,SEGUNDO,VILLA DEVOTO SUR,11
ZAPIOLA 3100,776,1300000,82875000,1675,106798,64,PRIMER,COGHLAN,12
BOGADO Y LAMBARE,243,830000,53120000,3416,218601,64,SEGUNDO,ALMAGRO,5
Marcos Paz,478,360000,23040000,753,48201,64,SEGUNDO,VELEZ SARSFIELD,10
RICARDO GUTIERREZ,212,550000,38225000,2594,180307,70,SEGUNDO,VILLA DEL PARQUE,11
TERRADA 3600,252,395000,31600000,1568,125397,80,CUARTO,AGRONOMIA,15
CRUZ DEL SUD 2900,278,180000,11475000,648,41277,64,TERCER,BARRACAS ESTE,4
Yerbal,1035,3000000,192000000,2899,185507,64,SEGUNDO,CABALLITO,6
Av. Colonia,225,350000,23520000,1556,104533,67,SEGUNDO,PARQUE PATRICIOS,4
ZARRAGA,430,980000,65856000,2279,153153,67,SEGUNDO,VILLA ORTUZAR,15
Marcos Paz al 1800,253,399900,26873280,1581,106218,67,SEGUNDO,MONTE CASTRO,10
José Mármol,130,297000,19958400,2285,153526,67,SEGUNDO,BOEDO,5
"ACUÑA DE FIGUEROA, FRANCISCO 1000",825,450000,36000000,546,43636,80,CUARTO,ALMAGRO,5
Pedro Moran al 4500,368,670000,45024000,1821,122348,67,SEGUNDO,VILLA DEVOTO SUR,11
Jose leon suarez,238,230000,14720000,966,61849,64,SEGUNDO,LINIERS,9
Gral J De Madariaga al 6300,508,290000,18560000,571,36535,64,SEGUNDO,VILLA RIACHUELO,8
CORRIENTES,203,850000,59075000,4187,291010,70,SEGUNDO,VILLA CRESPO,15
CORRIENTES,227,850000,54400000,3744,239648,64,SEGUNDO,VILLA CRESPO,15
Bahia Blanca,350,450000,28800000,1286,82286,64,SEGUNDO,FLORESTA,10
Av Alberdi,536,800000,51200000,1493,95522,64,SEGUNDO,FLORESTA,10
CONGRESO,442,720000,46080000,1629,104253,64,SEGUNDO,VILLA URQUIZA,12
Ing. Huergo,1338,6500000,416000000,4858,310912,64,SEGUNDO,SAN TELMO,1
THAMES,105,330000,21120000,3143,201143,64,SEGUNDO,VILLA CRESPO,15
Serrano,11350,7000000,486500000,617,42863,70,SEGUNDO,VILLA CRESPO,15
HELGUERA,286,635000,40640000,2220,142098,64,SEGUNDO,VILLA SANTA RITA,11
Beauchef,300,690000,46368000,2300,154560,67,SEGUNDO,CABALLITO,6
Manuel Artigas,240,400000,26880000,1668,112056,67,SEGUNDO,MATADEROS,9
belgrano al 3900,750,1280000,88960000,1707,118613,70,SEGUNDO,ALMAGRO,5
Humboldt,200,411000,26304000,2055,131520,64,SEGUNDO,CHACARITA,15
Aizpurua,217,700000,47040000,3226,216774,67,SEGUNDO,VILLA URQUIZA,12
Av Tte Gral Donato Alvarez,515,360000,25020000,699,48583,70,SEGUNDO,VILLA GRAL. MITRE,11
Pepiri 1100,300,170000,11815000,567,39383,70,SEGUNDO,NUEVA POMPEYA,4
CULPINA,132,130000,8736000,985,66182,67,SEGUNDO,FLORES SUR,7
SARMIENTO 3000,490,390000,24862500,796,50740,64,PRIMER,PALERMO,14
COCHABAMBA 2900,1044,1700000,108375000,1628,103807,64,PRIMER,SAN CRISTOBAL,3
Gral Urquiza,322,880000,61160000,2733,189938,70,SEGUNDO,SAN CRISTOBAL,3
Pje Canada,216,450000,28800000,2083,133333,64,SEGUNDO,MONTE CASTRO,10
ANDONAEGUI,140,345000,22080000,2464,157714,64,SEGUNDO,VILLA URQUIZA,12
DIAZ VELEZ 4100,207,850000,59075000,4106,285386,70,SEGUNDO,ALMAGRO,5
Correa al 1800,170,359000,24950500,2112,146768,70,SEGUNDO,NUÑEZ,13
CORTINA 1400,375,575000,36656250,1533,97750,64,PRIMER,VILLA LURO,10
VERA 1200,181,465000,29643750,2569,163778,64,TERCER,VILLA CRESPO,15
Nuñez al 2900,151,490000,34055000,3245,225530,70,SEGUNDO,NUÑEZ,13
OLAYA,416,500000,34750000,1202,83534,70,SEGUNDO,VILLA CRESPO,15
Cantilo entre Allende y Benito Juarez,1104,2300000,154560000,2083,140000,67,SEGUNDO,VILLA DEVOTO SUR,11
Terrada 1600,95,160000,11120000,1684,117053,70,SEGUNDO,VILLA SANTA RITA,11
OLAYA 1200,336,500000,32000000,1488,95238,64,SEGUNDO,VILLA CRESPO,15
BAZURCO,430,1000000,64000000,2326,148837,64,SEGUNDO,VILLA DEVOTO NORTE,11
Paysandu,613,1100000,73920000,1794,120587,67,SEGUNDO,PATERNAL,15
DONIZETTI,235,400000,26880000,1702,114383,67,SEGUNDO,VILLA LURO,10
ACEVEDO,130,349999,24324930,2692,187115,70,SEGUNDO,VILLA CRESPO,15
y MURATURE VILLA LURO,1045,598000,38272000,572,36624,64,SEGUNDO,VILLA LURO,10
Timoteo Gordillo,304,650000,43680000,2138,143684,67,SEGUNDO,MATADEROS,9
