,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
5361,carabobo,900,800000,55600000,889,61778,70,SEGUNDO,PARQUE CHACABUCO,7
586,"LAFERRERE, GREGORIO de 4890",220,188000,15040000,854,68364,80,CUARTO,PARQUE AVELLANEDA,9
2376,Carranza Angel 1400,453,1650000,105600000,3642,233113,64,SEGUNDO,PALERMO,14
9072,Manuel Artigas,240,400000,26880000,1668,112056,67,SEGUNDO,MATADEROS,9
5544,Villaroel,124,550000,38225000,4435,308266,70,SEGUNDO,VILLA CRESPO,15
3446,Pedro Moran al 3600,337,700000,44800000,2077,132938,64,SEGUNDO,VILLA DEVOTO NORTE,11
2970,AV. SCALABRINI ORTIZ al 100,161,1270000,81280000,7888,504845,64,SEGUNDO,VILLA CRESPO,15
7394,CARLOS CALVO,290,340000,22848000,1172,78786,67,SEGUNDO,SAN CRISTOBAL,3
6183,LANIN,224,240000,16680000,1071,74464,70,SEGUNDO,BARRACAS ESTE,4
2316,Av Cordoba,449,1200001,76800064,2673,171047,64,SEGUNDO,PALERMO,14
4088,Barragan,190,280000,17920000,1474,94316,64,SEGUNDO,VERSALLES,10
9499,"JUSTO, JUAN B. AVDA 5500",254,499000,33532800,1965,132019,67,SEGUNDO,VILLA SANTA RITA,11
3917,Somellera al 1300,174,158900,10169600,913,58446,64,SEGUNDO,NUEVA POMPEYA,4
8980,Rivadavia,488,950000,63840000,1947,130820,67,SEGUNDO,FLORESTA,10
9478,CUENCA,286,299000,20092800,1045,70255,67,SEGUNDO,VILLA SANTA RITA,11
10055,CHARLONE,335,499000,31936000,1490,95331,64,SEGUNDO,VILLA ORTUZAR,15
837,QUESADA 2400,263,1250000,79687500,4753,302994,64,PRIMER,NUÑEZ,13
6724,Av. Mosconi,169,550000,38225000,3254,226183,70,SEGUNDO,VILLA PUEYRREDON,12
6620,Av. Lope De Vega,241,600000,41700000,2490,173029,70,SEGUNDO,VILLA DEVOTO SUR,11
2313,Mario Bravo,447,3000000,192000000,6711,429530,64,SEGUNDO,PALERMO,14
272,MACHAIN 4600,210,270000,21600000,1286,102857,80,CUARTO,SAAVEDRA,12
6005,15 DE NOVIEMBRE DE 1889,346,450000,31275000,1301,90390,70,SEGUNDO,PARQUE PATRICIOS,4
2733,Trelles 2600,145,200000,12800000,1379,88276,64,SEGUNDO,PATERNAL,15
8397,Av. Alvarez Jonte,1640,1600000,107520000,976,65561,67,SEGUNDO,VILLA DEL PARQUE,11
6707,Gral Jose G Artigas,260,295000,20502500,1135,78856,70,SEGUNDO,VILLA PUEYRREDON,12
345,ASUNCION 4900,257,239000,19120000,930,74397,80,CUARTO,VILLA DEVOTO SUR,11
4813,PICHINCHA,376,650000,45175000,1729,120146,70,SEGUNDO,SAN CRISTOBAL,3
7488,White,367,230000,15456000,627,42114,67,SEGUNDO,SAN NICOLAS,1
2675,Tejedor,587,630000,40320000,1073,68688,64,SEGUNDO,PARQUE CHACABUCO,7
4074,Dr Luis Belaustegui,136,170000,10880000,1250,80000,64,SEGUNDO,VELEZ SARSFIELD,10
9455,Madariaga al 6300,508,290000,19488000,571,38362,67,SEGUNDO,VILLA RIACHUELO,8
4994,Campos Salles 1800,239,650000,45175000,2720,189017,70,SEGUNDO,NUÑEZ,13
10273,"LAFERRERE, GREGORIO de 4800",120,188000,11985000,1567,99875,64,TERCER,PARQUE AVELLANEDA,9
1194,WARNES,850,660000,42240000,776,49694,64,SEGUNDO,VILLA CRESPO,15
5514,MACHAIN,209,360000,25020000,1722,119713,70,SEGUNDO,SAAVEDRA,12
8103,ELCANO,119,175000,11760000,1471,98824,67,SEGUNDO,PATERNAL,15
9204,Uspallata,160,140000,9408000,875,58800,67,SEGUNDO,NUEVA POMPEYA,4
7941,Senillosa,259,850000,57120000,3282,220541,67,SEGUNDO,CABALLITO,6
2746,CAMARONES,543,670000,42880000,1234,78969,64,SEGUNDO,PATERNAL,15
1847,Av. Caseros,1000,2700000,172800000,2700,172800,64,SEGUNDO,CONSTITUCION,1
6501,Gurruchaga al 100,185,420000,29190000,2270,157784,70,SEGUNDO,VILLA CRESPO,15
2678,Av La Plata,200,420000,26880000,2100,134400,64,SEGUNDO,PARQUE CHACABUCO,7
3361,Mendoza,373,1900000,121600000,5094,326005,64,SEGUNDO,VILLA URQUIZA,12
10238,DONIZETTI,750,1200000,76800000,1600,102400,64,SEGUNDO,VILLA LURO,10
9531,Baigorri/Enrique Finochietto y Av Amancio Alcorta,327,250000,16800000,765,51376,67,SEGUNDO,BARRACAS ESTE,4
8620,Blanco Encalada,252,1195000,80304000,4742,318667,67,SEGUNDO,VILLA URQUIZA,12
9114,BAHIA BLANCA,240,270000,18144000,1125,75600,67,SEGUNDO,MONTE CASTRO,10
5604,Necochea al 1100,480,250000,17375000,521,36198,70,SEGUNDO,BOCA,4
4869,Virrey Del Pino,184,1100000,76450000,5978,415489,70,SEGUNDO,BELGRANO,13
7368,Bolivar al 200,874,2400000,161280000,2746,184531,67,SEGUNDO,MONTSERRAT,1
1979,Combate de los Pozos al 1300,75,120000,7680000,1600,102400,64,SEGUNDO,SAN CRISTOBAL,3
1170,"SCALABRINI ORTIZ, RAUL",1034,3600000,230400000,3482,222824,64,SEGUNDO,VILLA CRESPO,15
4833,Peron al 1500,237,703000,48858500,2966,206154,70,SEGUNDO,SAN NICOLAS,1
6829,Bauness 2000,387,1100000,76450000,2842,197545,70,SEGUNDO,VILLA URQUIZA,12
4621,Misiones,170,420000,29190000,2471,171706,70,SEGUNDO,BALVANERA,3
4872,MELIAN,488,2000000,139000000,4098,284836,70,SEGUNDO,BELGRANO,13
9970,MACHAIN 4800,107,179000,11411250,1673,106647,64,TERCER,SAAVEDRA,12
3350,PACHECO,199,395000,25280000,1985,127035,64,SEGUNDO,VILLA URQUIZA,12
7870,Beauchef,300,690000,46368000,2300,154560,67,SEGUNDO,CABALLITO,6
1620,CORRIENTES,1091,3950000,252800000,3621,231714,64,SEGUNDO,ALMAGRO,5
5432,Conesa  al 4400,225,419000,29120500,1862,129424,70,SEGUNDO,SAAVEDRA,12
6816,BLANCO ENCALADA 5400,227,860000,59770000,3789,263304,70,SEGUNDO,VILLA URQUIZA,12
5097,Carranza al 2000,436,1495000,103902500,3429,238308,70,SEGUNDO,PALERMO,14
2903,Córdoba 4300,398,1700000,108800000,4271,273367,64,SEGUNDO,VILLA CRESPO,15
2805,Besares,145,480000,30720000,3310,211862,64,SEGUNDO,SAAVEDRA,12
2553,Sor Juana Ines de la Cruz,336,330000,21120000,982,62857,64,SEGUNDO,CABALLITO,6
3046,Loyola al 800,150,500000,32000000,3333,213333,64,SEGUNDO,VILLA CRESPO,15
2084,Pedro Rivera 2837  | USAA,225,990000,63360000,4400,281600,64,SEGUNDO,BELGRANO,13
3908,Santo Tomé,1100,990000,63360000,900,57600,64,SEGUNDO,MONTE CASTRO,10
4149,GAVILAN 1700,388,360000,23040000,928,59381,64,SEGUNDO,VILLA GRAL. MITRE,11
6355,Av San Martin,297,850000,59075000,2865,199107,70,SEGUNDO,AGRONOMIA,15
4192,Juan B Justo al 8400,2542,4500000,288000000,1770,113297,64,SEGUNDO,VILLA LURO,10
2637,LEMOS,247,850000,54400000,3441,220243,64,SEGUNDO,CHACARITA,15
5993,QUILMES,300,189000,13135500,630,43785,70,SEGUNDO,NUEVA POMPEYA,4
6762,QUESADA,119,260000,18070000,2185,151849,70,SEGUNDO,VILLA URQUIZA,12
7525,Conde,208,925000,62160000,4447,298846,67,SEGUNDO,BELGRANO,13
7361,Tacuari,461,720000,48384000,1562,104954,67,SEGUNDO,CONSTITUCION,1
7059,San Nicolas al 1000,1149,1650000,114675000,1436,99804,70,SEGUNDO,VILLA SANTA RITA,11
8594,Achega,215,570000,38304000,2651,178158,67,SEGUNDO,VILLA URQUIZA,12
5707,AV. VARELA,423,490000,34055000,1158,80508,70,SEGUNDO,FLORES SUR,7
6547,Arregui al 2600,260,300000,20850000,1154,80192,70,SEGUNDO,VILLA DEL PARQUE,11
9689,TUCUMAN 3600,792,1500000,95625000,1894,120739,64,TERCER,ALMAGRO,5
8086,LLERENA,468,760000,51072000,1624,109128,67,SEGUNDO,PARQUE CHAS,15
7026,RAMON FALCON 4900,267,690000,47955000,2584,179607,70,SEGUNDO,VILLA LURO,10
5277,Valentin Virasoro 900,310,1000000,69500000,3226,224194,70,SEGUNDO,CABALLITO,6
6930,Pje Canada,216,450000,31275000,2083,144792,70,SEGUNDO,MONTE CASTRO,10
6859,La Pampa,217,570000,39615000,2627,182558,70,SEGUNDO,VILLA URQUIZA,12
9231,Dean Funes,243,420000,28224000,1728,116148,67,SEGUNDO,PARQUE PATRICIOS,4
6006,Famatina,340,215000,14942500,632,43949,70,SEGUNDO,PARQUE PATRICIOS,4
9906,"REPETTO, NICOLAS, DR. 200",88,310000,19762500,3523,224574,64,TERCER,CABALLITO,6
6124,HOMERO,224,400000,27800000,1786,124107,70,SEGUNDO,VILLA LURO,10
2928,Araoz,259,875000,56000000,3378,216216,64,SEGUNDO,VILLA CRESPO,15
3387,B Aizpurua,366,790000,50560000,2158,138142,64,SEGUNDO,VILLA URQUIZA,12
4057,CESAR DÍAZ,520,330000,21120000,635,40615,64,SEGUNDO,VELEZ SARSFIELD,10
6926,Cap J G Bermudez,246,275000,19112500,1116,77567,70,SEGUNDO,MONTE CASTRO,10
1986,MATHEU,180,420000,26880000,2333,149333,64,SEGUNDO,SAN CRISTOBAL,3
4143,San Blas Al,181,225000,14400000,1243,79558,64,SEGUNDO,VILLA GRAL. MITRE,11
9358,M Sanchez,540,570000,38304000,1056,70933,67,SEGUNDO,VILLA GRAL. MITRE,11
7802,SCALABRINI ORTIZ RAUL,641,2500000,168000000,3900,262090,67,SEGUNDO,PALERMO,14
512,GAONA 2400,1006,2950000,236000000,2932,234592,80,CUARTO,VILLA GRAL. MITRE,11
3149,Av. Fco. Beiro,260,750000,48000000,2885,184615,64,SEGUNDO,VILLA DEVOTO SUR,11
2862,BESARES,150,265000,16960000,1767,113067,64,SEGUNDO,SAAVEDRA,12
3817,Av Cnel M Larrazabal,260,230000,14720000,885,56615,64,SEGUNDO,MATADEROS,9
10103,OLAVARRIA 1000,977,1100000,70125000,1126,71776,64,TERCER,BOCA,4
5962,CHICLANA,333,330000,22935000,992,68953,70,SEGUNDO,NUEVA POMPEYA,4
7746,Gorriti al 6000,406,3300000,221760000,8128,546207,67,SEGUNDO,PALERMO,14
2808,Ramallo y Freire,647,1300000,83200000,2009,128594,64,SEGUNDO,SAAVEDRA,12
3966,Av. Colonia,123,295000,18880000,2398,153496,64,SEGUNDO,PARQUE PATRICIOS,4
8554,Av. Mosconi,169,550000,36960000,3254,218698,67,SEGUNDO,VILLA PUEYRREDON,12
9203,Traful  3700,300,345000,23184000,1150,77280,67,SEGUNDO,NUEVA POMPEYA,4
6112,Escalada De San Martin,375,290000,20155000,773,53747,70,SEGUNDO,VILLA GRAL. MITRE,11
398,BRASIL 100,1302,6500000,520000000,4992,399386,80,CUARTO,BOCA,4
8823,PUERTO DE PALOS al 200,255,340000,22848000,1333,89600,67,SEGUNDO,BOCA,4
6618,Desaguadero,330,550000,38225000,1667,115833,70,SEGUNDO,VILLA DEVOTO SUR,11
9050,Corvalan,353,280000,18816000,793,53303,67,SEGUNDO,MATADEROS,9
9908,"FALCON, RAMON L.,CNEL. 1500",1382,1000000,63750000,724,46129,64,TERCER,CABALLITO,6
356,BALLIVIAN 2100,245,430000,34400000,1755,140408,80,CUARTO,VILLA ORTUZAR,15
2207,Blanco Encalada al 1500,330,2000000,128000000,6061,387879,64,SEGUNDO,NUÑEZ,13
5849,Av Alberdi,323,599000,41630500,1854,128887,70,SEGUNDO,MATADEROS,9
5694,Av. Chiclana,346,880000,61160000,2543,176763,70,SEGUNDO,BOEDO,5
7644,M Pedraza,327,500000,33600000,1529,102749,67,SEGUNDO,NUÑEZ,13
1036,BUCARELLI,209,670000,42880000,3206,205167,64,SEGUNDO,PARQUE CHAS,15
8819,Palos,530,390000,26208000,736,49449,67,SEGUNDO,BOCA,4
9137,Lascano,210,360000,24192000,1714,115200,67,SEGUNDO,MONTE CASTRO,10
4231,Itaqui,240,180000,11520000,750,48000,64,SEGUNDO,VILLA RIACHUELO,8
3890,Marcos Paz,170,209000,13376000,1229,78682,64,SEGUNDO,MONTE CASTRO,10
6072,Av Alberdi,267,460000,31970000,1723,119738,70,SEGUNDO,VELEZ SARSFIELD,10
9864,"CABRERA, JOSE A. 5700",388,1099900,70118625,2835,180718,64,TERCER,PALERMO,14
944,"FIGUEROA, APOLINARIO, CNEL. 1100",170,570000,36337500,3353,213750,64,PRIMER,CABALLITO,6
10255,ARGERICH,292,590000,37760000,2020,129315,64,SEGUNDO,VILLA SANTA RITA,11
1465,LASCANO,350,350000,22400000,1000,64000,64,SEGUNDO,VERSALLES,10
3295,Av F De Olazabal,160,1000000,64000000,6250,400000,64,SEGUNDO,VILLA URQUIZA,12
8847,Castro Barros,260,289000,19420800,1112,74695,67,SEGUNDO,BOEDO,5
1707,Av.Independencia,400,1500000,96000000,3750,240000,64,SEGUNDO,ALMAGRO,5
5775,Morón 3700,380,540000,37530000,1421,98763,70,SEGUNDO,FLORESTA,10
10186,MONASTERIO 100,262,490000,31237500,1870,119227,64,TERCER,PARQUE PATRICIOS,4
3830,Escalada 1600,1057,1650000,105600000,1561,99905,64,SEGUNDO,MATADEROS,9
5518,GALLARDO ANGEL,369,2300000,159850000,6233,433198,70,SEGUNDO,VILLA CRESPO,15
6908,Llavallol,390,290000,20155000,744,51679,70,SEGUNDO,VILLA DEVOTO NORTE,11
9703,"CASTRO, BARROS 200",149,440000,28050000,2953,188255,64,TERCER,ALMAGRO,5
1640,DIAZ VELEZ 4100,207,850000,54400000,4106,262802,64,SEGUNDO,ALMAGRO,5
2894,LERMA,377,1160000,74240000,3077,196923,64,SEGUNDO,VILLA CRESPO,15
6698,AVENIDA DE LOS CONSTITUYENTES  5988,355,520000,36140000,1465,101803,70,SEGUNDO,VILLA PUEYRREDON,12
71,BOLIVAR 652,449,550000,44000000,1225,97996,80,CUARTO,MONTSERRAT,1
4820,Esmeralda/Peron y Mitre,1502,6000000,417000000,3995,277630,70,SEGUNDO,SAN NICOLAS,1
4631,Urquiza 47,845,725000,50387500,858,59630,70,SEGUNDO,BALVANERA,3
8271,Dean Funes,375,220000,14784000,587,39424,67,SEGUNDO,VILLA CRESPO,15
7712,CORDOBA,147,950000,63840000,6463,434286,67,SEGUNDO,PALERMO,14
2754,Av A Alvarez Jonte,681,300000,19200000,441,28194,64,SEGUNDO,PATERNAL,15
10140,AZUL 500,460,520000,33150000,1130,72065,64,TERCER,FLORESTA,10
3523,IRALA,296,430000,27520000,1453,92973,64,SEGUNDO,BOCA,4
5547,CORDOBA,226,1500000,104250000,6637,461283,70,SEGUNDO,VILLA CRESPO,15
8344,Nicolás Repetto a 1 cuadra de J.B. Justo,332,395000,26544000,1190,79952,67,SEGUNDO,VILLA CRESPO,15
6452,Acoyte 1300,121,380000,26410000,3140,218264,70,SEGUNDO,VILLA CRESPO,15
1490,"VIALE, LUIS",271,420000,26880000,1550,99188,64,SEGUNDO,VILLA GRAL. MITRE,11
4457,Paez,148,290000,18560000,1959,125405,64,SEGUNDO,FLORES NORTE,7
980,CHARLONE 800,192,495000,31556250,2578,164355,64,PRIMER,CHACARITA,15
7843,PEDRO LOZANO al 2600,254,720000,48384000,2835,190488,67,SEGUNDO,AGRONOMIA,15
9425,Rafaela 4800,264,230000,15456000,871,58545,67,SEGUNDO,VILLA LURO,10
7291,Moreno,167,349000,23452800,2090,140436,67,SEGUNDO,BALVANERA,3
