DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
Av Lisandro de la Torre,197,310000,19840000,1574,100711,64,SEGUNDO,LINIERS,9
ARISMENDI,375,475000,33012500,1267,88033,70,SEGUNDO,VILLA URQUIZA,12
Pico,364,600000,41700000,1648,114560,70,SEGUNDO,SAAVEDRA,12
B Aizpurua,282,450000,31275000,1596,110904,70,SEGUNDO,VILLA URQUIZA,12
F BILBAO,176,350000,24325000,1989,138210,70,SEGUNDO,FLORES SUR,7
Av Directorio,167,650000,45175000,3892,270509,70,SEGUNDO,CABALLITO,6
TRES ARROYOS,155,220000,14080000,1419,90839,64,SEGUNDO,VILLA SANTA RITA,11
1 de Mayo 1800,208,100000,6950000,481,33413,70,SEGUNDO,NUEVA POMPEYA,4
Avda. Angel Gallardo 1000,185,900000,57600000,4865,311351,64,SEGUNDO,VILLA CRESPO,15
TUCUMAN 3300,232,650000,41437500,2802,178610,64,TERCER,BALVANERA,3
José Martí 500,623,520000,36140000,835,58010,70,SEGUNDO,FLORES SUR,7
Felipe Vallese 3900,290,750000,48000000,2586,165517,64,SEGUNDO,FLORESTA,10
DEL LIBERTADOR 6700,1154,7000000,560000000,6066,485269,80,CUARTO,BELGRANO,13
Forest al 800,162,350000,24325000,2160,150154,70,SEGUNDO,CHACARITA,15
Gral Daniel Cerri,189,280000,19460000,1481,102963,70,SEGUNDO,BARRACAS ESTE,4
Brasil  al 3098,315,265000,17808000,841,56533,67,SEGUNDO,PARQUE PATRICIOS,4
Angel J Carranza 1200,1500,780000,49920000,520,33280,64,SEGUNDO,CHACARITA,15
"ESCALADA DE SAN MARTIN, R.",257,642000,41088000,2498,159875,64,SEGUNDO,VILLA CRESPO,15
LUGONES 3672,224,290000,23200000,1295,103571,80,CUARTO,SAAVEDRA,12
PUAN,225,600000,38400000,2667,170667,64,SEGUNDO,PARQUE CHACABUCO,7
BESARES,150,265000,16960000,1767,113067,64,SEGUNDO,SAAVEDRA,12
Gaona 2400 (entre Trelles y Terrero),1006,2950000,205025000,2932,203802,70,SEGUNDO,VILLA GRAL. MITRE,11
Peron al 1500,237,703000,47241600,2966,199332,67,SEGUNDO,SAN NICOLAS,1
Tinogasta,880,1150000,79925000,1307,90824,70,SEGUNDO,VILLA DEVOTO SUR,11
Hernandarias,977,1200000,80640000,1228,82538,67,SEGUNDO,BOCA,4
Santo Tome,108,300000,19200000,2779,177860,64,SEGUNDO,VILLA DEL PARQUE,11
PILLADO  970,229,220000,14784000,961,64559,67,SEGUNDO,FLORES SUR,7
Av. Warnes 0,182,560000,35840000,3077,196923,64,SEGUNDO,VILLA CRESPO,15
Arcos,194,1350000,93825000,6959,483634,70,SEGUNDO,BELGRANO,13
Av Triunvirato,145,630000,40320000,4345,278069,64,SEGUNDO,VILLA URQUIZA,12
CACHI 1200,196,85000,6800000,434,34694,80,CUARTO,NUEVA POMPEYA,4
"BELAUSTEGUI, LUIS, DR.",260,285000,18240000,1096,70154,64,SEGUNDO,VILLA CRESPO,15
Batalla del Pari al 800,218,320000,22240000,1468,102018,70,SEGUNDO,VILLA CRESPO,15
Parana,348,925000,59200000,2658,170115,64,SEGUNDO,SAN NICOLAS,1
"ALVAREZ, JULIAN 200",100,350000,28000000,3500,280000,80,CUARTO,VILLA CRESPO,15
Alberdi 2600,223,580000,38976000,2601,174780,67,SEGUNDO,FLORES NORTE,7
AV. WARNES 100,268,750000,52125000,2799,194496,70,SEGUNDO,VILLA CRESPO,15
ESMERALDA 150,3100,5000000,400000000,1613,129032,80,CUARTO,SAN NICOLAS,1
Av Castañares,450,190000,13205000,422,29344,70,SEGUNDO,VILLA LUGANO,8
Paraguay,173,980000,62720000,5665,362543,64,SEGUNDO,PALERMO,14
Av. El Cano,276,1250000,84000000,4523,303962,67,SEGUNDO,VILLA ORTUZAR,15
"VIALE, LUIS 1200",235,220000,14025000,936,59681,64,PRIMER,CABALLITO,6
DARWIN 500,331,1250000,100000000,3776,302115,80,CUARTO,VILLA CRESPO,15
Pringles,1001,5900000,377600000,5894,377223,64,SEGUNDO,PALERMO,14
Castro Barros al 700,264,900000,57600000,3409,218182,64,SEGUNDO,BOEDO,5
Av. Rivadavia,217,640000,43008000,2949,198194,67,SEGUNDO,VELEZ SARSFIELD,10
BERON DE ASTRADA 3200,9969,4650000,372000000,466,37316,80,CUARTO,VILLA SOLDATI,8
Pres Luis Saenz Peña,327,500000,32000000,1529,97859,64,SEGUNDO,MONTSERRAT,1
Lascano al 4800,1500,2400000,153600000,1600,102400,64,SEGUNDO,MONTE CASTRO,10
BASUALDO,108,175000,11200000,1620,103704,64,SEGUNDO,MATADEROS,9
Talcahuano,298,1500000,100800000,5034,338255,67,SEGUNDO,SAN NICOLAS,1
y MURATURE VILLA LURO,1045,598000,40185600,572,38455,67,SEGUNDO,VILLA LURO,10
Galicia,235,340000,21760000,1447,92596,64,SEGUNDO,VILLA GRAL. MITRE,11
COCHABAMBA 600,750,980000,62475000,1307,83300,64,TERCER,SAN TELMO,1
Yerbal 6300,220,195000,13552500,886,61602,70,SEGUNDO,LINIERS,9
Tomás Le Breton,254,759000,48576000,2988,191244,64,SEGUNDO,VILLA URQUIZA,12
CARACAS al 1000,519,340000,23630000,655,45530,70,SEGUNDO,FLORES NORTE,7
Boyaca,485,1280000,86016000,2639,177353,67,SEGUNDO,FLORES NORTE,7
MALVINAS ARGENTINAS,212,580000,37120000,2736,175094,64,SEGUNDO,PARQUE CHACABUCO,7
Basualdo,301,650000,45175000,2159,150083,70,SEGUNDO,VILLA LURO,10
Av Melian 3300,163,550000,38225000,3374,234509,70,SEGUNDO,COGHLAN,12
Chivilcoy,209,345000,23184000,1651,110928,67,SEGUNDO,MONTE CASTRO,10
Humberto 1°,457,650000,43680000,1422,95580,67,SEGUNDO,CONSTITUCION,1
"San Pedrito al 600, CABA",532,550000,38225000,1034,71852,70,SEGUNDO,FLORES SUR,7
NAZCA,123,400000,25600000,3252,208130,64,SEGUNDO,AGRONOMIA,15
JUAN B JUSTO,81,250000,16000000,3086,197531,64,SEGUNDO,VILLA SANTA RITA,11
Piran,204,319000,22170500,1564,108679,70,SEGUNDO,VILLA URQUIZA,12
CABILDO 200,794,10000000,800000000,12594,1007557,80,CUARTO,PALERMO,14
GUALEGUAYCHU,211,340000,22848000,1611,108284,67,SEGUNDO,MONTE CASTRO,10
BUCARELLI 1100,130,500000,31875000,3846,245192,64,TERCER,PARQUE CHAS,15
"DELLEPIANE, LUIS, TTE. GRAL. 600",13000,9500000,605625000,731,46586,64,TERCER,SAN NICOLAS,1
CIUDAD DE LA PAZ 500,417,1700000,108375000,4077,259892,64,PRIMER,COLEGIALES,13
A Vallejos,364,550000,38225000,1511,105014,70,SEGUNDO,VILLA DEVOTO NORTE,11
JOSÉ MÁRMOL,214,850000,59075000,3966,275614,70,SEGUNDO,ALMAGRO,5
PEDRO LOZANO,465,240000,15360000,516,33032,64,SEGUNDO,VILLA DEVOTO SUR,11
Domingo V Achega,85,220000,14080000,2588,165647,64,SEGUNDO,VILLA URQUIZA,12
"BLANES, JUAN M.",352,290000,19488000,824,55364,67,SEGUNDO,BOCA,4
Magallanes,568,330000,21120000,581,37183,64,SEGUNDO,BOCA,4
Av. Independencia,254,940000,60160000,3701,236850,64,SEGUNDO,BALVANERA,3
Cervantes al 3000,190,350000,24325000,1842,128026,70,SEGUNDO,VILLA DEVOTO SUR,11
Hipolito Yrigoyen al 1800,1012,4100000,262400000,4051,259289,64,SEGUNDO,BALVANERA,3
PIERES,255,320000,21504000,1255,84329,67,SEGUNDO,LINIERS,9
LA PLATA,488,950000,60800000,1947,124590,64,SEGUNDO,PARQUE CHACABUCO,7
Pasco,298,655000,45522500,2198,152760,70,SEGUNDO,BALVANERA,3
"ALSINA, ADOLFO 3200",393,640000,40800000,1628,103817,64,TERCER,BALVANERA,3
Niceto Vega 5800,217,1650000,110880000,7604,510968,67,SEGUNDO,PALERMO,14
GAONA,189,950000,63840000,5026,337778,67,SEGUNDO,CABALLITO,6
Constitución 4000,308,690000,44160000,2240,143377,64,SEGUNDO,BOEDO,5
Gral Mariano Necochea,237,140000,9730000,591,41055,70,SEGUNDO,BOCA,4
Diogenes Taborda,1000,1600000,111200000,1600,111200,70,SEGUNDO,NUEVA POMPEYA,4
Pavon,114,179500,12062400,1575,105811,67,SEGUNDO,CONSTITUCION,1
CARACAS,148,200000,13440000,1351,90811,67,SEGUNDO,VILLA DEL PARQUE,11
Montiel,450,300000,19200000,667,42667,64,SEGUNDO,MATADEROS,9
Lavalleja 150,203,660000,42240000,3251,208079,64,SEGUNDO,VILLA CRESPO,15
Malabia y Murillo,340,399000,27730500,1174,81560,70,SEGUNDO,VILLA CRESPO,15
CARACAS al 1000,519,340000,21760000,655,41927,64,SEGUNDO,FLORES NORTE,7
O'Higgins,433,1500000,96000000,3464,221709,64,SEGUNDO,BELGRANO,13
TRES SARGENTOS,476,1450000,92800000,3046,194958,64,SEGUNDO,RETIRO,1
Scalabrini Ortiz,415,2100000,134400000,5060,323855,64,SEGUNDO,PALERMO,14
Dean Funes,279,220000,14784000,789,52989,67,SEGUNDO,SAN CRISTOBAL,3
Córdoba,399,1700000,118150000,4261,296115,70,SEGUNDO,VILLA CRESPO,15
VIRREY LORETO Y DELGADO,375,830000,57685000,2213,153827,70,SEGUNDO,BELGRANO,13
FEDERICO LACROZE,430,1050000,72975000,2442,169709,70,SEGUNDO,CHACARITA,15
Gral M De Escalada,152,285000,18240000,1875,120000,64,SEGUNDO,VILLA LURO,10
Zañartù,151,130000,8736000,861,57854,67,SEGUNDO,PARQUE CHACABUCO,7
Av Gdor E Castro,168,390000,27105000,2321,161339,70,SEGUNDO,VILLA LURO,10
Rio Grande,175,279900,18809280,1599,107482,67,SEGUNDO,FLORESTA,10
Condarco,473,570000,38304000,1204,80919,67,SEGUNDO,VILLA SANTA RITA,11
INDEPENDENCIA 3400,196,675000,43031250,3444,219547,64,PRIMER,BOEDO,5
Cnel R L Falcon,265,495000,34402500,1868,129821,70,SEGUNDO,VILLA LURO,10
"FIGUEROA, APOLINARIO, CNEL.",294,500000,32000000,1701,108844,64,SEGUNDO,VILLA CRESPO,15
Gral Jose Avalos,167,375000,24000000,2246,143713,64,SEGUNDO,PARQUE CHAS,15
"ACOSTA, MARIANO 1200",250,250000,15937500,1000,63750,64,TERCER,PARQUE AVELLANEDA,9
BESARES,323,1450000,92800000,4489,287307,64,SEGUNDO,NUÑEZ,13
Gavilan,177,390000,27105000,2203,153136,70,SEGUNDO,FLORES NORTE,7
Constituyentes al 6100,1500,4000000,256000000,2667,170667,64,SEGUNDO,VILLA URQUIZA,12
Av. Directorio al 3300,600,1050000,67200000,1750,112000,64,SEGUNDO,FLORESTA,10
Av. Gaona,433,1300000,83200000,3002,192148,64,SEGUNDO,CABALLITO,6
Culpina,280,500000,33600000,1786,120000,67,SEGUNDO,FLORES NORTE,7
Cap J G Bermudez,246,275000,17600000,1116,71429,64,SEGUNDO,MONTE CASTRO,10
Av. Gaona,284,895000,57280000,3151,201690,64,SEGUNDO,VILLA GRAL. MITRE,11
Mercedes,153,325000,20800000,2124,135948,64,SEGUNDO,MONTE CASTRO,10
J Salguero,652,730000,50735000,1120,77814,70,SEGUNDO,ALMAGRO,5
Carlos Calvo  1600,396,380000,26410000,960,66692,70,SEGUNDO,CONSTITUCION,1
"BRASIL, AV. 1373/1300",233,1100000,70400000,4721,302146,64,SEGUNDO,CONSTITUCION,1
Achega al 3200,428,416000,28912000,972,67551,70,SEGUNDO,VILLA URQUIZA,12
MEXICO 3400,300,460000,36800000,1533,122667,80,CUARTO,ALMAGRO,5
Av. Cnel. Niceto Vega al 5200,408,1200000,76800000,2941,188235,64,SEGUNDO,PALERMO,14
Gorriti,303,870000,60465000,2871,199554,70,SEGUNDO,PALERMO,14
URUGUAY,1108,4000000,256000000,3610,231047,64,SEGUNDO,SAN NICOLAS,1
WARNES,343,385000,24640000,1122,71837,64,SEGUNDO,VILLA CRESPO,15
Av. Franklin Roosevelt al 5600,263,890000,61855000,3384,235190,70,SEGUNDO,VILLA URQUIZA,12
SARMIENTO 1600,258,950000,76000000,3682,294574,80,CUARTO,SAN NICOLAS,1
FERRE 2300,173,130000,8320000,751,48092,64,SEGUNDO,VILLA SOLDATI,8
Pavon,270,270000,18144000,1000,67200,67,SEGUNDO,SAN CRISTOBAL,3
Pje Rio Grande,110,200000,13440000,1818,122182,67,SEGUNDO,VELEZ SARSFIELD,10
GUEVARA,375,620000,39680000,1653,105813,64,SEGUNDO,VILLA ORTUZAR,15
"LA PLATA, AVDA.",57,135000,9382500,2368,164605,70,SEGUNDO,PARQUE CHACABUCO,7
F Foullier,235,650000,45175000,2766,192234,70,SEGUNDO,VILLA URQUIZA,12
CATAMARCA al 400,266,570000,39615000,2143,148929,70,SEGUNDO,BALVANERA,3
Rivadavia,1623,2000000,128000000,1232,78866,64,SEGUNDO,FLORES NORTE,7
"ALBERDI, JUAN BAUTISTA",252,385000,24640000,1528,97778,64,SEGUNDO,VILLA LURO,10
BASAVILBASO 1200,2804,10000000,800000000,3566,285307,80,CUARTO,RETIRO,1
BACACAY,440,550000,36960000,1250,84000,67,SEGUNDO,FLORESTA,10
SEGUROLA,944,950000,60800000,1006,64407,64,SEGUNDO,FLORESTA,10
juan b alberdi al 2000,372,1180000,82010000,3172,220457,70,SEGUNDO,FLORES NORTE,7
TRES ARROYOS,257,315000,21168000,1226,82366,67,SEGUNDO,VILLA SANTA RITA,11
MARTINEZ ROSAS 1300,97,205000,16400000,2113,169072,80,CUARTO,VILLA CRESPO,15
Beauchef,300,690000,46368000,2300,154560,67,SEGUNDO,CABALLITO,6
Trelles,315,450000,30240000,1429,96000,67,SEGUNDO,VILLA GRAL. MITRE,11
Washington,375,870000,55680000,2320,148480,64,SEGUNDO,BELGRANO,13
ELEODORO LOBOS 700,328,995000,63680000,3034,194146,64,SEGUNDO,CABALLITO,6
Tomás Le Breton al 4700,256,850000,54400000,3320,212500,64,SEGUNDO,VILLA URQUIZA,12
MEXICO al 1500,202,800000,53760000,3960,266139,67,SEGUNDO,MONTSERRAT,1
Av Gral Diaz Velez,612,4500000,288000000,7353,470588,64,SEGUNDO,ALMAGRO,5
S M del Carril al 2700,147,380000,25536000,2585,173714,67,SEGUNDO,VILLA PUEYRREDON,12
CACHIMAYO 900,338,999000,63936000,2956,189160,64,SEGUNDO,PARQUE CHACABUCO,7
BRASIL,693,750000,50400000,1082,72727,67,SEGUNDO,CONSTITUCION,1
Av Lafuente 45,574,1690000,117455000,2944,204625,70,SEGUNDO,FLORES NORTE,7
Pico,321,980000,68110000,3052,212128,70,SEGUNDO,NUÑEZ,13
Vuelta De Obligado,1226,698000,44672000,569,36437,64,SEGUNDO,NUÑEZ,13
JUSTO JUAN B,150,290000,18560000,1933,123733,64,SEGUNDO,VILLA CRESPO,15
Paysandú 1800,128,399000,25536000,3117,199500,64,SEGUNDO,PATERNAL,15
GAONA 2400,1006,2750000,220000000,2734,218688,80,CUARTO,VILLA GRAL. MITRE,11
Tejedor,244,240000,16680000,984,68361,70,SEGUNDO,PARQUE CHACABUCO,7
Gorriti,370,850000,54400000,2297,147027,64,SEGUNDO,PALERMO,14
Hernandarias 1300,375,390000,27105000,1040,72280,70,SEGUNDO,BOCA,4
DARWIN,507,450000,28800000,888,56805,64,SEGUNDO,PALERMO,14
Andonaegui,118,420000,29190000,3559,247373,70,SEGUNDO,VILLA URQUIZA,12
Don Pedro de Mendoza,7293,7500000,504000000,1028,69107,67,SEGUNDO,BOCA,4
Juan A. Garcia al 1900,477,650000,43680000,1363,91572,67,SEGUNDO,VILLA GRAL. MITRE,11
Montes de Oca,915,2800000,179200000,3060,195847,64,SEGUNDO,BARRACAS ESTE,4
Rio Cuarto,152,90000,6255000,592,41151,70,SEGUNDO,NUEVA POMPEYA,4
OLOF PALME,340,580000,38976000,1706,114635,67,SEGUNDO,SAAVEDRA,12
AYACUCHO 1400,950,1200000,96000000,1263,101053,80,CUARTO,RECOLETA,2
LOYOLA,435,670000,42880000,1540,98575,64,SEGUNDO,VILLA CRESPO,15
Francisco Beiro Avda. al 3800,225,890000,61855000,3956,274911,70,SEGUNDO,VILLA DEVOTO NORTE,11
Campichuelo,255,399000,26812800,1565,105148,67,SEGUNDO,CABALLITO,6
Moreno,167,349000,22336000,2090,133749,64,SEGUNDO,BALVANERA,3
Av B Rivadavia,570,1000000,69500000,1754,121930,70,SEGUNDO,VELEZ SARSFIELD,10
R Alcaraz,426,450000,31275000,1056,73415,70,SEGUNDO,MONTE CASTRO,10
SCALABRINI ORTIZ RAUL,641,2500000,160000000,3900,249610,64,SEGUNDO,PALERMO,14
Del Barco Centenera,218,120000,8340000,550,38257,70,SEGUNDO,NUEVA POMPEYA,4
JOSE GERVASIO ARTIGAS,320,280000,19460000,875,60812,70,SEGUNDO,VILLA GRAL. MITRE,11
Mexico al 4000,320,299000,20780500,934,64939,70,SEGUNDO,ALMAGRO,5
Basualdo,373,290000,20155000,777,54035,70,SEGUNDO,MATADEROS,9
HUMBOLDT,164,299000,19136000,1823,116683,64,SEGUNDO,VILLA CRESPO,15
MACHAIN,742,1800000,115200000,2426,155256,64,SEGUNDO,SAAVEDRA,12
"BLANES, JUAN M.",352,290000,18560000,824,52727,64,SEGUNDO,BOCA,4
EMILIO LAMARCA,614,1450000,92800000,2362,151140,64,SEGUNDO,VILLA SANTA RITA,11
G De Helguera,173,550000,36960000,3179,213642,67,SEGUNDO,VILLA DEL PARQUE,11
PRINGLES,155,599999,41699930,3871,269032,70,SEGUNDO,VILLA CRESPO,15
GAVILAN 1300,222,400000,25500000,1802,114865,64,PRIMER,VILLA GRAL. MITRE,11
Dr A Alsina,271,320000,20480000,1181,75572,64,SEGUNDO,BALVANERA,3
Sarmiento al 700,594,2300000,159850000,3872,269108,70,SEGUNDO,SAN NICOLAS,1
Av. Scalabrini Ortiz al 1000,450,2800000,194600000,6222,432444,70,SEGUNDO,VILLA CRESPO,15
Amenabar,995,850000,54400000,854,54673,64,SEGUNDO,BELGRANO,13
paso al 500,321,2400000,153600000,7477,478505,64,SEGUNDO,BALVANERA,3
Gral Jose Garibaldi,1008,500000,33600000,496,33333,67,SEGUNDO,BOCA,4
CHARLONE,334,499000,31936000,1494,95617,64,SEGUNDO,VILLA ORTUZAR,15
MONASTERIO,262,490000,31360000,1870,119695,64,SEGUNDO,PARQUE PATRICIOS,4
"CEVALLOS, VIRREY 1000",239,285000,22800000,1192,95398,80,CUARTO,CONSTITUCION,1
AVENIDA DE LOS CONSTITUYENTES  5988,355,520000,36140000,1465,101803,70,SEGUNDO,VILLA PUEYRREDON,12
Bermudez 1700,115,170000,10880000,1478,94609,64,SEGUNDO,MONTE CASTRO,10
"Helguera 1800, entre San Blas y  García Agustín",286,635000,42672000,2220,149203,67,SEGUNDO,VILLA SANTA RITA,11
Av Alvarez Thomas,1245,850000,54400000,683,43695,64,SEGUNDO,COLEGIALES,13
SAN NICOLAS 2400,138,130000,10400000,942,75362,80,CUARTO,VILLA DEL PARQUE,11
Pringles,1001,5900000,396480000,5894,396084,67,SEGUNDO,PALERMO,14
Alzaga 2200,380,420000,26880000,1105,70737,64,SEGUNDO,BOEDO,5
"ALBERDI, JUAN BAUTISTA 1200",879,3950000,251812500,4494,286476,64,PRIMER,CABALLITO,6
Dr N Repetto,363,690000,46368000,1901,127736,67,SEGUNDO,VILLA CRESPO,15
Chiclana Av.,375,490000,31360000,1307,83627,64,SEGUNDO,BOEDO,5
Mexico,630,1400000,89600000,2222,142222,64,SEGUNDO,MONTSERRAT,1
Av La Plata 1300,320,720000,48384000,2250,151200,67,SEGUNDO,PARQUE CHACABUCO,7
AV DIRECTORIO,303,650000,43680000,2145,144158,67,SEGUNDO,FLORESTA,10
LOYOLA 1500,393,850000,54187500,2163,137882,64,PRIMER,CHACARITA,15
Av.Independencia,400,1500000,96000000,3750,240000,64,SEGUNDO,ALMAGRO,5
"BLANES, J. M. al 200",2700,3500000,243250000,1296,90093,70,SEGUNDO,BOCA,4
Av Scalabrini Ortiz,462,2100000,134400000,4545,290909,64,SEGUNDO,PALERMO,14
SANCHEZ DE BUSTAMANTE 800,243,400000,32000000,1646,131687,80,CUARTO,ALMAGRO,5
MARIO BRAVO,463,950000,66025000,2052,142603,70,SEGUNDO,ALMAGRO,5
MENDOZA,381,1150000,73600000,3018,193176,64,SEGUNDO,VILLA URQUIZA,12
Cnel Apolinario Figueroa,294,479000,33290500,1629,113233,70,SEGUNDO,VILLA CRESPO,15
Pavon,140,215000,14942500,1536,106732,70,SEGUNDO,SAN CRISTOBAL,3
Nazca 2400,467,890000,59808000,1906,128069,67,SEGUNDO,VILLA DEL PARQUE,11
CONGRESO 3100,386,990000,63112500,2565,163504,64,TERCER,NUÑEZ,13
COMBATIENTES DE MALVINAS,177,635000,40640000,3588,229605,64,SEGUNDO,PARQUE CHAS,15
Superi 1219,250,700000,47040000,2800,188160,67,SEGUNDO,COLEGIALES,13
Gral Guillermo Miller,216,598000,38272000,2769,177185,64,SEGUNDO,VILLA URQUIZA,12
Irala al 1500,254,120000,7680000,472,30236,64,SEGUNDO,BOCA,4
Av. Directorio al 3700,371,580000,38976000,1563,105057,67,SEGUNDO,PARQUE AVELLANEDA,9
