DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
"DIAZ VELEZ, AVDA. 4200",411,950000,60800000,2311,147932,64,SEGUNDO,ALMAGRO,5
Milton 100,304,320000,22240000,1053,73158,70,SEGUNDO,VILLA LURO,10
Estomba al 4200,153,250000,16800000,1634,109804,67,SEGUNDO,SAAVEDRA,12
CASTILLO,230,570000,38304000,2478,166539,67,SEGUNDO,CHACARITA,15
Concordia 2700,177,320000,21504000,1808,121492,67,SEGUNDO,VILLA DEL PARQUE,11
"UGARTE, MANUEL 3400",336,750000,47812500,2232,142299,64,TERCER,COGHLAN,12
GIBSON,347,260000,16640000,749,47954,64,SEGUNDO,BOEDO,5
MANZANARES,129,990000,63360000,7674,491163,64,SEGUNDO,SAAVEDRA,12
"YRIGOYEN, HIPOLITO 3100",599,1450000,92437500,2421,154320,64,TERCER,BALVANERA,3
Av. La Plata,374,1350000,86400000,3610,231016,64,SEGUNDO,CABALLITO,6
Av. Ricardo Balbin 3100 y Jose P. Tamborini,164,790000,54905000,4817,334787,70,SEGUNDO,COGHLAN,12
GUARDIA VIEJA 4300 Y PALESTINA,83,188000,12633600,2265,152212,67,SEGUNDO,ALMAGRO,5
MANUEL RODRIGUEZ 1500,188,375000,25200000,1995,134043,67,SEGUNDO,VILLA CRESPO,15
Humberto Primero y Catamarca,2006,2700000,181440000,1346,90449,67,SEGUNDO,SAN CRISTOBAL,3
Dr. Luis Belaustegui,136,170000,10880000,1250,80000,64,SEGUNDO,VELEZ SARSFIELD,10
Soler,355,1400000,89600000,3944,252394,64,SEGUNDO,PALERMO,14
Estivao al 100,236,650000,43680000,2754,185085,67,SEGUNDO,CABALLITO,6
Del Temple,156,327000,20928000,2096,134154,64,SEGUNDO,PARQUE CHAS,15
Burela entre Monroe y Blanco Encalada,331,1300000,90350000,3927,272961,70,SEGUNDO,VILLA URQUIZA,12
Gorostiaga,167,1600000,102400000,9581,613174,64,SEGUNDO,PALERMO,14
Crisologo Larralde,300,530000,35616000,1767,118720,67,SEGUNDO,SAAVEDRA,12
Lanza,210,145000,10077500,690,47988,70,SEGUNDO,NUEVA POMPEYA,4
QUESADA 3100,294,700000,44625000,2381,151786,64,TERCER,NUÑEZ,13
C Larralde,383,1000000,67200000,2611,175457,67,SEGUNDO,SAAVEDRA,12
Forest al 391,400,1800000,115200000,4500,288000,64,SEGUNDO,CHACARITA,15
Uspallata,1335,4500000,302400000,3371,226517,67,SEGUNDO,NUEVA POMPEYA,4
E SALVIGNY,162,195000,13552500,1204,83657,70,SEGUNDO,NUEVA POMPEYA,4
CHICLANA,332,330000,21120000,994,63614,64,SEGUNDO,NUEVA POMPEYA,4
Almirante Brown al 1200,483,480000,32256000,994,66783,67,SEGUNDO,BOCA,4
"NAON, ROMULO 2449",129,620000,49600000,4806,384496,80,CUARTO,VILLA URQUIZA,12
Pedro J Agrelo,308,660000,44352000,2143,144000,67,SEGUNDO,ALMAGRO,5
3 DE FEBRERO al 3400,225,710000,45440000,3156,201956,64,SEGUNDO,NUÑEZ,13
Cesar Diaz 3300,105,215000,14942500,2048,142310,70,SEGUNDO,VILLA SANTA RITA,11
"LOPEZ, CARLOS ANTONIO",208,400000,25600000,1923,123077,64,SEGUNDO,VILLA PUEYRREDON,12
PIERES,255,320000,20480000,1255,80314,64,SEGUNDO,LINIERS,9
Alberti 1800,269,210000,13440000,781,49963,64,SEGUNDO,PARQUE PATRICIOS,4
"DELLEPIANE, LUIS 655",1300,9500000,760000000,7308,584615,80,CUARTO,SAN NICOLAS,1
CHICLANA,370,1280000,88960000,3459,240432,70,SEGUNDO,BOEDO,5
Araoz 700,1204,700000,44800000,581,37209,64,SEGUNDO,VILLA CRESPO,15
"JUSTO, JUAN B. 3700",339,1100000,70125000,3245,206858,64,TERCER,VILLA CRESPO,15
A Nazarre,170,270000,17280000,1588,101647,64,SEGUNDO,VILLA DEL PARQUE,11
BALBASTRO,2550,1400000,89600000,549,35137,64,SEGUNDO,VILLA LUGANO,8
CHILE al 2100,310,595000,41352500,1919,133395,70,SEGUNDO,BALVANERA,3
Alvarez Jonte,800,350000,22400000,438,28000,64,SEGUNDO,PATERNAL,15
Asuncion,355,400000,25600000,1127,72113,64,SEGUNDO,VILLA DEVOTO SUR,11
Besares al 3900,546,590000,37760000,1081,69158,64,SEGUNDO,SAAVEDRA,12
Av. J.B Alberdi 800,2900,1650000,114675000,569,39543,70,SEGUNDO,CABALLITO,6
URIARTE,215,610000,39040000,2837,181581,64,SEGUNDO,VILLA CRESPO,15
"JUAREZ, BENITO 1800",277,500000,31875000,1805,115072,64,TERCER,VELEZ SARSFIELD,10
Rio Cuarto,152,90000,6255000,592,41151,70,SEGUNDO,NUEVA POMPEYA,4
Deheza,364,410000,28495000,1126,78283,70,SEGUNDO,SAAVEDRA,12
Fraga,150,390000,24960000,2600,166400,64,SEGUNDO,VILLA ORTUZAR,15
SERRANO 1500,100,950000,60562500,9500,605625,64,TERCER,PALERMO,14
SANTIAGO DE LAS CARRERAS,125,250000,17375000,2000,139000,70,SEGUNDO,VELEZ SARSFIELD,10
P Carrasco,488,479900,30713600,983,62938,64,SEGUNDO,VELEZ SARSFIELD,10
Av. Triunvirato,375,900000,62550000,2400,166800,70,SEGUNDO,VILLA ORTUZAR,15
PORTILLO 1259,182,200000,16000000,1099,87912,80,CUARTO,VILLA LURO,10
Floresta - Rafaela al 3500,211,375000,24000000,1777,113744,64,SEGUNDO,FLORESTA,10
Zapiola,776,1300000,87360000,1675,112577,67,SEGUNDO,NUÑEZ,13
Jovellanos,360,349000,23452800,969,65147,67,SEGUNDO,BARRACAS ESTE,4
HERNANDARIAS,960,1100000,70400000,1146,73333,64,SEGUNDO,BOCA,4
Del Valle Iberlucea,834,750000,48000000,899,57554,64,SEGUNDO,BOCA,4
Av A Alvarez Jonte,823,2200000,147840000,2673,179635,67,SEGUNDO,MONTE CASTRO,10
Ricardo Gutierrez,240,290000,19488000,1208,81200,67,SEGUNDO,VILLA CRESPO,15
Costa Rica,400,1200000,83400000,3000,208500,70,SEGUNDO,PALERMO,14
EMILIO MITRE,237,890000,59808000,3755,252354,67,SEGUNDO,CABALLITO,6
MURGUIONDO,342,295000,19824000,863,57965,67,SEGUNDO,MATADEROS,9
VENEZUELA 3300,400,900000,57375000,2250,143438,64,PRIMER,BALVANERA,3
"PERON, JUAN DOMINGO, TTE. 1500",237,560000,44800000,2363,189030,80,CUARTO,SAN NICOLAS,1
"ALBERDI, JUAN BAUTISTA 1800",1433,630000,40162500,440,28027,64,TERCER,FLORES NORTE,7
Chivilcoy,305,800000,51200000,2623,167869,64,SEGUNDO,FLORESTA,10
Blanco Encalada 3100,235,598000,41561000,2545,176855,70,SEGUNDO,BELGRANO,13
"CUBAS, JOSE 2200",182,225000,18000000,1236,98901,80,CUARTO,VILLA PUEYRREDON,12
VERA 1300,153,600000,38250000,3922,250000,64,TERCER,VILLA CRESPO,15
Tomas A. Le Breton,278,730000,50735000,2626,182500,70,SEGUNDO,VILLA URQUIZA,12
LUIS VIALE,228,390000,24960000,1711,109474,64,SEGUNDO,CABALLITO,6
AVALOS,228,500000,32000000,2193,140351,64,SEGUNDO,PARQUE CHAS,15
Av Corrientes y Av Dorrego,1172,7500000,480000000,6399,409556,64,SEGUNDO,CHACARITA,15
Congreso,266,890000,59808000,3346,224842,67,SEGUNDO,COGHLAN,12
WHITE,493,340000,22848000,690,46345,67,SEGUNDO,VILLA LURO,10
Juan Agustin Garcia,95,200000,12800000,2105,134737,64,SEGUNDO,VILLA GRAL. MITRE,11
SUIZA 2000,211,260000,16640000,1232,78863,64,SEGUNDO,VILLA GRAL. MITRE,11
Consultar dirección,365,649000,41536000,1778,113797,64,SEGUNDO,PATERNAL,15
Esmeralda,308,1600000,102400000,5193,332338,64,SEGUNDO,SAN NICOLAS,1
Holmberg,182,360000,25020000,1978,137473,70,SEGUNDO,VILLA URQUIZA,12
GODOY CRUZ 1700,170,600000,48000000,3529,282353,80,CUARTO,PALERMO,14
MEDINA,160,245000,17027500,1531,106422,70,SEGUNDO,SAN NICOLAS,1
Necochea y Olavarría,1318,1300000,87360000,986,66282,67,SEGUNDO,BOCA,4
LOTE TERRENO EN VENTA CABA  SAN TELMO PUERTO MADE*,642,3200000,204800000,4984,319003,64,SEGUNDO,PUERTO MADERO,1
HELGUERA,285,420000,29190000,1474,102421,70,SEGUNDO,AGRONOMIA,15
LA PLATA AV.,251,535000,35952000,2131,143235,67,SEGUNDO,PARQUE CHACABUCO,7
"MITRE, BARTOLOME",1932,4200000,268800000,2174,139130,64,SEGUNDO,SAN NICOLAS,1
Rafaela 4800,264,260000,16640000,985,63030,64,SEGUNDO,VILLA LURO,10
CAMARONES,220,269000,17216000,1223,78255,64,SEGUNDO,VILLA GRAL. MITRE,11
Avenida Almirante Brown,834,1100000,70400000,1319,84412,64,SEGUNDO,BOCA,4
Aguirre,170,495000,34402500,2912,202368,70,SEGUNDO,VILLA CRESPO,15
Dante 81,132,480000,33360000,3636,252727,70,SEGUNDO,VILLA LURO,10
JOSE LEON SUAREZ,190,220000,15290000,1158,80474,70,SEGUNDO,LINIERS,9
COCHABAMBA 3300,480,200000,16000000,417,33333,80,CUARTO,SAN CRISTOBAL,3
Cnel J Pringles,269,700000,47040000,2602,174870,67,SEGUNDO,ALMAGRO,5
General Eugenio Garzón 3882,252,222000,14208000,881,56381,64,SEGUNDO,PARQUE AVELLANEDA,9
"GONZALEZ, JOAQUIN V.",147,190000,12160000,1293,82721,64,SEGUNDO,VILLA DEVOTO SUR,11
Warnes 0 al 100,228,685000,43840000,3004,192281,64,SEGUNDO,CHACARITA,15
"MAGARIﾃ唇S CERVANTES, A. 4855",314,265000,16893750,844,53802,64,PRIMER,VILLA DEVOTO SUR,11
Aizpurua,217,700000,48650000,3226,224194,70,SEGUNDO,VILLA URQUIZA,12
JARAMILLO,374,1150000,73600000,3075,196791,64,SEGUNDO,SAAVEDRA,12
Pedro Moran,344,500000,33600000,1453,97674,67,SEGUNDO,VILLA DEVOTO SUR,11
ESTADOS UNIDOS,867,870000,58464000,1003,67433,67,SEGUNDO,CONSTITUCION,1
Sor Juana Ines de la Cruz,336,330000,22935000,982,68259,70,SEGUNDO,CABALLITO,6
ACOYTE,300,1980000,126720000,6600,422400,64,SEGUNDO,CABALLITO,6
TANDIL,228,460000,29440000,2018,129123,64,SEGUNDO,PARQUE AVELLANEDA,9
F Llavallol,170,245000,16464000,1441,96847,67,SEGUNDO,VILLA DEVOTO NORTE,11
Palestina,190,650000,43680000,3421,229895,67,SEGUNDO,PALERMO,14
Cespedes,135,490000,32928000,3630,243911,67,SEGUNDO,CHACARITA,15
Av. Gaona,433,1300000,90350000,3002,208661,70,SEGUNDO,CABALLITO,6
Av. San Martin,240,640000,40960000,2667,170667,64,SEGUNDO,PATERNAL,15
CHILE 2100,310,560000,35700000,1806,115161,64,TERCER,BALVANERA,3
Zelada,115,240000,16128000,2087,140243,67,SEGUNDO,MATADEROS,9
HONDURAS,173,695500,46737600,4020,270160,67,SEGUNDO,PALERMO,14
ARAOZ,238,720000,46080000,3025,193613,64,SEGUNDO,PALERMO,14
Llavallol al 3300,956,1600000,102400000,1674,107113,64,SEGUNDO,VILLA DEL PARQUE,11
CHARLONE 800,192,495000,31556250,2578,164355,64,PRIMER,CHACARITA,15
CARLOS CALVO al 1800 - MONSERRAT . CABA,399,650000,43680000,1629,109474,67,SEGUNDO,SAN CRISTOBAL,3
"RIVERA, PEDRO I., Dr. 2797",126,680000,54400000,5397,431746,80,CUARTO,BELGRANO,13
NOGOYA,127,460000,29440000,3622,231811,64,SEGUNDO,VILLA DEL PARQUE,11
B Aizpurua,366,790000,54905000,2158,150014,70,SEGUNDO,VILLA URQUIZA,12
Gral M A Rodriguez,1300,1300000,83200000,1000,64000,64,SEGUNDO,PATERNAL,15
PAEZ 2500,450,420000,29190000,933,64867,70,SEGUNDO,FLORES NORTE,7
R Alcaraz,299,350000,24325000,1171,81355,70,SEGUNDO,MONTE CASTRO,10
PEDRO LOZANO,358,620000,39680000,1734,110962,64,SEGUNDO,VILLA DEL PARQUE,11
Av Congreso,1470,950000,66025000,646,44915,70,SEGUNDO,VILLA URQUIZA,12
Gral. Venancio Flores 3900,197,248000,17236000,1259,87492,70,SEGUNDO,FLORESTA,10
QUESADA,131,400000,27800000,3053,212214,70,SEGUNDO,VILLA URQUIZA,12
PUERTO DE PALOS al 200,255,340000,23630000,1333,92667,70,SEGUNDO,BOCA,4
DARWIN,331,1250000,80000000,3776,241692,64,SEGUNDO,VILLA CRESPO,15
Fructuoso Rivera,346,195000,13104000,564,37873,67,SEGUNDO,NUEVA POMPEYA,4
JOSE ANTONIO CABRERA,238,770000,49280000,3235,207059,64,SEGUNDO,PALERMO,14
LARRAZABAL 1723,260,230000,14662500,885,56394,64,PRIMER,MATADEROS,9
MORENO 1800,163,330000,21037500,2024,129064,64,TERCER,MONTSERRAT,1
VIRREY LINIERS 500,181,290000,18560000,1602,102541,64,SEGUNDO,ALMAGRO,5
Cervantes al 3000,190,350000,22400000,1842,117895,64,SEGUNDO,VILLA DEVOTO SUR,11
MILLER,123,640000,40960000,5203,333008,64,SEGUNDO,VILLA URQUIZA,12
Av. Melian al 3500   | USAA,300,1000000,69500000,3333,231667,70,SEGUNDO,SAAVEDRA,12
ESCALADA,280,180000,11520000,643,41143,64,SEGUNDO,PARQUE AVELLANEDA,9
Carlos Antonio Lopez 2100,180,450000,30240000,2500,168000,67,SEGUNDO,VILLA PUEYRREDON,12
Corvalan al 100,120,585000,37440000,4875,312000,64,SEGUNDO,VILLA LURO,10
Virrey Del Pino,877,870000,58464000,992,66664,67,SEGUNDO,VILLA ORTUZAR,15
Av San Juan,364,620000,39680000,1703,109011,64,SEGUNDO,CONSTITUCION,1
Malabia,181,600000,40320000,3315,222762,67,SEGUNDO,PALERMO,14
Boedo,335,990000,63360000,2955,189134,64,SEGUNDO,BOEDO,5
Correa  al 4000,212,360000,23040000,1698,108679,64,SEGUNDO,SAAVEDRA,12
DARWIN,331,1250000,86875000,3776,262462,70,SEGUNDO,VILLA CRESPO,15
Caldas 1679,211,350000,23520000,1659,111469,67,SEGUNDO,VILLA ORTUZAR,15
LOTE TERRENO EN VENTA CABA  SAN TELMO PUERTO MADE*,1338,6500000,416000000,4858,310912,64,SEGUNDO,PUERTO MADERO,1
LOS PATOS 2400,160,130000,10400000,812,65000,80,CUARTO,PARQUE PATRICIOS,4
BELGRANO 2900,303,880000,56100000,2904,185149,64,PRIMER,BALVANERA,3
ARGERICH,142,500000,32000000,3521,225352,64,SEGUNDO,VILLA DEL PARQUE,11
Garcia de Cossio,204,280000,19460000,1373,95392,70,SEGUNDO,LINIERS,9
DIAZ VELEZ 4100,375,1100000,70125000,2933,187000,64,TERCER,ALMAGRO,5
"LAMARCA, EMILIO",110,395000,25280000,3591,229818,64,SEGUNDO,VILLA DEVOTO NORTE,11
MURGUIONDO,167,209900,13433600,1257,80441,64,SEGUNDO,MATADEROS,9
ARCOS 3500,172,420000,33600000,2442,195349,80,CUARTO,NUÑEZ,13
Rivadavia,1623,2000000,128000000,1232,78866,64,SEGUNDO,FLORES NORTE,7
ARTIGAS,552,850000,54400000,1540,98551,64,SEGUNDO,FLORES NORTE,7
BAUNESS,557,5700000,364800000,10233,654937,64,SEGUNDO,VILLA URQUIZA,12
ELEODORO LOBOS 700,328,995000,69152500,3034,210831,70,SEGUNDO,CABALLITO,6
HELGUERA 3500,285,420000,26775000,1474,93947,64,TERCER,AGRONOMIA,15
Gavilan,390,560000,35840000,1436,91897,64,SEGUNDO,FLORES NORTE,7
Santos Dumont al 4800,306,350000,22400000,1144,73203,64,SEGUNDO,CHACARITA,15
M Ugarte,245,1175000,81662500,4796,333316,70,SEGUNDO,BELGRANO,13
USPALLATA 4166,362,280000,18816000,773,51978,67,SEGUNDO,NUEVA POMPEYA,4
Av. Triunvirato,176,863000,55232000,4903,313818,64,SEGUNDO,VILLA ORTUZAR,15
Urquiza 47,845,799500,51168000,946,60554,64,SEGUNDO,BALVANERA,3
QUESADA,286,498000,31872000,1741,111441,64,SEGUNDO,COGHLAN,12
CHICLANA 1240,222,200000,16000000,901,72072,80,CUARTO,SAN CRISTOBAL,3
Dolores,250,450000,30240000,1800,120960,67,SEGUNDO,FLORESTA,10
Av Gaona,375,1100000,76450000,2933,203867,70,SEGUNDO,VILLA SANTA RITA,11
CORRALES VIEJOS,381,1600000,102400000,4199,268766,64,SEGUNDO,PARQUE PATRICIOS,4
BAIGORRIA,650,780000,49920000,1200,76800,64,SEGUNDO,VILLA DEL PARQUE,11
Av. Mosconi,169,550000,38225000,3254,226183,70,SEGUNDO,VILLA PUEYRREDON,12
Suarez,363,175000,11200000,482,30854,64,SEGUNDO,BOCA,4
PILAR 600,330,390000,24862500,1182,75341,64,PRIMER,LINIERS,9
Castro Barros al 1400,1581,900000,62550000,569,39564,70,SEGUNDO,BOEDO,5
Brasil al 1400,1484,2900000,194880000,1954,131321,67,SEGUNDO,CONSTITUCION,1
1ro DE MAYO 1800,208,100000,8000000,481,38462,80,CUARTO,NUEVA POMPEYA,4
Humberto 1º al 1700,370,550000,38225000,1486,103311,70,SEGUNDO,CONSTITUCION,1
Humboldt,200,411000,27619200,2055,138096,67,SEGUNDO,CHACARITA,15
LLERENA,420,720000,48384000,1714,115200,67,SEGUNDO,PARQUE CHAS,15
Dekay,262,260000,16640000,992,63511,64,SEGUNDO,NUEVA POMPEYA,4
"BALBIN, RICARDO, DR. 3100",164,790000,50362500,4817,307088,64,TERCER,COGHLAN,12
Av. Córdoba al 4000,413,1642000,110342400,3976,267173,67,SEGUNDO,PALERMO,14
San Nicolas al 1000,1149,1650000,114675000,1436,99804,70,SEGUNDO,VILLA SANTA RITA,11
Gascón,345,1200000,76800000,3478,222609,64,SEGUNDO,PALERMO,14
VERA,146,580000,38976000,3973,266959,67,SEGUNDO,VILLA CRESPO,15
"FIGUEROA, APOLINARIO, CNEL.",294,500000,32000000,1701,108844,64,SEGUNDO,VILLA CRESPO,15
CONSTITUCION 1500,270,320000,20400000,1185,75556,64,TERCER,CONSTITUCION,1
"VEGA, NICETO, Cnel.",431,1500000,96000000,3480,222738,64,SEGUNDO,PALERMO,14
Goya,211,260000,17472000,1232,82806,67,SEGUNDO,VELEZ SARSFIELD,10
Giribone al 1200,199,495000,31680000,2487,159196,64,SEGUNDO,CHACARITA,15
"CARRANZA, ANGEL JUSTINIANO 1200",1500,650000,52000000,433,34667,80,CUARTO,CHACARITA,15
Ricardo Gutierrez 2900,257,415000,28842500,1615,112228,70,SEGUNDO,VILLA DEL PARQUE,11
Niceto Vega 5600,433,1500000,96000000,3464,221709,64,SEGUNDO,PALERMO,14
"LARRALDE, CRISOLOGO 2200",320,730000,46537500,2281,145430,64,PRIMER,NUÑEZ,13
"CASTRO, BARROS 210",168,950000,60562500,5655,360491,64,PRIMER,ALMAGRO,5
Jose E Colombres,375,330000,21120000,880,56320,64,SEGUNDO,BOEDO,5
VIRREY LINIERS 500,181,290000,19488000,1602,107669,67,SEGUNDO,ALMAGRO,5
Barzana al 1200,704,1650000,110880000,2344,157500,67,SEGUNDO,PARQUE CHAS,15
RONDEAU 3576,351,380000,26410000,1083,75242,70,SEGUNDO,BOEDO,5
Cachimayo,437,280000,19460000,641,44531,70,SEGUNDO,PARQUE CHACABUCO,7
LOYOLA,435,670000,42880000,1540,98575,64,SEGUNDO,VILLA CRESPO,15
Victor Hugo,230,275000,18480000,1196,80348,67,SEGUNDO,VILLA REAL,10
Manuela Pedraza,375,750000,50400000,2000,134400,67,SEGUNDO,COGHLAN,12
MONTE al 4300,264,230000,14720000,871,55758,64,SEGUNDO,PARQUE AVELLANEDA,9
"YRIGOYEN, HIPOLITO 3131",204,391500,31320000,1919,153529,80,CUARTO,BALVANERA,3
El Maestro,202,300000,20850000,1488,103423,70,SEGUNDO,CABALLITO,6
Lavoisier 3100,276,390000,24960000,1413,90435,64,SEGUNDO,VILLA URQUIZA,12
Brasil Av.,1302,6500000,436800000,4992,335484,67,SEGUNDO,SAN TELMO,1
"QUINTANA, MANUEL, PRES. 500",217,3900000,312000000,17972,1437788,80,CUARTO,RECOLETA,2
Uruguay,996,4000000,268800000,4016,269880,67,SEGUNDO,SAN NICOLAS,1
EL SALVADOR 5800,160,580000,36975000,3625,231094,64,PRIMER,PALERMO,14
Av San Juan entre San José y Santiago del Estero,255,449000,28736000,1761,112690,64,SEGUNDO,CONSTITUCION,1
Artilleros al 1900,244,620000,43090000,2541,176598,70,SEGUNDO,BELGRANO,13
BRASIL,693,750000,48000000,1082,69264,64,SEGUNDO,CONSTITUCION,1
SUPERI 2400,436,600000,48000000,1376,110092,80,CUARTO,BELGRANO,13
Concordia,510,390000,24960000,765,48941,64,SEGUNDO,VILLA SANTA RITA,11
ALBARIﾃ唇 2000,664,450000,28687500,678,43204,64,PRIMER,MATADEROS,9
Nahuel Huapi,200,920000,63940000,4600,319700,70,SEGUNDO,VILLA URQUIZA,12
OLAZABAL,886,4500000,312750000,5078,352943,70,SEGUNDO,VILLA URQUIZA,12
"BALBIN, RICARDO, DR.",425,780000,49920000,1835,117459,64,SEGUNDO,SAAVEDRA,12
Cnel P Murguiondo,390,350000,22400000,897,57436,64,SEGUNDO,LINIERS,9
"Av Corrientes 6000, Villa Crespo - Terreno en Ven*",450,988000,68666000,2196,152591,70,SEGUNDO,CHACARITA,15
"GORDILLO, TIMOTEO",372,170000,11815000,457,31761,70,SEGUNDO,VILLA RIACHUELO,8
Humahuaca,320,700000,44800000,2188,140000,64,SEGUNDO,ALMAGRO,5
PEDRO ECHAGUE,290,430000,29885000,1483,103052,70,SEGUNDO,CONSTITUCION,1
HOMERO,250,400000,26880000,1600,107520,67,SEGUNDO,VILLA LURO,10
TRES ARROYOS,118,220000,14080000,1864,119322,64,SEGUNDO,VILLA SANTA RITA,11
Francisco Bilbao,1069,950000,60800000,889,56876,64,SEGUNDO,PARQUE AVELLANEDA,9
NAZCA al 1900,275,995000,69152500,3618,251464,70,SEGUNDO,VILLA SANTA RITA,11
J Jufre,220,1350000,90720000,6136,412364,67,SEGUNDO,VILLA CRESPO,15
"LAMARCA, EMILIO 1800",311,510000,34272000,1640,110199,67,SEGUNDO,VILLA SANTA RITA,11
VALLEJOS,364,580000,37120000,1593,101978,64,SEGUNDO,VILLA DEVOTO NORTE,11
Escalada,113,190000,13205000,1681,116858,70,SEGUNDO,VILLA LURO,10
General Eugenio Garzón 3882,252,222000,15429000,881,61226,70,SEGUNDO,PARQUE AVELLANEDA,9
Grito de Asencio e Iguazú,314,180000,12510000,573,39841,70,SEGUNDO,PARQUE PATRICIOS,4
Barzana,216,460000,29440000,2130,136296,64,SEGUNDO,PARQUE CHAS,15
DE LOS CONSTITUYENTES,769,820000,52480000,1066,68244,64,SEGUNDO,VILLA PUEYRREDON,12
Paraguay y Fitz Roy,420,1750000,121625000,4167,289583,70,SEGUNDO,PALERMO,14
DORREGO 900,172,380000,30400000,2209,176744,80,CUARTO,CHACARITA,15
CRAMER 300,288,280000,17850000,972,61979,64,TERCER,PALERMO,14
Av San Martin,297,850000,59075000,2865,199107,70,SEGUNDO,AGRONOMIA,15
Hernandarias,977,1200000,80640000,1228,82538,67,SEGUNDO,BOCA,4
CASEROS 3500,433,1799000,114686250,4155,264864,64,TERCER,NUEVA POMPEYA,4
Dean Funes,230,380000,25536000,1652,111026,67,SEGUNDO,SAN CRISTOBAL,3
YATAY 100,1700,870000,55462500,512,32625,64,PRIMER,ALMAGRO,5
MIRALLA 1000,250,630000,40162500,2520,160650,64,TERCER,MATADEROS,9
Potosí,299,800000,55600000,2676,185953,70,SEGUNDO,ALMAGRO,5
Paez al 1900,166,380000,25536000,2289,153831,67,SEGUNDO,FLORES NORTE,7
Vilela al 2300,189,440000,28160000,2328,148995,64,SEGUNDO,NUÑEZ,13
3 DE FEBRERO,320,670000,42880000,2094,134000,64,SEGUNDO,NUÑEZ,13
CHORROARIN 121 - 127 -,977,1599000,102336000,1637,104745,64,SEGUNDO,AGRONOMIA,15
Ciudad de la Paz al 2900,145,640000,43008000,4414,296607,67,SEGUNDO,NUÑEZ,13
SAN ANTONIO 1000,434,290000,18487500,668,42598,64,PRIMER,BARRACAS ESTE,4
Av Rivadavia 10500,439,1150000,77280000,2620,176036,67,SEGUNDO,LINIERS,9
Darwin,197,430000,29885000,2183,151701,70,SEGUNDO,VILLA CRESPO,15
