,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
3876,Elpidio Gonzalez al 5000,115,205000,13120000,1783,114087,64,SEGUNDO,MONTE CASTRO,10
8719,Tamborinii,203,180000,12096000,887,59586,67,SEGUNDO,VILLA URQUIZA,12
389,BAUNESS 2500,557,5700000,456000000,10233,818672,80,CUARTO,VILLA URQUIZA,12
9483,Emilio Lamarca 1900,421,399900,26873280,950,63832,67,SEGUNDO,VILLA SANTA RITA,11
7952,YERBAL,1017,3300000,221760000,3244,218006,67,SEGUNDO,CABALLITO,6
9289,DR. LUIS BELAUSTEGUI,152,249900,16793280,1644,110482,67,SEGUNDO,VELEZ SARSFIELD,10
8846,Castro,445,420000,28224000,944,63425,67,SEGUNDO,BOEDO,5
3904,BAHIA BLANCA al 2100,218,370000,23680000,1697,108624,64,SEGUNDO,MONTE CASTRO,10
6639,Tinogasta,470,580000,40310000,1234,85766,70,SEGUNDO,VILLA DEVOTO SUR,11
9991,"RODRIGUEZ, MANUEL A., GRAL 1500",188,385000,24543750,2048,130552,64,TERCER,VILLA CRESPO,15
5692,CHICLANA 3929 -,550,1750000,121625000,3182,221136,70,SEGUNDO,BOEDO,5
7647,MOLDES,123,730000,49056000,5935,398829,67,SEGUNDO,NUÑEZ,13
6493,Castillo 1100,167,425000,29537500,2545,176871,70,SEGUNDO,VILLA CRESPO,15
4382,Directorio al 3800,179,362000,23168000,2022,129430,64,SEGUNDO,PARQUE AVELLANEDA,9
6767,B Aizpurua,187,460000,31970000,2460,170963,70,SEGUNDO,VILLA URQUIZA,12
1718,Dr F Muñiz,268,1100000,70400000,4104,262687,64,SEGUNDO,ALMAGRO,5
9348,Galicia,235,340000,22848000,1447,97226,67,SEGUNDO,VILLA GRAL. MITRE,11
2325,Godoy Cruz al 1700,616,1650000,105600000,2679,171429,64,SEGUNDO,PALERMO,14
39,DEAN FUNES 500,249,310000,24800000,1245,99598,80,CUARTO,BALVANERA,3
1439,PATAGONES,449,700000,44800000,1559,99777,64,SEGUNDO,PARQUE PATRICIOS,4
5711,Zuviria,433,330000,22935000,762,52968,70,SEGUNDO,FLORES SUR,7
8155,Gral Roman A Deheza,375,640000,43008000,1707,114688,67,SEGUNDO,SAAVEDRA,12
7827,Paraguay,485,1600000,107520000,3297,221535,67,SEGUNDO,RETIRO,1
4670,Av Belgrano 3189,220,490000,34055000,2227,154795,70,SEGUNDO,BALVANERA,3
8560,Cnel J Terrada,374,435000,29232000,1163,78160,67,SEGUNDO,VILLA PUEYRREDON,12
9025,Tonelero,255,260000,17472000,1020,68518,67,SEGUNDO,LINIERS,9
3927,Uspallata,1335,4500000,288000000,3371,215730,64,SEGUNDO,NUEVA POMPEYA,4
4010,Inclan al 2700,165,220000,14080000,1333,85333,64,SEGUNDO,PARQUE PATRICIOS,4
9076,MARTINIANO LEGUIZAMON,505,430000,28896000,851,57220,67,SEGUNDO,MATADEROS,9
1046,LLERENA,420,720000,46080000,1714,109714,64,SEGUNDO,PARQUE CHAS,15
7993,Leiva,207,640000,43008000,3092,207768,67,SEGUNDO,CHACARITA,15
2106,Ciudad De La Paz,416,1900000,121600000,4567,292308,64,SEGUNDO,BELGRANO,13
565,"RAMIREZ, CARLOS M. 2300",316,195000,15600000,617,49367,80,CUARTO,VILLA SOLDATI,8
592,DIRECTORIO 3800,466,830000,66400000,1781,142489,80,CUARTO,PARQUE AVELLANEDA,9
8422,G De Helguera,173,550000,36960000,3179,213642,67,SEGUNDO,VILLA DEL PARQUE,11
10164,LASCANO 5100,120,440000,28050000,3667,233750,64,TERCER,MONTE CASTRO,10
695,VENEZUELA 2178,359,460000,29325000,1281,81685,64,PRIMER,BALVANERA,3
7399,CARLOS CALVO al 1800 - MONSERRAT . CABA,399,650000,43680000,1629,109474,67,SEGUNDO,SAN CRISTOBAL,3
9338,Av. Juan B.Justo 5250,463,570000,38304000,1231,82730,67,SEGUNDO,VILLA GRAL. MITRE,11
4034,Av Alberdi,260,460000,29440000,1769,113231,64,SEGUNDO,VELEZ SARSFIELD,10
3711,Chivilcoy,305,800000,51200000,2623,167869,64,SEGUNDO,FLORESTA,10
4748,Moreno,2567,6500000,451750000,2532,175984,70,SEGUNDO,MONTSERRAT,1
4798,Catamarca,179,290000,20155000,1620,112598,70,SEGUNDO,SAN CRISTOBAL,3
2951,Ferrari 318,132,360000,23040000,2727,174545,64,SEGUNDO,VILLA CRESPO,15
5503,Capitán General Ramón Freire,378,620000,43090000,1640,113995,70,SEGUNDO,SAAVEDRA,12
2600,LOYOLA 1415,750,400000,25600000,533,34133,64,SEGUNDO,CHACARITA,15
900,"SCALABRINI ORTIZ, RAUL",185,1350000,86400000,7297,467027,64,SEGUNDO,PALERMO,14
3930,Av. Saenz,892,3100000,198400000,3477,222541,64,SEGUNDO,NUEVA POMPEYA,4
539,LOPE DE VEGA 2600,729,690000,55200000,946,75720,80,CUARTO,VILLA REAL,10
3970,Av Velez Sardfield 41,400,800000,51200000,2000,128000,64,SEGUNDO,PARQUE PATRICIOS,4
2747,Nicasio Oroño,176,380000,24320000,2159,138182,64,SEGUNDO,PATERNAL,15
3909,Mercedes,153,325000,20800000,2124,135948,64,SEGUNDO,MONTE CASTRO,10
6617,Nogoya,195,450000,31275000,2308,160385,70,SEGUNDO,VILLA DEVOTO SUR,11
8738,Emilio Lamarca,335,298000,20025600,890,59778,67,SEGUNDO,VILLA DEVOTO NORTE,11
9158,San Blas,460,543000,36489600,1180,79325,67,SEGUNDO,MONTE CASTRO,10
1750,Entre Rios al 100,170,990000,63360000,5824,372706,64,SEGUNDO,BALVANERA,3
6785,Pedro Ignacio Rivera,402,650000,45175000,1617,112376,70,SEGUNDO,VILLA URQUIZA,12
2654,Hortiguera al 1900,1200,450000,28800000,375,24000,64,SEGUNDO,PARQUE CHACABUCO,7
5661,MUÑIZ,1174,3000000,208500000,2555,177598,70,SEGUNDO,BOEDO,5
5190,CHORROARIN 121 - 127 -,977,1599000,111130500,1637,113747,70,SEGUNDO,AGRONOMIA,15
9336,Av. Boyaca 1900,387,438000,29433600,1132,76056,67,SEGUNDO,VILLA GRAL. MITRE,11
7940,Rio de Janeiro 500,789,1900000,127680000,2408,161825,67,SEGUNDO,CABALLITO,6
2267,Migueletes,192,1580000,101120000,8229,526667,64,SEGUNDO,PALERMO,14
2970,AV. SCALABRINI ORTIZ al 100,161,1270000,81280000,7888,504845,64,SEGUNDO,VILLA CRESPO,15
8300,JOSE MARTI,210,190000,12768000,905,60800,67,SEGUNDO,VILLA CRESPO,15
8786,California,328,140000,9408000,427,28683,67,SEGUNDO,BOCA,4
6259,Gavilan,355,490000,34055000,1380,95930,70,SEGUNDO,FLORES NORTE,7
25,AGRELO 3200,270,319000,25520000,1182,94518,80,CUARTO,BALVANERA,3
6445,Villarroel,141,370000,25715000,2624,182376,70,SEGUNDO,VILLA CRESPO,15
3830,Escalada 1600,1057,1650000,105600000,1561,99905,64,SEGUNDO,MATADEROS,9
7032,C Donizetti,188,235000,16332500,1252,87005,70,SEGUNDO,VILLA LURO,10
8442,Ricardo Gutierrez,229,235000,15792000,1026,68961,67,SEGUNDO,VILLA DEL PARQUE,11
3084,Campana,180,350000,22400000,1944,124444,64,SEGUNDO,VILLA DEL PARQUE,11
5989,Carlos M. Ramirez 1500,360,225000,15637500,625,43438,70,SEGUNDO,NUEVA POMPEYA,4
5301,Warnes 0 al 100,228,685000,47607500,3004,208805,70,SEGUNDO,CHACARITA,15
2241,Av Cabildo,535,2300000,147200000,4299,275140,64,SEGUNDO,NUÑEZ,13
8707,Piran,260,380000,25536000,1462,98215,67,SEGUNDO,VILLA URQUIZA,12
4996,Obligado,390,1250000,86875000,3205,222756,70,SEGUNDO,NUÑEZ,13
4064,SAN BLAS,373,520000,33280000,1394,89223,64,SEGUNDO,VELEZ SARSFIELD,10
6161,Av. Montes De Oca al 1800,882,1650000,114675000,1871,130017,70,SEGUNDO,BARRACAS ESTE,4
313,MARTINEZ ROSAS 1100,289,650000,52000000,2249,179931,80,CUARTO,VILLA CRESPO,15
9553,San Antonio,267,220000,14784000,824,55371,67,SEGUNDO,BARRACAS ESTE,4
5137,Fitz Roy,612,1500000,104250000,2451,170343,70,SEGUNDO,PALERMO,14
3692,BACACAY,440,550000,35200000,1250,80000,64,SEGUNDO,FLORESTA,10
5559,Plaza,450,1295000,90002500,2878,200006,70,SEGUNDO,VILLA ORTUZAR,15
7458,25 De Mayo,680,1750000,117600000,2574,172941,67,SEGUNDO,SAN NICOLAS,1
1912,TACUARI,135,430000,27520000,3185,203852,64,SEGUNDO,MONTSERRAT,1
7704,Carranza Angel 1400,453,1650000,110880000,3642,244768,67,SEGUNDO,PALERMO,14
9094,Saladillo,315,210000,14112000,667,44800,67,SEGUNDO,MATADEROS,9
4578,Esteban A Gascon,553,850000,59075000,1537,106826,70,SEGUNDO,ALMAGRO,5
2136,Av. Monroe y Libertador,254,1600000,102400000,6299,403150,64,SEGUNDO,BELGRANO,13
1286,ASUNCION,1040,3000000,192000000,2885,184615,64,SEGUNDO,VILLA DEVOTO NORTE,11
2155,Tamborini 4086 | USAB2,316,780000,49920000,2468,157975,64,SEGUNDO,COGHLAN,12
4703,CHILE,315,420000,29190000,1333,92667,70,SEGUNDO,BALVANERA,3
5436,Av Cabildo,524,3200000,222400000,6107,424427,70,SEGUNDO,SAAVEDRA,12
3057,Nazca al 3200,162,830000,53120000,5123,327901,64,SEGUNDO,VILLA DEL PARQUE,11
704,BRASIL 1500,256,520000,33150000,2031,129492,64,PRIMER,CONSTITUCION,1
9761,VENEZUELA 900,874,1800000,114750000,2060,131293,64,TERCER,MONTSERRAT,1
9137,Lascano,210,360000,24192000,1714,115200,67,SEGUNDO,MONTE CASTRO,10
3133,Lascano,610,790000,50560000,1295,82885,64,SEGUNDO,VILLA DEL PARQUE,11
5392,AVELINO DIAZ 400,311,440000,30580000,1415,98328,70,SEGUNDO,PARQUE CHACABUCO,7
6349,CORDOBA,147,950000,66025000,6463,449150,70,SEGUNDO,PALERMO,14
458,BAIGORRIA 4939,200,198000,15840000,990,79200,80,CUARTO,MONTE CASTRO,10
4423,Terrero al 800,481,720000,46080000,1497,95800,64,SEGUNDO,FLORES NORTE,7
10052,HOLMBERG,225,420000,26880000,1867,119467,64,SEGUNDO,VILLA ORTUZAR,15
1189,VILLARROEL,141,350000,22400000,2482,158865,64,SEGUNDO,VILLA CRESPO,15
8520,Fraga,264,620000,41664000,2348,157818,67,SEGUNDO,VILLA ORTUZAR,15
250,LLERENA 3100,420,649000,51920000,1545,123619,80,CUARTO,PARQUE CHAS,15
2756,Espinosa,1133,560000,35840000,494,31633,64,SEGUNDO,PATERNAL,15
7774,Nicaragua,330,740000,49728000,2242,150691,67,SEGUNDO,PALERMO,14
808,"UGARTE, MANUEL 3300",105,315000,20081250,3000,191250,64,PRIMER,COGHLAN,12
1162,OLAYA,388,510000,32640000,1314,84124,64,SEGUNDO,VILLA CRESPO,15
1776,Av. Rivadavia 1941,2907,6500000,416000000,2236,143103,64,SEGUNDO,BALVANERA,3
9521,Av Montes De Oca,259,565000,37968000,2181,146595,67,SEGUNDO,BARRACAS ESTE,4
4871,Cramer al 2600,305,1800000,125100000,5902,410164,70,SEGUNDO,BELGRANO,13
4986,Besares,175,900000,62550000,5133,356735,70,SEGUNDO,NUÑEZ,13
1091,AGUIRRE,170,495000,31680000,2912,186353,64,SEGUNDO,VILLA CRESPO,15
5936,Av A Alvarez Jonte,390,440000,30580000,1128,78410,70,SEGUNDO,MONTE CASTRO,10
8236,Av. Gral Paz,370,230000,15456000,622,41773,67,SEGUNDO,VILLA CRESPO,15
3738,Pieres 500,260,280000,17920000,1077,68923,64,SEGUNDO,LINIERS,9
1197,ARREGUI,2200,2700000,172800000,1227,78545,64,SEGUNDO,VILLA DEL PARQUE,11
230,SENILLOSA 1197,124,280000,22400000,2258,180645,80,CUARTO,PARQUE CHACABUCO,7
3979,Zavaleta al 200,201,250000,16000000,1244,79602,64,SEGUNDO,PARQUE PATRICIOS,4
8449,Santo Tome,422,450000,30240000,1066,71659,67,SEGUNDO,VILLA DEL PARQUE,11
6249,RIVERA INDARTE 100,268,740000,51430000,2761,191903,70,SEGUNDO,FLORES NORTE,7
4345,Obrien,203,330000,21120000,1626,104039,64,SEGUNDO,BARRACAS ESTE,4
411,RONDEAU 4000,105,160000,12800000,1524,121905,80,CUARTO,BOEDO,5
1673,Sanchez Bustamante 800,837,1900000,121600000,2270,145281,64,SEGUNDO,ALMAGRO,5
121,ARCOS 4600,206,480000,38400000,2330,186408,80,CUARTO,NUÑEZ,13
10058,"ALVAREZ, THOMAS",251,390000,24960000,1554,99442,64,SEGUNDO,VILLA ORTUZAR,15
3917,Somellera al 1300,174,158900,10169600,913,58446,64,SEGUNDO,NUEVA POMPEYA,4
1653,BILLINGHURST,400,830000,53120000,2075,132800,64,SEGUNDO,ALMAGRO,5
7298,RINCON,510,800000,53760000,1569,105412,67,SEGUNDO,BALVANERA,3
3941,Del Barco Centenera,218,120000,7680000,550,35229,64,SEGUNDO,NUEVA POMPEYA,4
8785,Caboto,1200,1200000,80640000,1000,67200,67,SEGUNDO,BOCA,4
1609,Billinghurst al 700,776,2800000,179200000,3608,230928,64,SEGUNDO,ALMAGRO,5
2435,AV CORDOBA Y SUIPACHA,280,2500000,160000000,8929,571429,64,SEGUNDO,RETIRO,1
1591,TERRERO 800,485,720000,45900000,1485,94639,64,PRIMER,FLORES NORTE,7
9691,"BOCAYUVA, QUINTINO 600",210,310000,19762500,1476,94107,64,TERCER,ALMAGRO,5
4297,Dr C Argerich,288,520000,33280000,1806,115556,64,SEGUNDO,VILLA SANTA RITA,11
6556,F Llavallol,375,470000,32665000,1253,87107,70,SEGUNDO,VILLA DEL PARQUE,11
9166,Almafuerte,1335,4000000,268800000,2996,201348,67,SEGUNDO,NUEVA POMPEYA,4
1146,LAVALLEJA,164,670000,42880000,4085,261463,64,SEGUNDO,VILLA CRESPO,15
7378,MEXICO al 1500,202,800000,53760000,3960,266139,67,SEGUNDO,MONTSERRAT,1
3828,Manuel Artigas,400,550000,35200000,1375,88000,64,SEGUNDO,MATADEROS,9
1251,"LOPEZ, CARLOS ANTONIO",133,295000,18880000,2218,141955,64,SEGUNDO,VILLA PUEYRREDON,12
5185,HELGUERA,285,420000,29190000,1474,102421,70,SEGUNDO,AGRONOMIA,15
8780,Avenida Almirante Brown,760,1100000,73920000,1447,97263,67,SEGUNDO,BOCA,4
6108,Suiza,211,260000,18070000,1232,85640,70,SEGUNDO,VILLA GRAL. MITRE,11
3706,Av Alberdi,372,1039000,66496000,2793,178753,64,SEGUNDO,FLORESTA,10
6229,Av Tte Gral Donato Alvarez,380,690000,47955000,1816,126197,70,SEGUNDO,FLORES NORTE,7
2076,CONGRESO,386,1050000,67200000,2720,174093,64,SEGUNDO,BELGRANO,13
78,ESTADOS UNIDOS 2400,104,220000,17600000,2115,169231,80,CUARTO,SAN CRISTOBAL,3
4905,Blanco Encalada 3300,330,850000,59075000,2576,179015,70,SEGUNDO,BELGRANO,13
7410,Constitucion,176,230000,15456000,1307,87818,67,SEGUNDO,SAN CRISTOBAL,3
9382,Av Lope De Vega,170,490000,32928000,2882,193694,67,SEGUNDO,VILLA LURO,10
9465,Camarones,464,670000,45024000,1444,97034,67,SEGUNDO,VILLA SANTA RITA,11
4272,Gral Alvarez Condarco,276,590000,37760000,2138,136812,64,SEGUNDO,VILLA SANTA RITA,11
1052,DE LOS CONSTITUYENTES 3000,113,205000,13068750,1814,115653,64,PRIMER,PATERNAL,15
6299,Cnel T De Rocamora,1400,780000,54210000,557,38721,70,SEGUNDO,ALMAGRO,5
5608,A Vespucio,239,120000,8340000,502,34895,70,SEGUNDO,BOCA,4
8013,Av Cobo,191,260000,17472000,1361,91476,67,SEGUNDO,PARQUE CHACABUCO,7
8226,Araoz,378,793000,53289600,2098,140978,67,SEGUNDO,VILLA CRESPO,15
2650,CACHIMAYO 900,338,999000,63936000,2956,189160,64,SEGUNDO,PARQUE CHACABUCO,7
5861,MONTIEL 2866,154,117000,8131500,760,52802,70,SEGUNDO,MATADEROS,9
291,CASTILLO 500,99,295000,23600000,2980,238384,80,CUARTO,VILLA CRESPO,15
1861,Pte. Luis Saenz Peña al 1100,252,399000,25536000,1583,101333,64,SEGUNDO,CONSTITUCION,1
2558,"Gaona al 1400, Caballito - Sólida estructura para",512,980000,62720000,1914,122500,64,SEGUNDO,CABALLITO,6
346,"BEIRO, FRANCISCO 4700",3000,1900000,152000000,633,50667,80,CUARTO,VILLA DEVOTO SUR,11
989,FRAGA 100,475,1000000,63750000,2105,134211,64,PRIMER,CHACARITA,15
232,ZANARTU 1700,151,95000,7600000,629,50331,80,CUARTO,PARQUE CHACABUCO,7
9889,TERRADA 3500,371,450000,28687500,1213,77325,64,TERCER,AGRONOMIA,15
2428,JUNIN,260,1550000,99200000,5955,381128,64,SEGUNDO,RECOLETA,2
6548,A Nazarre,170,270000,18765000,1588,110382,70,SEGUNDO,VILLA DEL PARQUE,11
5678,Constitución 4000,308,550000,38225000,1786,124107,70,SEGUNDO,BOEDO,5
6274,RAMON FALCON,151,400000,27800000,2649,184106,70,SEGUNDO,FLORES NORTE,7
7520,Blanco Encalada 3100,235,598000,40185600,2545,171003,67,SEGUNDO,BELGRANO,13
1597,COCHABAMBA 3100,216,280000,17850000,1296,82639,64,PRIMER,SAN CRISTOBAL,3
641,RIO DE JANEIRO,548,1820000,116480000,3321,212555,64,SEGUNDO,ALMAGRO,5
8770,Alvar Núñez,270,180000,12096000,667,44800,67,SEGUNDO,BOCA,4
8268,Darwin,182,450000,30240000,2473,166154,67,SEGUNDO,VILLA CRESPO,15
1741,Gral. Urquiza al 300,3068,5200000,332800000,1695,108475,64,SEGUNDO,BALVANERA,3
5498,JARAMILLO,374,1150000,79925000,3075,213703,70,SEGUNDO,SAAVEDRA,12
9650,GRANADEROS,390,650000,43680000,1667,112000,67,SEGUNDO,FLORES NORTE,7
9807,MONROE 3600,273,1850000,117937500,6777,432006,64,TERCER,COGHLAN,12
4261,Av Dr Juan Bautista Justo,450,660000,42240000,1467,93867,64,SEGUNDO,VILLA SANTA RITA,11
2693,Andonaegui,256,480000,30720000,1875,120000,64,SEGUNDO,PARQUE CHAS,15
4537,belgrano al 3900,750,1280000,88960000,1707,118613,70,SEGUNDO,ALMAGRO,5
5622,Suarez,1049,500000,34750000,477,33127,70,SEGUNDO,BOCA,4
7393,Carlos Calvo,203,300000,20160000,1478,99310,67,SEGUNDO,SAN CRISTOBAL,3
1129,FERRARI,132,410000,26240000,3106,198788,64,SEGUNDO,VILLA CRESPO,15
9401,Donizetti,600,1200000,80640000,2000,134400,67,SEGUNDO,VILLA LURO,10
3732,IBARROLA,444,900000,57600000,2027,129730,64,SEGUNDO,LINIERS,9
224,CASTILLO 1486,177,530000,42400000,2994,239548,80,CUARTO,CHACARITA,15
2380,Humboldt,483,4200000,268800000,8696,556522,64,SEGUNDO,PALERMO,14
6395,LLERENA,420,720000,50040000,1714,119143,70,SEGUNDO,PARQUE CHAS,15
7708,CHARCAS,242,1300000,87360000,5372,360992,67,SEGUNDO,PALERMO,14
8885,MUÑIZ,1174,3000000,201600000,2555,171721,67,SEGUNDO,BOEDO,5
5460,DEHEZA,145,280000,19460000,1931,134207,70,SEGUNDO,SAAVEDRA,12
8397,Av. Alvarez Jonte,1640,1600000,107520000,976,65561,67,SEGUNDO,VILLA DEL PARQUE,11
3920,CACHI,424,240000,15360000,566,36220,64,SEGUNDO,NUEVA POMPEYA,4
2697,Barzana,182,299000,19136000,1643,105143,64,SEGUNDO,PARQUE CHAS,15
710,CONSTITUCION 1500,500,330000,21037500,660,42075,64,PRIMER,CONSTITUCION,1
2599,Santos Dumont 3780,647,425000,27200000,657,42040,64,SEGUNDO,CHACARITA,15
6018,Luna,450,420000,29190000,933,64867,70,SEGUNDO,PARQUE PATRICIOS,4
9063,Guamini,139,250000,16800000,1799,120863,67,SEGUNDO,MATADEROS,9
6153,Av. Regimiento de Patricios al 1600,413,600000,41700000,1453,100969,70,SEGUNDO,BARRACAS ESTE,4
1127,"ESCALADA DE SAN MARTIN, R.",257,642000,41088000,2498,159875,64,SEGUNDO,VILLA CRESPO,15
3993,CATULO CASTILLO,970,2500000,160000000,2577,164948,64,SEGUNDO,PARQUE PATRICIOS,4
3458,Gutenberg 3500,305,410000,26240000,1344,86033,64,SEGUNDO,VILLA DEVOTO NORTE,11
360,LADINES 2700,89,200000,16000000,2247,179775,80,CUARTO,VILLA PUEYRREDON,12
2456,ARANGUREN JUAN F. DR.,152,400000,25600000,2632,168421,64,SEGUNDO,CABALLITO,6
7803,Soler,165,1040000,69888000,6303,423564,67,SEGUNDO,PALERMO,14
3141,Bermúdez,816,1800000,115200000,2206,141194,64,SEGUNDO,VILLA DEVOTO SUR,11
6669,TRIUNVIRATO,175,863000,59978500,4924,342187,70,SEGUNDO,VILLA ORTUZAR,15
1165,PADILLA,145,496000,31744000,3421,218924,64,SEGUNDO,VILLA CRESPO,15
6336,BOLIVAR,690,950000,66025000,1377,95688,70,SEGUNDO,SAN TELMO,1
3779,Jose I Larraya,500,490000,31360000,980,62720,64,SEGUNDO,MATADEROS,9
285,OLAYA 1400,90,250000,20000000,2778,222222,80,CUARTO,VILLA CRESPO,15
3033,Lerma,212,700000,44800000,3302,211321,64,SEGUNDO,VILLA CRESPO,15
2655,AV.CASTAÑARES,520,450000,28800000,865,55385,64,SEGUNDO,PARQUE CHACABUCO,7
5706,Varela,307,440000,30580000,1433,99609,70,SEGUNDO,FLORES SUR,7
1621,Esteban A Gascon,553,850000,54400000,1537,98373,64,SEGUNDO,ALMAGRO,5
2227,M Pedraza,147,1200000,76800000,8163,522449,64,SEGUNDO,NUÑEZ,13
2915,GALLARDO ANGEL,168,1300000,83200000,7738,495238,64,SEGUNDO,VILLA CRESPO,15
864,CORDOBA,467,1990000,127360000,4261,272719,64,SEGUNDO,PALERMO,14
10276,ARGENTINA,350,390000,24960000,1114,71314,64,SEGUNDO,VILLA LUGANO,8
5407,ELCANO,119,175000,12162500,1471,102206,70,SEGUNDO,PATERNAL,15
811,AMENABAR 1000,2306,2000000,127500000,867,55291,64,PRIMER,COLEGIALES,13
8967,Juan B Justo,176,490000,32928000,2784,187091,67,SEGUNDO,FLORESTA,10
1975,Barcala,308,987400,63193600,3209,205387,64,SEGUNDO,SAN CRISTOBAL,3
2484,Av. Juan B. Alberdi 736-738,235,800000,51200000,3404,217872,64,SEGUNDO,CABALLITO,6
77,DEAN FUNES 1450,375,220000,17600000,587,46933,80,CUARTO,SAN CRISTOBAL,3
7057,Juan A Garcia,700,1150000,79925000,1643,114179,70,SEGUNDO,VILLA SANTA RITA,11
1508,CONCORDIA 1100,660,1200000,76500000,1818,115909,64,PRIMER,VILLA SANTA RITA,11
1430,CORRALES VIEJOS,381,1600000,102400000,4199,268766,64,SEGUNDO,PARQUE PATRICIOS,4
9249,Los Patos,160,130000,8736000,812,54600,67,SEGUNDO,PARQUE PATRICIOS,4
2585,Zabala 3949/55,1374,1950000,124800000,1419,90830,64,SEGUNDO,CHACARITA,15
3188,Plaza,450,1295000,82880000,2878,184178,64,SEGUNDO,VILLA ORTUZAR,15
576,TACUARI 5000,134,430000,34400000,3209,256716,80,CUARTO,BARRACAS ESTE,4
6770,ALVAREZ THOMAS,410,950000,66025000,2317,161037,70,SEGUNDO,VILLA URQUIZA,12
1732,Mexico al 3200,8282,6000000,384000000,724,46366,64,SEGUNDO,BALVANERA,3
522,TERRERO 1900,289,250000,20000000,865,69204,80,CUARTO,VILLA GRAL. MITRE,11
4504,Yerbal 2900,969,2700000,172800000,2786,178328,64,SEGUNDO,FLORES NORTE,7
5796,Av Gral Paz 11500,228,214800,14928600,942,65476,70,SEGUNDO,LINIERS,9
8252,Castillo 1156/54/50,1102,2590000,174048000,2350,157938,67,SEGUNDO,VILLA CRESPO,15
4741,San Jose,257,400000,27800000,1556,108171,70,SEGUNDO,CONSTITUCION,1
9262,Pedro Chutro,123,250000,16800000,2038,136953,67,SEGUNDO,PARQUE PATRICIOS,4
1793,MEXICO al 2800,238,380000,24320000,1597,102185,64,SEGUNDO,BALVANERA,3
1443,ZAVALETA,204,250000,16000000,1225,78431,64,SEGUNDO,PARQUE PATRICIOS,4
1269,HOLMBERG,490,530000,33920000,1082,69224,64,SEGUNDO,VILLA URQUIZA,12
2616,Virrey Loreto esq Alvarez Thomas,213,550000,35200000,2582,165258,64,SEGUNDO,CHACARITA,15
6318,Pavon,199,499000,34680500,2508,174274,70,SEGUNDO,SAN CRISTOBAL,3
2316,Av Cordoba,449,1200001,76800064,2673,171047,64,SEGUNDO,PALERMO,14
8597,Aizpurúa,373,620000,41664000,1662,111700,67,SEGUNDO,VILLA URQUIZA,12
765,SARMIENTO,594,2300000,147200000,3872,247811,64,SEGUNDO,SAN NICOLAS,1
4791,Dean Funes,230,380000,26410000,1652,114826,70,SEGUNDO,SAN CRISTOBAL,3
982,CORDOBA,5000,1950000,124800000,390,24960,64,SEGUNDO,CHACARITA,15
4602,Virrey Liniers e Independencia,273,830000,57685000,3040,211300,70,SEGUNDO,ALMAGRO,5
4841,MEDINA,160,245000,17027500,1531,106422,70,SEGUNDO,SAN NICOLAS,1
562,"LAMARCA, EMILIO 1700",613,1350000,108000000,2202,176183,80,CUARTO,VILLA SANTA RITA,11
1450,CERVANTES 1500,464,850000,54187500,1832,116783,64,PRIMER,VELEZ SARSFIELD,10
4534,J Salguero,652,730000,50735000,1120,77814,70,SEGUNDO,ALMAGRO,5
2930,Batalla del Pari al 800,218,320000,20480000,1468,93945,64,SEGUNDO,VILLA CRESPO,15
