DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
CAMARGO,234,900000,57600000,3846,246154,64,SEGUNDO,VILLA CRESPO,15
Paez al 1900,166,380000,25536000,2289,153831,67,SEGUNDO,FLORES NORTE,7
"FINOCHIETTO, RICARDO, Dr. 600",257,550000,44000000,2140,171206,80,CUARTO,BARRACAS ESTE,4
FRAGATA Pres. SARMIENTO 1800,100,850000,54187500,8500,541875,64,TERCER,CABALLITO,6
"LARRALDE, CRISOLOGO 3100",147,239000,19120000,1626,130068,80,CUARTO,NUÑEZ,13
Chajari,162,228000,15321600,1407,94578,67,SEGUNDO,SAAVEDRA,12
Malvinas Argentinas 900,212,580000,38976000,2736,183849,67,SEGUNDO,PARQUE CHACABUCO,7
Av. Segurola 400,278,495000,33264000,1781,119655,67,SEGUNDO,VELEZ SARSFIELD,10
PIZARRO,120,196800,12595200,1640,104960,64,SEGUNDO,LINIERS,9
Jose Marti,200,268000,17152000,1340,85760,64,SEGUNDO,FLORES SUR,7
Gamarra,232,450000,31275000,1940,134806,70,SEGUNDO,PARQUE CHAS,15
URQUIZA GRAL.,845,1275000,88612500,1509,104867,70,SEGUNDO,BALVANERA,3
AV. BELGRANO,188,450000,31275000,2394,166356,70,SEGUNDO,ALMAGRO,5
Llavallol 4500,385,395000,27452500,1026,71305,70,SEGUNDO,VILLA DEVOTO NORTE,11
Barragan,190,280000,17920000,1474,94316,64,SEGUNDO,VERSALLES,10
"LOPEZ, CARLOS ANTONIO",208,400000,25600000,1923,123077,64,SEGUNDO,VILLA PUEYRREDON,12
General Juan José Valle,132,93000,6463500,705,48966,70,SEGUNDO,NUEVA POMPEYA,4
Puerto De Palos,432,250000,16800000,579,38889,67,SEGUNDO,BOCA,4
CHILE al 2100,310,595000,39984000,1919,128981,67,SEGUNDO,BALVANERA,3
GUEVARA,188,550000,36960000,2926,196596,67,SEGUNDO,CHACARITA,15
Santa Maria Del Buen Aire,112,129000,8965500,1152,80049,70,SEGUNDO,BARRACAS ESTE,4
Artilleros 2300,644,1500000,104250000,2329,161879,70,SEGUNDO,BELGRANO,13
Suarez,700,450000,31275000,643,44679,70,SEGUNDO,BOCA,4
PEDRO LOZANO,465,240000,16128000,516,34684,67,SEGUNDO,VILLA DEVOTO SUR,11
Brasil,341,545000,34880000,1598,102287,64,SEGUNDO,PARQUE PATRICIOS,4
HERNANDARIAS 1300,375,390000,24862500,1040,66300,64,PRIMER,BOCA,4
Av Cobo,191,260000,17472000,1361,91476,67,SEGUNDO,PARQUE CHACABUCO,7
P Carrasco,216,359000,24124800,1662,111689,67,SEGUNDO,VELEZ SARSFIELD,10
Av. La Plata 500,420,1300000,87360000,3095,208000,67,SEGUNDO,CABALLITO,6
L Lugones,130,270000,17280000,2079,133025,64,SEGUNDO,SAAVEDRA,12
LAVALLE 3600,200,930000,59287500,4650,296438,64,PRIMER,ALMAGRO,5
Thames,226,699000,48580500,3093,214958,70,SEGUNDO,VILLA CRESPO,15
Paysandu,207,450000,30240000,2174,146087,67,SEGUNDO,CABALLITO,6
Donizetti,202,515000,34608000,2550,171327,67,SEGUNDO,VILLA LURO,10
Mexico al 3200,8282,6000000,384000000,724,46366,64,SEGUNDO,BALVANERA,3
CORRIENTES,935,2350000,163325000,2513,174679,70,SEGUNDO,VILLA CRESPO,15
Zapiola,776,1300000,90350000,1675,116430,70,SEGUNDO,BELGRANO,13
ALLENDE,290,550000,35200000,1897,121379,64,SEGUNDO,VILLA DEVOTO SUR,11
Hipolito Yrigoyen 2452,554,799000,53692800,1442,96918,67,SEGUNDO,BALVANERA,3
MELINCUE,212,600000,38400000,2830,181132,64,SEGUNDO,VILLA DEL PARQUE,11
"RABANAL, FRANCISCO, INTENDENTE 2700",429,370000,29600000,862,68998,80,CUARTO,VILLA SOLDATI,8
San Blas,155,236000,15859200,1523,102317,67,SEGUNDO,VILLA GRAL. MITRE,11
NAZCA,270,900000,60480000,3333,224000,67,SEGUNDO,FLORESTA,10
Humberto Primo al 3000,700,700000,48650000,1000,69500,70,SEGUNDO,SAN CRISTOBAL,3
Av. La Plata 2000,386,450000,28800000,1166,74611,64,SEGUNDO,PARQUE CHACABUCO,7
Manuel Garcia,180,190000,12768000,1056,70933,67,SEGUNDO,PARQUE PATRICIOS,4
COCHABAMBA,261,550000,38225000,2107,146456,70,SEGUNDO,BOEDO,5
Avenida Almirante Brown,225,500000,34750000,2222,154444,70,SEGUNDO,BOCA,4
TRENQUE LAUQUEN 7400,143,150000,12000000,1049,83916,80,CUARTO,LINIERS,9
Caboto,1200,1200000,80640000,1000,67200,67,SEGUNDO,BOCA,4
"AV. Alberdi, Juan Bautista",256,870000,60465000,3398,236191,70,SEGUNDO,FLORES NORTE,7
Beauchef,300,690000,47955000,2300,159850,70,SEGUNDO,CABALLITO,6
Campos Salles 1800,239,650000,41600000,2720,174059,64,SEGUNDO,NUÑEZ,13
GOYA,211,330000,21120000,1564,100095,64,SEGUNDO,VELEZ SARSFIELD,10
Rio de Janeiro 500,196,950000,63840000,4847,325714,67,SEGUNDO,CABALLITO,6
Pje J R Baltore,212,215000,14942500,1014,70483,70,SEGUNDO,LINIERS,9
"JUSTO, JUAN B.",1299,3610000,231040000,2779,177860,64,SEGUNDO,VILLA CRESPO,15
CORDOBA,226,1500000,104250000,6637,461283,70,SEGUNDO,VILLA CRESPO,15
"MAGARIﾃ唇S CERVANTES, A. 4855",314,265000,16893750,844,53802,64,PRIMER,VILLA DEVOTO SUR,11
L Griveo,442,420000,26880000,950,60814,64,SEGUNDO,VILLA PUEYRREDON,12
Dr L Belaustegui,845,650000,43680000,769,51692,67,SEGUNDO,CABALLITO,6
Humberto Primo,379,550000,35200000,1451,92876,64,SEGUNDO,CONSTITUCION,1
Reservistas Argentinos,200,209000,14525500,1045,72628,70,SEGUNDO,LINIERS,9
Catamarca,179,290000,20155000,1620,112598,70,SEGUNDO,SAN CRISTOBAL,3
Ramallo,127,240000,15360000,1883,120527,64,SEGUNDO,SAAVEDRA,12
YERBAL 2700,563,1390000,88612500,2469,157393,64,TERCER,FLORES NORTE,7
Av Tte Gral Donato Alvarez,515,360000,23040000,699,44738,64,SEGUNDO,VILLA GRAL. MITRE,11
Luis Braille al 5400,180,209900,14588050,1166,81045,70,SEGUNDO,MONTE CASTRO,10
RICARDO GUTIERREZ,212,550000,38225000,2594,180307,70,SEGUNDO,VILLA DEL PARQUE,11
Chivilcoy,375,750000,48000000,2000,128000,64,SEGUNDO,VILLA DEVOTO SUR,11
Emilio Lamarca al 1200,287,470000,32665000,1638,113815,70,SEGUNDO,VILLA SANTA RITA,11
VENEZUELA 3300,347,900000,57600000,2594,165994,64,SEGUNDO,ALMAGRO,5
"PEDRAZA, MANUELA",366,490000,31360000,1339,85683,64,SEGUNDO,VILLA URQUIZA,12
PEDRO LOZANO,465,240000,16680000,516,35871,70,SEGUNDO,VILLA DEVOTO SUR,11
RUIZ DE LOS LLANOS 600,374,340000,21675000,909,57954,64,TERCER,VERSALLES,10
MURGUIONDO,172,600000,38400000,3488,223256,64,SEGUNDO,VILLA LUGANO,8
RODRIGUEZ PEÑA,147,949000,65955500,6456,448677,70,SEGUNDO,SAN NICOLAS,1
"BORDABEHERE, ENZO",104,143000,9152000,1375,88000,64,SEGUNDO,VILLA DEL PARQUE,11
Gorriti,370,850000,57120000,2297,154378,67,SEGUNDO,PALERMO,14
JUNIN,260,1550000,104160000,5955,400184,67,SEGUNDO,RECOLETA,2
Alvarez Thomas,230,589000,40935500,2561,177980,70,SEGUNDO,VILLA ORTUZAR,15
Montiel,160,225000,15637500,1406,97734,70,SEGUNDO,MATADEROS,9
Catamarca,179,290000,19488000,1620,108872,67,SEGUNDO,SAN CRISTOBAL,3
DIRECTORIO 3448,310,850000,54187500,2742,174798,64,PRIMER,PARQUE AVELLANEDA,9
HIDALGO 600,1447,3800000,243200000,2626,168072,64,SEGUNDO,CABALLITO,6
Pasco,298,655000,44016000,2198,147705,67,SEGUNDO,BALVANERA,3
ARGENTINA,350,390000,24960000,1114,71314,64,SEGUNDO,VILLA LUGANO,8
Rio de Janeiro,412,700000,48650000,1699,118083,70,SEGUNDO,CABALLITO,6
AV. JUJUY,158,660000,44352000,4177,280709,67,SEGUNDO,BALVANERA,3
Avenida Juan Bautista Alberdi,202,380000,26410000,1881,130743,70,SEGUNDO,VILLA LURO,10
Famatina,173,110000,7645000,636,44191,70,SEGUNDO,PARQUE PATRICIOS,4
"ESCALADA DE SAN MARTIN, R.",173,450000,28800000,2601,166474,64,SEGUNDO,VILLA CRESPO,15
Andalgala,390,275000,17600000,705,45128,64,SEGUNDO,MATADEROS,9
Marcos Paz al 1800,253,399900,27793050,1581,109854,70,SEGUNDO,MONTE CASTRO,10
GURRUCHAGA,122,389999,27104930,3197,222172,70,SEGUNDO,VILLA CRESPO,15
S M del Carril al 2700,147,380000,24320000,2585,165442,64,SEGUNDO,VILLA PUEYRREDON,12
Abraham J Luppi,175,148000,10286000,846,58777,70,SEGUNDO,NUEVA POMPEYA,4
ZELAYA 3100,345,440000,28050000,1275,81304,64,PRIMER,BALVANERA,3
DE LOS INCAS,125,330000,21120000,2640,168960,64,SEGUNDO,PARQUE CHAS,15
Av. Triunvirato,1125,3000000,201600000,2667,179200,67,SEGUNDO,VILLA ORTUZAR,15
Paraguay,485,1600000,102400000,3297,210986,64,SEGUNDO,RETIRO,1
MONASTERIO 100,262,490000,32928000,1870,125679,67,SEGUNDO,PARQUE PATRICIOS,4
RAMOS MEJIA,171,390000,26208000,2281,153263,67,SEGUNDO,CABALLITO,6
Pareja,242,300000,20850000,1240,86157,70,SEGUNDO,VILLA PUEYRREDON,12
CACHI,424,240000,16128000,566,38031,67,SEGUNDO,NUEVA POMPEYA,4
Av F De Olazabal,248,765000,51408000,3085,207290,67,SEGUNDO,VILLA URQUIZA,12
Sarmiento,996,4000000,268800000,4016,269880,67,SEGUNDO,SAN NICOLAS,1
Fray Justo Santa María de Oro 2300,164,1200000,83400000,7317,508537,70,SEGUNDO,PALERMO,14
E Echeverria,110,420000,29190000,3818,265364,70,SEGUNDO,VILLA URQUIZA,12
OLLEROS 3700,307,750000,52125000,2443,169788,70,SEGUNDO,CHACARITA,15
Araoz 700,1204,700000,44800000,581,37209,64,SEGUNDO,VILLA CRESPO,15
ALBERDI AV.,418,750000,48000000,1794,114833,64,SEGUNDO,MATADEROS,9
BASUALDO,678,420000,26880000,619,39646,64,SEGUNDO,VILLA LURO,10
Carlos M Ramirez 2300,316,195000,12480000,617,39494,64,SEGUNDO,VILLA SOLDATI,8
HUMAHUACA 3500,400,550000,35062500,1375,87656,64,TERCER,ALMAGRO,5
Baradero,328,350000,24325000,1067,74162,70,SEGUNDO,FLORESTA,10
Gral Jose G Artigas,368,570000,38304000,1549,104087,67,SEGUNDO,VILLA PUEYRREDON,12
Combate de los Pozos al 1300,75,120000,8340000,1600,111200,70,SEGUNDO,SAN CRISTOBAL,3
FRAGA,950,800000,55600000,842,58526,70,SEGUNDO,CHACARITA,15
Enrique Ochoa,98,85000,5440000,867,55510,64,SEGUNDO,NUEVA POMPEYA,4
Paraguay y Fitz Roy,420,1750000,117600000,4167,280000,67,SEGUNDO,PALERMO,14
Juana Azurduy,658,2500000,160000000,3799,243161,64,SEGUNDO,COGHLAN,12
Estomba,225,450000,31275000,2000,139000,70,SEGUNDO,VILLA ORTUZAR,15
Capitán Ramón Freire,547,1350000,90720000,2468,165850,67,SEGUNDO,BELGRANO,13
Arismendi,189,380000,24320000,2011,128677,64,SEGUNDO,PARQUE CHAS,15
ciudad de la paz al 2200,1059,8500000,544000000,8026,513692,64,SEGUNDO,BELGRANO,13
Tejedor 500,446,740000,49728000,1659,111498,67,SEGUNDO,PARQUE CHACABUCO,7
juan b alberdi al 2000,372,1180000,79296000,3172,213161,67,SEGUNDO,FLORES NORTE,7
HELGUERA,285,420000,28224000,1474,99032,67,SEGUNDO,AGRONOMIA,15
1 de Mayo 1800,208,100000,6950000,481,33413,70,SEGUNDO,NUEVA POMPEYA,4
MONTIEL 2866,104,117000,9360000,1125,90000,80,CUARTO,MATADEROS,9
Guardia Nacional,368,800000,51200000,2174,139130,64,SEGUNDO,VILLA LURO,10
Av A Alvarez Jonte,823,2200000,140800000,2673,171081,64,SEGUNDO,MONTE CASTRO,10
Venezuela,1235,1300000,90350000,1053,73158,70,SEGUNDO,ALMAGRO,5
Av. Melian al 3500   | USAA,300,1000000,69500000,3333,231667,70,SEGUNDO,SAAVEDRA,12
Tarija,203,420000,28224000,2069,139034,67,SEGUNDO,BOEDO,5
Av Dr Juan Bautista Justo,216,1000000,67200000,4630,311111,67,SEGUNDO,VILLA CRESPO,15
Vuelta De Obligado,390,1100000,76450000,2821,196026,70,SEGUNDO,NUÑEZ,13
Av. Juan B. Justo,424,439900,28153600,1038,66400,64,SEGUNDO,VILLA LURO,10
PAROISSIEN,600,800000,51200000,1333,85333,64,SEGUNDO,SAAVEDRA,12
Ezeiza,175,290000,20155000,1657,115171,70,SEGUNDO,VILLA PUEYRREDON,12
Virrey Liniers e Independencia,661,1862000,125126400,2817,189299,67,SEGUNDO,ALMAGRO,5
MEXICO 4000,320,300000,24000000,938,75000,80,CUARTO,ALMAGRO,5
Floresta - Rafaela al 3500,211,375000,24000000,1777,113744,64,SEGUNDO,FLORESTA,10
Caldas 1679,211,350000,24325000,1659,115284,70,SEGUNDO,VILLA ORTUZAR,15
Catamarca,178,389000,24896000,2185,139865,64,SEGUNDO,BALVANERA,3
Saavedra 1100,157,430000,27520000,2739,175287,64,SEGUNDO,SAN CRISTOBAL,3
DE LOS CONSTITUYENTES 6100,1430,4000000,320000000,2797,223776,80,CUARTO,VILLA URQUIZA,12
PEDRO MORAN,165,235000,15792000,1424,95709,67,SEGUNDO,VILLA REAL,10
Corvalan al 100,120,585000,37440000,4875,312000,64,SEGUNDO,VILLA LURO,10
Bermúdez,816,1800000,115200000,2206,141194,64,SEGUNDO,VILLA DEVOTO SUR,11
ASUNCION,1040,3000000,192000000,2885,184615,64,SEGUNDO,VILLA DEVOTO NORTE,11
Aguirre,170,495000,31680000,2912,186353,64,SEGUNDO,VILLA CRESPO,15
Av A Alvarez Jonte,161,380000,26410000,2360,164037,70,SEGUNDO,MONTE CASTRO,10
San Antonio,267,220000,14080000,824,52734,64,SEGUNDO,BARRACAS ESTE,4
24 DE NOVIEMBRE,141,530000,33920000,3759,240567,64,SEGUNDO,SAN CRISTOBAL,3
Bauness al 1000,203,410000,26240000,2020,129261,64,SEGUNDO,PARQUE CHAS,15
Av Entre Rios 1500,578,900000,57600000,1557,99654,64,SEGUNDO,SAN CRISTOBAL,3
Carlos Antonio Lopez,245,320000,21504000,1306,87771,67,SEGUNDO,VILLA DEVOTO NORTE,11
FERRARI,132,410000,26240000,3106,198788,64,SEGUNDO,VILLA CRESPO,15
Julian Alvarez al 1500,217,563600,39170200,2597,180508,70,SEGUNDO,PALERMO,14
Famatina,173,110000,7392000,636,42728,67,SEGUNDO,PARQUE PATRICIOS,4
Blanco Encalada,214,530000,36835000,2477,172126,70,SEGUNDO,BELGRANO,13
DORREGO 1300,305,650000,41437500,2131,135861,64,PRIMER,CHACARITA,15
Ensenada 488,284,350000,24325000,1232,85651,70,SEGUNDO,VILLA SANTA RITA,11
Mexico,300,460000,31970000,1533,106567,70,SEGUNDO,ALMAGRO,5
Av Del Carril,150,305000,20496000,2033,136640,67,SEGUNDO,VILLA PUEYRREDON,12
"BRASIL, AV. 1373/1300",233,1100000,73920000,4721,317253,67,SEGUNDO,CONSTITUCION,1
Enrique Ochoa,98,85000,5712000,867,58286,67,SEGUNDO,NUEVA POMPEYA,4
Franklin D Roosevelt,994,5500000,369600000,5533,371831,67,SEGUNDO,VILLA URQUIZA,12
Av B Rivadavia,570,1000000,69500000,1754,121930,70,SEGUNDO,VELEZ SARSFIELD,10
AV CHORROARIN 700,353,620000,43090000,1756,122068,70,SEGUNDO,VILLA ORTUZAR,15
ANCHORENA TOMAS M. DE DR.,329,950000,66025000,2888,200684,70,SEGUNDO,BALVANERA,3
Beron de Astrada al 3200,9969,4650000,312480000,466,31345,67,SEGUNDO,VILLA SOLDATI,8
Gral Juan B Arismendi,360,785000,54557500,2181,151549,70,SEGUNDO,PARQUE CHAS,15
Fragueiro,160,150000,9600000,938,60000,64,SEGUNDO,VERSALLES,10
Av. Independencia al 2400,88,600000,38400000,6818,436364,64,SEGUNDO,BALVANERA,3
Rio de Janeiro,381,650000,43680000,1706,114646,67,SEGUNDO,CABALLITO,6
RAMALLO 2900,141,520000,33150000,3688,235106,64,TERCER,SAAVEDRA,12
Av San Martin,297,850000,57120000,2865,192518,67,SEGUNDO,AGRONOMIA,15
J Rondeau,133,150000,9600000,1128,72180,64,SEGUNDO,PARQUE PATRICIOS,4
GRANADEROS 600,390,650000,41437500,1667,106250,64,PRIMER,FLORES NORTE,7
Camarones,463,595000,39984000,1285,86359,67,SEGUNDO,VILLA DEL PARQUE,11
SARMIENTO DOMINGO FAUSTINO,590,1900000,121600000,3220,206102,64,SEGUNDO,SAN NICOLAS,1
VIRREY LORETO Y DELGADO,375,830000,55776000,2213,148736,67,SEGUNDO,BELGRANO,13
Itaqui,240,180000,11520000,750,48000,64,SEGUNDO,VILLA RIACHUELO,8
Fitz Roy  al 2400,391,2100000,134400000,5371,343734,64,SEGUNDO,PALERMO,14
DAMASO LARRAÑAGA,190,220000,14784000,1158,77811,67,SEGUNDO,PARQUE AVELLANEDA,9
AVALOS 1100,286,390000,24862500,1364,86932,64,TERCER,PARQUE CHAS,15
Av. Almafuerte 300,279,525000,33600000,1882,120430,64,SEGUNDO,NUEVA POMPEYA,4
Grito de Asencio al 3300,650,270000,18765000,415,28869,70,SEGUNDO,PARQUE PATRICIOS,4
Bartolome Mitre,1940,5000000,347500000,2577,179124,70,SEGUNDO,SAN NICOLAS,1
MANUEL UGARTE,388,1000000,67200000,2577,173196,67,SEGUNDO,BELGRANO,13
Jose P Tamborini,343,750000,48000000,2187,139942,64,SEGUNDO,VILLA URQUIZA,12
Ruiz huidobro,370,840000,53760000,2270,145297,64,SEGUNDO,NUÑEZ,13
INCLAN,526,440000,30580000,837,58137,70,SEGUNDO,BOEDO,5
BRASIL 1764,1585,2200000,176000000,1388,111041,80,CUARTO,CONSTITUCION,1
Julian Alvarez,330,1125000,72000000,3409,218182,64,SEGUNDO,VILLA CRESPO,15
M Fraga,762,1600000,102400000,2100,134383,64,SEGUNDO,VILLA ORTUZAR,15
"Peron, Eva Av.",425,320000,22240000,753,52329,70,SEGUNDO,MATADEROS,9
Gral Juan B Arismendi,520,530000,33920000,1019,65231,64,SEGUNDO,PARQUE CHAS,15
Cnel R L Falcon,470,350000,24325000,745,51755,70,SEGUNDO,VILLA LURO,10
Av.Independencia,400,1500000,100800000,3750,252000,67,SEGUNDO,ALMAGRO,5
Magallanes,207,150001,10080067,725,48696,67,SEGUNDO,BOCA,4
BOLIVIA 100,554,1600000,102000000,2888,184116,64,PRIMER,FLORES NORTE,7
Mendoza,307,930000,62496000,3029,203570,67,SEGUNDO,VILLA URQUIZA,12
Jovellanos,363,315000,21892500,868,60310,70,SEGUNDO,BARRACAS ESTE,4
URIBURU 1000,108,770000,61600000,7130,570370,80,CUARTO,RECOLETA,2
MARTINEZ ROSAS,330,500000,33600000,1515,101818,67,SEGUNDO,VILLA CRESPO,15
INDEPENDENCIA 3000,460,2400000,153000000,5217,332609,64,TERCER,SAN CRISTOBAL,3
Yerbal 1600,590,1250000,80000000,2119,135593,64,SEGUNDO,CABALLITO,6
LITUANIA,192,620000,39680000,3231,206774,64,SEGUNDO,VILLA URQUIZA,12
"LE BRETON, TOMAS A.",753,1260000,80640000,1673,107092,64,SEGUNDO,VILLA URQUIZA,12
TERRADA 3500,371,450000,36000000,1213,97035,80,CUARTO,AGRONOMIA,15
TACUARI,135,430000,27520000,3185,203852,64,SEGUNDO,MONTSERRAT,1
Olazabal 4800,1905,7500000,504000000,3937,264567,67,SEGUNDO,VILLA URQUIZA,12
Soler,355,1400000,97300000,3944,274085,70,SEGUNDO,PALERMO,14
VENEZUELA 3200,423,560000,35700000,1324,84397,64,PRIMER,BALVANERA,3
MELINCUE,285,600000,38400000,2105,134737,64,SEGUNDO,VILLA DEL PARQUE,11
Manuel B Gallardo,2148,1300000,87360000,605,40670,67,SEGUNDO,VERSALLES,10
Chile,173,370000,23680000,2139,136879,64,SEGUNDO,BALVANERA,3
Avenida Directorio,259,960000,61440000,3707,237220,64,SEGUNDO,FLORES NORTE,7
Lima,922,2200000,152900000,2386,165835,70,SEGUNDO,CONSTITUCION,1
Araoz,260,799900,51193600,3077,196898,64,SEGUNDO,VILLA CRESPO,15
ZAPIOLA 1000,807,2400000,153000000,2974,189591,64,TERCER,COLEGIALES,13
YERBAL 6300,221,194000,15520000,878,70226,80,CUARTO,LINIERS,9
Gavilan,355,490000,31360000,1380,88338,64,SEGUNDO,FLORES NORTE,7
Av. Juan B. Justo al 6200,640,1100000,73920000,1719,115500,67,SEGUNDO,VILLA SANTA RITA,11
Av. Congreso,187,310000,20832000,1658,111401,67,SEGUNDO,VILLA URQUIZA,12
Mariano Acosta,250,250000,16000000,1000,64000,64,SEGUNDO,PARQUE AVELLANEDA,9
Rivadavia 8900,217,747000,47808000,3442,220313,64,SEGUNDO,VILLA LURO,10
Cochabamba al 600,750,980000,68110000,1307,90813,70,SEGUNDO,SAN TELMO,1
Gral Paz,255,1350000,93825000,5294,367941,70,SEGUNDO,SAAVEDRA,12
Av. Almafuerte 300,279,490000,34055000,1756,122061,70,SEGUNDO,NUEVA POMPEYA,4
SANCHEZ DE LORIA 1200,337,550000,35062500,1632,104043,64,PRIMER,BOEDO,5
Fitz Roy,612,1500000,104250000,2451,170343,70,SEGUNDO,PALERMO,14
PASCO 700,324,810000,51637500,2500,159375,64,TERCER,BALVANERA,3
MELIAN,279,1000000,64000000,3584,229391,64,SEGUNDO,COGHLAN,12
24 de Noviembre,211,418000,28089600,1981,133126,67,SEGUNDO,BOEDO,5
Av. Directorio al 3700,280,475000,33012500,1696,117902,70,SEGUNDO,PARQUE AVELLANEDA,9
ARENALES,191,1250000,86875000,6545,454843,70,SEGUNDO,RECOLETA,2
VIAMONTE 400,250,1300000,82875000,5200,331500,64,TERCER,SAN NICOLAS,1
Cnel R L Falcon,265,495000,33264000,1868,125525,67,SEGUNDO,VILLA LURO,10
YERBAL 6300,161,230000,14662500,1429,91071,64,PRIMER,LINIERS,9
almirante segui,303,390000,24960000,1287,82376,64,SEGUNDO,PATERNAL,15
P Carrasco,216,359000,22976000,1662,106370,64,SEGUNDO,VELEZ SARSFIELD,10
JUSTO JUAN B,165,670000,46565000,4061,282212,70,SEGUNDO,VILLA CRESPO,15
REGIMIENTO DE PATRICIOS 1600,413,600000,38250000,1453,92615,64,PRIMER,BARRACAS ESTE,4
San Nicolas,360,385000,24640000,1069,68444,64,SEGUNDO,VILLA DEL PARQUE,11
Pje Camoati,160,227000,15254400,1419,95340,67,SEGUNDO,VILLA LURO,10
LAVALLEJA,200,730000,46720000,3650,233600,64,SEGUNDO,VILLA CRESPO,15
San Blas al 1800,234,350000,23520000,1496,100513,67,SEGUNDO,VILLA GRAL. MITRE,11
Av. Córdoba al 5800,2300,1800000,125100000,783,54391,70,SEGUNDO,CHACARITA,15
Arregui al 2600,260,300000,19200000,1154,73846,64,SEGUNDO,VILLA DEL PARQUE,11
ARCOS 4600,206,480000,38400000,2330,186408,80,CUARTO,NUÑEZ,13
CHILE al 2100,310,595000,41352500,1919,133395,70,SEGUNDO,BALVANERA,3
J Rondeau,1740,2400000,153600000,1379,88276,64,SEGUNDO,PARQUE PATRICIOS,4
AMENABAR 1000,2306,2000000,127500000,867,55291,64,PRIMER,COLEGIALES,13
Franklyn al 1700,449,1450000,92800000,3229,206682,64,SEGUNDO,FLORES NORTE,7
CANTILO,660,1080000,69120000,1636,104727,64,SEGUNDO,VILLA DEVOTO SUR,11
Conde  3500,381,520000,33280000,1365,87349,64,SEGUNDO,SAAVEDRA,12
"ALVAREZ, THOMAS 1500",111,420000,33600000,3784,302703,80,CUARTO,VILLA ORTUZAR,15
VENEZUELA,874,2000000,128000000,2288,146453,64,SEGUNDO,MONTSERRAT,1
Concordia,382,520000,36140000,1361,94607,70,SEGUNDO,VILLA DEVOTO NORTE,11
BALBOA 400,1190,2000000,127500000,1681,107143,64,PRIMER,PATERNAL,15
Juramento,305,980000,62720000,3217,205869,64,SEGUNDO,VILLA URQUIZA,12
