DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
"ACUÑA DE FIGUEROA, FRANCISCO 1775",244,680000,54400000,2787,222951,80,CUARTO,PALERMO,14
QUESADA 4900,119,260000,20800000,2185,174790,80,CUARTO,VILLA URQUIZA,12
CARACAS al 1000,519,340000,21760000,655,41927,64,SEGUNDO,FLORES NORTE,7
Honorio Pueyrredon  1800,220,1000000,67200000,4545,305455,67,SEGUNDO,VILLA CRESPO,15
M Ugarte,216,330000,22176000,1528,102667,67,SEGUNDO,COGHLAN,12
Dr L Belaustegui,531,680000,47260000,1281,88997,70,SEGUNDO,VELEZ SARSFIELD,10
carlos calvo,275,390000,27105000,1418,98564,70,SEGUNDO,CONSTITUCION,1
COCHABAMBA,870,1200000,83400000,1379,95862,70,SEGUNDO,CONSTITUCION,1
QUESADA,119,260000,17472000,2185,146824,67,SEGUNDO,VILLA URQUIZA,12
MACHAIN,209,360000,25020000,1722,119713,70,SEGUNDO,SAAVEDRA,12
Av Castañares,450,190000,12160000,422,27022,64,SEGUNDO,VILLA LUGANO,8
"ALVAREZ, THOMAS",251,390000,24960000,1554,99442,64,SEGUNDO,VILLA ORTUZAR,15
RAWSON 200,1300,830000,52912500,638,40702,64,PRIMER,ALMAGRO,5
Del Temple,156,327000,22726500,2096,145683,70,SEGUNDO,PARQUE CHAS,15
Catamarca,179,290000,19488000,1620,108872,67,SEGUNDO,SAN CRISTOBAL,3
Humberto 1º al 2600,339,685000,43840000,2021,129322,64,SEGUNDO,SAN CRISTOBAL,3
LAVALLE 3100,483,1350000,90720000,2795,187826,67,SEGUNDO,BALVANERA,3
GURRUCHAGA,122,389999,27104930,3197,222172,70,SEGUNDO,VILLA CRESPO,15
PASCO,407,350000,22400000,860,55037,64,SEGUNDO,SAN CRISTOBAL,3
OLAYA,416,500000,33600000,1202,80769,67,SEGUNDO,VILLA CRESPO,15
Dolores,216,360000,24192000,1667,112000,67,SEGUNDO,FLORESTA,10
CORTINA 1400,375,575000,36656250,1533,97750,64,PRIMER,VILLA LURO,10
Mercedes,271,490000,32928000,1808,121506,67,SEGUNDO,MONTE CASTRO,10
A Pacheco,420,2000000,139000000,4762,330952,70,SEGUNDO,VILLA URQUIZA,12
Ruiz De Los Llanos,368,420000,29190000,1141,79321,70,SEGUNDO,VERSALLES,10
Escobar,180,260000,16640000,1444,92444,64,SEGUNDO,VILLA PUEYRREDON,12
Solis,1277,1100000,70400000,861,55129,64,SEGUNDO,CONSTITUCION,1
Juan Bautista Alberdi 4200,470,799900,55593050,1702,118283,70,SEGUNDO,VELEZ SARSFIELD,10
INCLAN,526,440000,29568000,837,56213,67,SEGUNDO,BOEDO,5
Jose Maria Moreno,130,310000,21545000,2385,165731,70,SEGUNDO,PARQUE CHACABUCO,7
Amancio Alcorta,222,198000,12672000,892,57081,64,SEGUNDO,NUEVA POMPEYA,4
Concordia al 3800,291,520000,34944000,1787,120082,67,SEGUNDO,VILLA DEVOTO NORTE,11
GAONA 2500,600,1200000,76500000,2000,127500,64,PRIMER,FLORES NORTE,7
"PAZ, MARCOS 2000",1378,2500000,200000000,1814,145138,80,CUARTO,MONTE CASTRO,10
Manuel Garcia,180,190000,12768000,1056,70933,67,SEGUNDO,PARQUE PATRICIOS,4
M. R. Trelles 1100,280,570000,38304000,2036,136800,67,SEGUNDO,VILLA GRAL. MITRE,11
DE PAULA Y RODRIGUEZ ALVES,190,255000,17136000,1342,90189,67,SEGUNDO,LINIERS,9
Moreno,167,349000,24255500,2090,145243,70,SEGUNDO,BALVANERA,3
LAVALLEJA,1050,520000,33280000,495,31695,64,SEGUNDO,VILLA CRESPO,15
AMADEO JACQUES al 6900,558,395000,25280000,708,45305,64,SEGUNDO,LINIERS,9
Av Cabildo,524,3200000,215040000,6107,410382,67,SEGUNDO,SAAVEDRA,12
"FRIAS,  EUSTAQUIO, TTE. GRAL. 100",224,770000,61600000,3438,275000,80,CUARTO,VILLA CRESPO,15
"NAON, ROMULO 2449",129,620000,49600000,4806,384496,80,CUARTO,VILLA URQUIZA,12
RICARDO BALBIN,129,990000,63360000,7674,491163,64,SEGUNDO,SAAVEDRA,12
J Bonifacio,167,279900,17913600,1676,107267,64,SEGUNDO,FLORESTA,10
"OROÑO, NICASIO 1194",170,250000,20000000,1471,117647,80,CUARTO,CABALLITO,6
Esteban A Gascon,261,1100000,76450000,4215,292912,70,SEGUNDO,ALMAGRO,5
Hernandarias 1300,375,390000,27105000,1040,72280,70,SEGUNDO,BOCA,4
Del Barco Centenera al 1500,277,250000,16000000,903,57762,64,SEGUNDO,PARQUE CHACABUCO,7
Virrey Del Pino,877,870000,58464000,992,66664,67,SEGUNDO,VILLA ORTUZAR,15
F Llavallol,375,470000,31584000,1253,84224,67,SEGUNDO,VILLA DEL PARQUE,11
Constitucion,176,230000,15985000,1307,90824,70,SEGUNDO,SAN CRISTOBAL,3
Pasco al 1300,404,430000,27520000,1064,68119,64,SEGUNDO,PALERMO,14
Esteban A Gascon,261,1100000,73920000,4215,283218,67,SEGUNDO,ALMAGRO,5
RUIZ DE LOS LLANOS,368,420000,26880000,1141,73043,64,SEGUNDO,VERSALLES,10
CASTRO 2000,72,130000,8287500,1806,115104,64,PRIMER,BOEDO,5
Av. Córdoba 4000,449,1700000,108800000,3786,242316,64,SEGUNDO,PALERMO,14
Av. Directorio,100,480000,30720000,4800,307200,64,SEGUNDO,FLORES NORTE,7
Av Caseros,93,398000,27661000,4280,297430,70,SEGUNDO,BOEDO,5
Paez,148,210000,14112000,1419,95351,67,SEGUNDO,FLORES NORTE,7
Ibera,157,850000,57120000,5414,363822,67,SEGUNDO,NUÑEZ,13
CORREA 3500,150,195000,15600000,1300,104000,80,CUARTO,SAAVEDRA,12
OLAVARRIA,977,1100000,76450000,1126,78250,70,SEGUNDO,BOCA,4
Donizetti,250,550000,35200000,2200,140800,64,SEGUNDO,VILLA LURO,10
Yatay 215,248,695000,46704000,2802,188323,67,SEGUNDO,ALMAGRO,5
Av. Juan B.Justo 5250,463,570000,39615000,1231,85562,70,SEGUNDO,VILLA GRAL. MITRE,11
San Luis Al 3400,170,370000,24864000,2176,146259,67,SEGUNDO,ALMAGRO,5
Moliere,370,230000,14720000,622,39784,64,SEGUNDO,VILLA LURO,10
Tte: Gral Juan Domingo Perón,211,450000,28800000,2133,136493,64,SEGUNDO,ALMAGRO,5
"DIAZ, AVELINO",311,440000,28160000,1415,90547,64,SEGUNDO,PARQUE CHACABUCO,7
ZAMUDIO,262,269000,17216000,1027,65710,64,SEGUNDO,VILLA PUEYRREDON,12
Yerbal,140,610000,42395000,4357,302821,70,SEGUNDO,FLORES NORTE,7
Ruiz Huidobro,295,295000,18880000,1000,64000,64,SEGUNDO,SAAVEDRA,12
México 2900,327,498000,31872000,1523,97468,64,SEGUNDO,BALVANERA,3
Beauchef,300,690000,46368000,2300,154560,67,SEGUNDO,CABALLITO,6
CASTILLO 500,313,600000,40320000,1917,128818,67,SEGUNDO,VILLA CRESPO,15
CONGRESO,150,440000,29568000,2933,197120,67,SEGUNDO,NUÑEZ,13
RIVADAVIA 7100,1340,3200000,256000000,2388,191045,80,CUARTO,FLORES NORTE,7
"CALVO, CARLOS 900",134,335000,26800000,2500,200000,80,CUARTO,CONSTITUCION,1
Estomba al 4200,153,250000,16800000,1634,109804,67,SEGUNDO,SAAVEDRA,12
TINOGASTA,480,450000,28800000,938,60000,64,SEGUNDO,VILLA DEL PARQUE,11
"MARMOL, JOSE",191,340000,21760000,1780,113927,64,SEGUNDO,BOEDO,5
P Conde,381,520000,33280000,1365,87349,64,SEGUNDO,SAAVEDRA,12
Dean Funes al 2000,460,500000,33600000,1087,73043,67,SEGUNDO,PARQUE PATRICIOS,4
ARAOZ,211,980000,62720000,4645,297251,64,SEGUNDO,PALERMO,14
TANDIL,230,350000,22400000,1522,97391,64,SEGUNDO,PARQUE AVELLANEDA,9
Arcos 2300,375,2300000,159850000,6133,426267,70,SEGUNDO,BELGRANO,13
LOYOLA 200,260,880000,59136000,3385,227446,67,SEGUNDO,VILLA CRESPO,15
"PEDRAZA, MANUELA",485,470000,30080000,969,62021,64,SEGUNDO,VILLA URQUIZA,12
Alvarez Thomas,293,590000,41005000,2014,139949,70,SEGUNDO,VILLA ORTUZAR,15
MONTE al 4300,264,230000,15456000,871,58545,67,SEGUNDO,PARQUE AVELLANEDA,9
Humboltd,147,490000,34055000,3333,231667,70,SEGUNDO,VILLA CRESPO,15
Gral Cornelio Saavedra,290,460000,31970000,1586,110241,70,SEGUNDO,SAN CRISTOBAL,3
Potosi,350,930000,64635000,2657,184671,70,SEGUNDO,ALMAGRO,5
Yerbal,161,230000,15456000,1429,96000,67,SEGUNDO,LINIERS,9
Baigorria 3500,154,280000,19460000,1818,126364,70,SEGUNDO,VILLA DEL PARQUE,11
CASTILLO,177,530000,36835000,2994,208107,70,SEGUNDO,CHACARITA,15
Dean Funes 1000,306,490000,32928000,1601,107608,67,SEGUNDO,SAN CRISTOBAL,3
RODRIGUEZ PEÑA,147,949000,63772800,6456,433829,67,SEGUNDO,SAN NICOLAS,1
Av. San Martin 4800,263,860000,55040000,3270,209278,64,SEGUNDO,AGRONOMIA,15
Uruguay,996,4000000,256000000,4016,257028,64,SEGUNDO,SAN NICOLAS,1
COSTA RICA 5100,360,645000,51600000,1792,143333,80,CUARTO,PALERMO,14
Monroe,355,1100000,70400000,3099,198310,64,SEGUNDO,COGHLAN,12
"JOVELLANOS, GASPAR M. de 800",749,980000,62475000,1308,83411,64,PRIMER,BARRACAS ESTE,4
Padilla 678,216,750000,52125000,3472,241319,70,SEGUNDO,VILLA CRESPO,15
Juan Milton,526,460000,29440000,875,56006,64,SEGUNDO,VILLA LURO,10
PICO,364,600000,38400000,1648,105495,64,SEGUNDO,SAAVEDRA,12
Juncal al 2400,133,950000,66025000,7143,496429,70,SEGUNDO,RECOLETA,2
ZARRAGA,430,980000,62720000,2279,145860,64,SEGUNDO,VILLA ORTUZAR,15
Tarija,158,330000,22176000,2089,140354,67,SEGUNDO,BOEDO,5
Av. San Martin,240,640000,43008000,2667,179200,67,SEGUNDO,PATERNAL,15
SAN MARTIN 2200,263,850000,54187500,3232,206036,64,TERCER,VILLA CRESPO,15
MEDRANO,164,499000,34680500,3043,211466,70,SEGUNDO,ALMAGRO,5
Ceretti,84,349000,24255500,4155,288756,70,SEGUNDO,VILLA URQUIZA,12
Batalla del Pari,135,370000,25715000,2741,190481,70,SEGUNDO,PATERNAL,15
AVELLANEDA 280,145,420000,26775000,2897,184655,64,PRIMER,CABALLITO,6
Curapaligue,399,1000000,67200000,2506,168421,67,SEGUNDO,FLORES NORTE,7
Holmberg 1100,568,430000,27520000,757,48451,64,SEGUNDO,VILLA ORTUZAR,15
SAENZ 724,271,650000,41437500,2399,152906,64,PRIMER,NUEVA POMPEYA,4
"GARAY, JUAN DE 3800",159,490000,31237500,3082,196462,64,PRIMER,BOEDO,5
PRINGLES,240,900000,62550000,3750,260625,70,SEGUNDO,ALMAGRO,5
Pedro Morán 3264/66,295,550000,38225000,1864,129576,70,SEGUNDO,VILLA DEVOTO NORTE,11
Av Cordoba,305,1169001,78556867,3833,257563,67,SEGUNDO,CHACARITA,15
DR. HONORIO LEGUIZAMON al 3800,188,360000,25020000,1915,133085,70,SEGUNDO,VILLA URQUIZA,12
A Pacheco,150,450000,31275000,3000,208500,70,SEGUNDO,VILLA URQUIZA,12
Artilleros 2300,644,1500000,100800000,2329,156522,67,SEGUNDO,BELGRANO,13
Ferre,299,190000,13205000,635,44164,70,SEGUNDO,VILLA RIACHUELO,8
Lopez Buchardo Carlo,258,440000,29568000,1705,114605,67,SEGUNDO,SAAVEDRA,12
HUMBERTO PRIMO,180,260000,16640000,1444,92444,64,SEGUNDO,SAN CRISTOBAL,3
NOGOYA 5900,160,190000,15200000,1188,95000,80,CUARTO,VILLA REAL,10
"JOVELLANOS, GASPAR M. de 800",1530,980000,62475000,640,40833,64,TERCER,BARRACAS ESTE,4
Benedetti 200,264,290000,20155000,1098,76345,70,SEGUNDO,VELEZ SARSFIELD,10
Mozart,171,300000,20160000,1754,117895,67,SEGUNDO,VELEZ SARSFIELD,10
Agrelo,153,320000,22240000,2092,145359,70,SEGUNDO,BALVANERA,3
Pje Beethoven,182,290000,19488000,1593,107077,67,SEGUNDO,VILLA URQUIZA,12
BACACAY,304,620000,43090000,2039,141743,70,SEGUNDO,FLORESTA,10
HUMBERTO 1? 1100,707,850000,54187500,1202,76644,64,PRIMER,CONSTITUCION,1
DIRECTORIO 3700,250,575000,36656250,2300,146625,64,TERCER,FLORESTA,10
CONDARCO 2951 / 2959 /,290,1000000,69500000,3454,240069,70,SEGUNDO,VILLA DEL PARQUE,11
J Alvarez,253,2000000,128000000,7905,505929,64,SEGUNDO,PALERMO,14
Av. La Plata,374,1350000,86400000,3610,231016,64,SEGUNDO,CABALLITO,6
Gral Urquiza,322,880000,59136000,2733,183652,67,SEGUNDO,SAN CRISTOBAL,3
Gualeguay 300,297,350000,24325000,1178,81902,70,SEGUNDO,BOCA,4
Cantilo 4700,368,599000,40252800,1628,109383,67,SEGUNDO,VILLA DEVOTO SUR,11
Avenida Almirante Brown,711,800000,51200000,1125,72011,64,SEGUNDO,BOCA,4
Montañeses,247,1200000,76800000,4858,310931,64,SEGUNDO,BELGRANO,13
URIARTE,2100,2500000,160000000,1190,76190,64,SEGUNDO,PALERMO,14
Nogoya,256,750000,50400000,2930,196875,67,SEGUNDO,VILLA DEVOTO SUR,11
CAFAYATE,152,168000,11289600,1105,74274,67,SEGUNDO,LINIERS,9
Darwin,197,430000,29885000,2183,151701,70,SEGUNDO,VILLA CRESPO,15
Rondeau,185,320000,21504000,1730,116238,67,SEGUNDO,BOEDO,5
HUMBOLDT 1100,151,420000,26775000,2781,177318,64,PRIMER,CHACARITA,15
Av Alberdi,221,380000,25536000,1719,115548,67,SEGUNDO,VILLA LURO,10
CAMARONES,543,670000,45024000,1234,82917,67,SEGUNDO,PATERNAL,15
SEGUROLA 1400,160,249000,19920000,1556,124500,80,CUARTO,VELEZ SARSFIELD,10
HONDURAS 3700,104,690000,43987500,6635,422957,64,TERCER,PALERMO,14
PERON JUAN DOMINGO,1370,3750000,260625000,2737,190237,70,SEGUNDO,ALMAGRO,5
HOMERO,224,400000,25600000,1786,114286,64,SEGUNDO,VILLA LURO,10
Av. Alvarez Jonte,1640,1600000,107520000,976,65561,67,SEGUNDO,VILLA DEL PARQUE,11
California,328,140000,9408000,427,28683,67,SEGUNDO,BOCA,4
DARWIN,144,450000,28800000,3114,199308,64,SEGUNDO,PALERMO,14
Apolinario Figueroa al 1100,500,570000,36480000,1140,72960,64,SEGUNDO,CABALLITO,6
bolivar al 400,1020,1600000,102400000,1569,100392,64,SEGUNDO,MONTSERRAT,1
Av Gaona,220,680000,47260000,3091,214818,70,SEGUNDO,VILLA SANTA RITA,11
Aguirre 1000,289,645000,41280000,2232,142837,64,SEGUNDO,VILLA CRESPO,15
Martin I De Loyola,296,1100000,73920000,3716,249730,67,SEGUNDO,VILLA CRESPO,15
HELGUERA 3500,285,420000,26775000,1474,93947,64,TERCER,AGRONOMIA,15
"JUSTO, JUAN B.",1700,1550000,99200000,912,58353,64,SEGUNDO,VILLA CRESPO,15
Tres arroyos al 3000,252,325000,20800000,1290,82540,64,SEGUNDO,VILLA SANTA RITA,11
Pje F O Fouiller,240,660000,44352000,2750,184800,67,SEGUNDO,VILLA URQUIZA,12
Av. Rivadavia 1941,2907,6500000,416000000,2236,143103,64,SEGUNDO,BALVANERA,3
ESMERALDA,332,2100000,134400000,6325,404819,64,SEGUNDO,SAN NICOLAS,1
Salta al 300,202,349000,22336000,1728,110574,64,SEGUNDO,MONTSERRAT,1
Correa  al 4000,212,360000,25020000,1698,118019,70,SEGUNDO,SAAVEDRA,12
EL SALVADOR 4500,190,600000,48000000,3158,252632,80,CUARTO,PALERMO,14
LAFUENTE 1300,690,440000,28050000,638,40652,64,TERCER,FLORES SUR,7
Niceto Vega,431,1480000,99456000,3434,230756,67,SEGUNDO,PALERMO,14
Humberto 1°,457,650000,43680000,1422,95580,67,SEGUNDO,CONSTITUCION,1
Simbron,247,1100000,76450000,4453,309514,70,SEGUNDO,VILLA DEL PARQUE,11
Bermudez,815,1500000,96000000,1840,117791,64,SEGUNDO,VILLA DEVOTO SUR,11
Pavon,314,400000,27800000,1274,88535,70,SEGUNDO,SAN CRISTOBAL,3
ECHEVERRIA,790,4800000,333600000,6076,422278,70,SEGUNDO,BELGRANO,13
Pje F O Fouiller,240,660000,42240000,2750,176000,64,SEGUNDO,VILLA URQUIZA,12
DIAZ VELEZ GRAL EUSTAQUIO,375,1100000,73920000,2933,197120,67,SEGUNDO,ALMAGRO,5
CAFAYATE 800,152,157000,12560000,1033,82632,80,CUARTO,LINIERS,9
Bartolomé Mitre al 4200,600,2490000,159360000,4150,265600,64,SEGUNDO,ALMAGRO,5
Quesada 5100,650,980000,68110000,1508,104785,70,SEGUNDO,VILLA URQUIZA,12
DEL TEMPLE 2700,156,327000,20846250,2096,133630,64,TERCER,PARQUE CHAS,15
Simbron,113,258000,17931000,2283,158681,70,SEGUNDO,VILLA DEL PARQUE,11
HOMERO,224,400000,27800000,1786,124107,70,SEGUNDO,VILLA LURO,10
CAMPILLO,362,500000,33600000,1381,92818,67,SEGUNDO,PARQUE CHAS,15
Ramallo  al 3600   | USAB2,225,500000,33600000,2222,149333,67,SEGUNDO,SAAVEDRA,12
José Bonifacio 3910,210,259000,16576000,1233,78933,64,SEGUNDO,PARQUE AVELLANEDA,9
"JUSTO, JUAN B. 1900",62,198000,15840000,3194,255484,80,CUARTO,VILLA CRESPO,15
Palmar,275,285000,19152000,1036,69644,67,SEGUNDO,LINIERS,9
Freire al 2200,548,1350000,86400000,2464,157664,64,SEGUNDO,BELGRANO,13
Araoz 1479,441,890000,56960000,2018,129161,64,SEGUNDO,PALERMO,14
Carranza al 2000,427,1495000,103902500,3501,243331,70,SEGUNDO,PALERMO,14
Esmeralda/Peron y Mitre,1502,6000000,384000000,3995,255659,64,SEGUNDO,SAN NICOLAS,1
Avalos,167,375000,25200000,2246,150898,67,SEGUNDO,PARQUE CHAS,15
MARTIN PESCADOR,150,297000,19008000,1980,126720,64,SEGUNDO,VILLA DEL PARQUE,11
Paso De Humaita,260,290000,19488000,1115,74954,67,SEGUNDO,LINIERS,9
Av.Directorio 1100,200,799000,55530500,3995,277652,70,SEGUNDO,CABALLITO,6
DEL CORRO 94,129,249000,15936000,1930,123535,64,SEGUNDO,VILLA LURO,10
P Carrasco,488,479900,33353050,983,68346,70,SEGUNDO,VELEZ SARSFIELD,10
"ALBERDI, JUAN BAUTISTA 3200",258,990000,63112500,3837,244622,64,PRIMER,FLORES NORTE,7
AMENABAR 600,229,930000,59287500,4061,258897,64,PRIMER,COLEGIALES,13
MANUEL RODRIGUEZ 1500,188,375000,24000000,1995,127660,64,SEGUNDO,VILLA CRESPO,15
PARAGUAY,127,290000,19488000,2283,153449,67,SEGUNDO,PALERMO,14
Anchorena al 700,444,1199000,80572800,2700,181470,67,SEGUNDO,BALVANERA,3
CRUZ DEL SUD 2900,278,180000,14400000,648,51799,80,CUARTO,BARRACAS ESTE,4
Congreso,184,770000,53515000,4185,290842,70,SEGUNDO,COGHLAN,12
AGUILAR 2400,338,2300000,146625000,6805,433802,64,PRIMER,PALERMO,14
ARGERICH 3098 / MELINCUE,352,1100000,73920000,3125,210000,67,SEGUNDO,VILLA DEL PARQUE,11
Av Libertador  al 6700,1154,10000000,640000000,8666,554593,64,SEGUNDO,BELGRANO,13
"BELAUSTEGUI, LUIS, Dr. 1200",71,240000,19200000,3380,270422,80,CUARTO,CABALLITO,6
LAVALLEJA 100,200,730000,46537500,3650,232688,64,PRIMER,SAN NICOLAS,1
J Melian,279,1000000,64000000,3584,229391,64,SEGUNDO,SAAVEDRA,12
Suarez 570,630,230000,14720000,365,23365,64,SEGUNDO,BOCA,4
Av. Paseo Colon al 1100,494,1750000,121625000,3543,246204,70,SEGUNDO,SAN TELMO,1
Lafuente,165,180000,12096000,1091,73309,67,SEGUNDO,FLORES SUR,7
Esmeralda/Peron y Mitre,1502,6000000,403200000,3995,268442,67,SEGUNDO,SAN NICOLAS,1
Crisologo Larralde,300,530000,36835000,1767,122783,70,SEGUNDO,SAAVEDRA,12
Av Cobo,191,260000,18070000,1361,94607,70,SEGUNDO,PARQUE CHACABUCO,7
Vidal,800,790000,53088000,988,66360,67,SEGUNDO,SAAVEDRA,12
Santa María del Buen Aire al 600,624,350000,22400000,561,35897,64,SEGUNDO,BARRACAS ESTE,4
AGUIRRE al 100,197,680000,43520000,3452,220914,64,SEGUNDO,VILLA CRESPO,15
Holmberg,182,360000,24192000,1978,132923,67,SEGUNDO,VILLA URQUIZA,12
ACEVEDO,251,480000,30720000,1912,122390,64,SEGUNDO,VILLA CRESPO,15
ALVAREZ JONTE 4100,315,599000,38186250,1902,121226,64,PRIMER,MONTE CASTRO,10
Belgrano al 4100,765,1500000,100800000,1961,131765,67,SEGUNDO,ALMAGRO,5
"LAMARCA, EMILIO 1800",311,510000,34272000,1640,110199,67,SEGUNDO,VILLA SANTA RITA,11
Brasil al 1400,1484,2900000,185600000,1954,125067,64,SEGUNDO,CONSTITUCION,1
Barzana,216,460000,30912000,2130,143111,67,SEGUNDO,PARQUE CHAS,15
CORRIENTES 3400,1295,12000000,960000000,9266,741313,80,CUARTO,BALVANERA,3
EVA PERON,251,300000,20160000,1195,80319,67,SEGUNDO,FLORES SUR,7
Manuel Ugarte  2900,386,1100000,76450000,2850,198057,70,SEGUNDO,BELGRANO,13
GUEVARA,372,500000,33600000,1344,90323,67,SEGUNDO,VILLA ORTUZAR,15
LA PAMPA,217,570000,36480000,2627,168111,64,SEGUNDO,VILLA URQUIZA,12
Humberto I,707,850000,54400000,1202,76945,64,SEGUNDO,CONSTITUCION,1
ASUNCION,1040,3000000,192000000,2885,184615,64,SEGUNDO,VILLA DEVOTO NORTE,11
M Leguizamon,1800,2500000,168000000,1389,93333,67,SEGUNDO,LINIERS,9
NAZCA al 1900,275,995000,63680000,3618,231564,64,SEGUNDO,VILLA SANTA RITA,11
ARANGUREN JUAN F. DR.,152,400000,25600000,2632,168421,64,SEGUNDO,CABALLITO,6
Baigorria 5483,178,190000,12768000,1067,71730,67,SEGUNDO,VILLA REAL,10
Cochabamba 3800,332,480000,32256000,1446,97157,67,SEGUNDO,BOEDO,5
MATHEU,180,420000,26880000,2333,149333,64,SEGUNDO,SAN CRISTOBAL,3
Carlos Calvo,281,750000,52125000,2669,185498,70,SEGUNDO,SAN CRISTOBAL,3
Guardia nacional,433,800000,55600000,1848,128406,70,SEGUNDO,VILLA LURO,10
Lascano e Irigoyen,399,500000,33600000,1253,84211,67,SEGUNDO,MONTE CASTRO,10
VIEL,238,380000,24320000,1597,102185,64,SEGUNDO,PARQUE CHACABUCO,7
Avenida de Los Incas al 3000,900,4000000,256000000,4444,284444,64,SEGUNDO,BELGRANO,13
Gaona 2400 (entre Trelles y Terrero),1006,2950000,205025000,2932,203802,70,SEGUNDO,VILLA GRAL. MITRE,11
Pepiri,89,159000,10176000,1787,114337,64,SEGUNDO,NUEVA POMPEYA,4
RAMON FALCON 4900,267,690000,46368000,2584,173663,67,SEGUNDO,VILLA LURO,10
THOMPSON  al 600,2253,1300000,90350000,577,40102,70,SEGUNDO,CABALLITO,6
ESTOMBA,824,680000,43520000,825,52816,64,SEGUNDO,VILLA ORTUZAR,15
CHARLONE 600,446,950000,60562500,2130,135790,64,PRIMER,CHACARITA,15
Pasco,261,768000,49152000,2943,188322,64,SEGUNDO,BALVANERA,3
PICHINCHA 2000,418,360000,25020000,861,59856,70,SEGUNDO,PARQUE PATRICIOS,4
Castañon 1300,270,198000,13761000,733,50967,70,SEGUNDO,FLORES SUR,7
ACOYTE,121,380000,24320000,3140,200992,64,SEGUNDO,VILLA CRESPO,15
Pasco,580,350000,22400000,603,38621,64,SEGUNDO,SAN CRISTOBAL,3
Medrano,912,4200000,282240000,4605,309474,67,SEGUNDO,PALERMO,14
Bertres,414,600000,41700000,1449,100725,70,SEGUNDO,CABALLITO,6
MARTINEZ CASTRO,179,358000,22912000,2000,128000,64,SEGUNDO,PARQUE AVELLANEDA,9
Almirante Brown al 1200,483,480000,30720000,994,63602,64,SEGUNDO,BOCA,4
DARWIN,197,430000,27520000,2183,139695,64,SEGUNDO,VILLA CRESPO,15
"JUSTO, JUAN B. 2000",121,590000,47200000,4876,390083,80,CUARTO,VILLA CRESPO,15
ZAPIOLA 1300,190,425000,27093750,2237,142599,64,PRIMER,COLEGIALES,13
Escalada 1600,1057,1650000,105600000,1561,99905,64,SEGUNDO,MATADEROS,9
VUELTA DE OBLIGADO,318,875000,56000000,2754,176267,64,SEGUNDO,NUÑEZ,13
Paraguay,173,980000,62720000,5665,362543,64,SEGUNDO,PALERMO,14
juan b alberdi al 2000,372,1180000,82010000,3172,220457,70,SEGUNDO,FLORES NORTE,7
Nazca,206,480000,30720000,2330,149126,64,SEGUNDO,VILLA SANTA RITA,11
