DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
Matheu,303,380000,26410000,1254,87162,70,SEGUNDO,BALVANERA,3
LARRAZABAL y E. Garzón,900,650000,45175000,722,50194,70,SEGUNDO,MATADEROS,9
REGIMIENTO DE PATRICIOS 1600,413,580000,36975000,1404,89528,64,TERCER,BARRACAS ESTE,4
ARREGUI 2500,4270,2500000,200000000,586,46838,80,CUARTO,VILLA DEL PARQUE,11
ARAOZ 1500,682,600000,48000000,880,70381,80,CUARTO,PALERMO,14
MURGUIONDO,433,780000,54210000,1801,125196,70,SEGUNDO,LINIERS,9
ARENALES,191,1380000,88320000,7225,462408,64,SEGUNDO,RECOLETA,2
Allende y Miranda-Monte Castro,96,210000,14112000,2188,147000,67,SEGUNDO,MONTE CASTRO,10
CHORROARIN,151,360000,23040000,2384,152583,64,SEGUNDO,AGRONOMIA,15
GAONA 4900,211,244000,19520000,1156,92512,80,CUARTO,VELEZ SARSFIELD,10
MONROE 3600,273,1850000,117937500,6777,432006,64,TERCER,COGHLAN,12
"PINO, Virrey del 2200",580,2200000,140250000,3793,241810,64,TERCER,BELGRANO,13
Ignacio Nuñez,210,420000,26880000,2000,128000,64,SEGUNDO,SAAVEDRA,12
Mercedes,212,350000,22400000,1651,105660,64,SEGUNDO,FLORESTA,10
HOLMBERG,568,430000,27520000,757,48451,64,SEGUNDO,VILLA ORTUZAR,15
Humahuaca,320,700000,44800000,2188,140000,64,SEGUNDO,ALMAGRO,5
OLAYA 1200,336,500000,32000000,1488,95238,64,SEGUNDO,VILLA CRESPO,15
Fray G Arregui,4270,2500000,173750000,585,40691,70,SEGUNDO,VILLA DEL PARQUE,11
Echeverría 2700,171,990000,63360000,5789,370526,64,SEGUNDO,BELGRANO,13
Av Lafuente,300,280000,18816000,933,62720,67,SEGUNDO,FLORES SUR,7
Darwin,197,430000,27520000,2183,139695,64,SEGUNDO,VILLA CRESPO,15
Av Nazca,650,2400000,153600000,3692,236308,64,SEGUNDO,VILLA DEL PARQUE,11
Franklin D Roosevelt,994,5500000,369600000,5533,371831,67,SEGUNDO,VILLA URQUIZA,12
DARWIN 800,191,350000,28000000,1832,146597,80,CUARTO,VILLA CRESPO,15
Pedro Rivera 2837  | USAA,225,990000,68805000,4400,305800,70,SEGUNDO,BELGRANO,13
PRINGLES,269,675000,43200000,2509,160595,64,SEGUNDO,ALMAGRO,5
Bartolome Mitre,1940,5000000,347500000,2577,179124,70,SEGUNDO,SAN NICOLAS,1
SAENZ 156,891,3100000,248000000,3479,278339,80,CUARTO,NUEVA POMPEYA,4
RAMON FALCON,151,400000,27800000,2649,184106,70,SEGUNDO,FLORES NORTE,7
Av Alberdi,295,440000,30580000,1492,103661,70,SEGUNDO,VILLA LURO,10
Loyola 1142,435,690000,44160000,1586,101517,64,SEGUNDO,VILLA CRESPO,15
"SALGUERO, JERONIMO 1400",201,460000,36800000,2289,183085,80,CUARTO,PALERMO,14
entre Correa y Ruiz Huidobro,258,560000,37632000,2171,145860,67,SEGUNDO,SAAVEDRA,12
AV LARRAZABAL,400,500000,33600000,1250,84000,67,SEGUNDO,MATADEROS,9
Tomas A. Le Breton,278,730000,46720000,2626,168058,64,SEGUNDO,VILLA URQUIZA,12
Av San Juan entre San José y Santiago del Estero,255,449000,31205500,1761,122375,70,SEGUNDO,CONSTITUCION,1
"SCALABRINI ORTIZ, RAUL",790,6805000,435520000,8614,551291,64,SEGUNDO,VILLA CRESPO,15
Pasco,261,768000,53376000,2943,204506,70,SEGUNDO,BALVANERA,3
Yerbal,161,230000,15985000,1429,99286,70,SEGUNDO,LINIERS,9
Simbron,247,1100000,76450000,4453,309514,70,SEGUNDO,VILLA DEL PARQUE,11
Lanza,210,145000,10077500,690,47988,70,SEGUNDO,NUEVA POMPEYA,4
Rio Cuarto,152,90000,5760000,592,37895,64,SEGUNDO,NUEVA POMPEYA,4
Tarija,385,780000,52416000,2026,136145,67,SEGUNDO,BOEDO,5
LERMA,377,1160000,74240000,3077,196923,64,SEGUNDO,VILLA CRESPO,15
Donizetti,202,515000,35792500,2550,177191,70,SEGUNDO,VILLA LURO,10
GIBSON,347,260000,18070000,749,52075,70,SEGUNDO,BOEDO,5
PERON JUAN DOMINGO,1370,3750000,260625000,2737,190237,70,SEGUNDO,ALMAGRO,5
Céspedes 3800,387,700000,48650000,1809,125711,70,SEGUNDO,CHACARITA,15
Almafuerte,1335,4000000,256000000,2996,191760,64,SEGUNDO,NUEVA POMPEYA,4
ALMAFUERTE 500,157,410000,26137500,2612,166481,64,TERCER,NUEVA POMPEYA,4
AREVALO 1500,375,1100000,70125000,2933,187000,64,TERCER,PALERMO,14
NEUQUEN 2100,234,650000,41437500,2778,177083,64,PRIMER,FLORES NORTE,7
Pi Y Margall,219,450000,30240000,2055,138082,67,SEGUNDO,BOCA,4
Colombres al 1300,86,160000,11120000,1860,129302,70,SEGUNDO,BOEDO,5
FITZ ROY,237,1190000,76160000,5021,321350,64,SEGUNDO,PALERMO,14
Gral Alvarez Condarco,472,650000,41600000,1377,88136,64,SEGUNDO,VILLA SANTA RITA,11
PICHINCHA 970,293,550000,36960000,1877,126143,67,SEGUNDO,SAN CRISTOBAL,3
DIRECTORIO 3200,301,620000,39525000,2060,131312,64,TERCER,FLORES SUR,7
DIAZ VELEZ,1287,3700000,248640000,2875,193193,67,SEGUNDO,CABALLITO,6
RECONQUISTA 1100,360,5000000,318750000,13889,885417,64,TERCER,RETIRO,1
THOMPSON,2253,1300000,83200000,577,36929,64,SEGUNDO,CABALLITO,6
Av. Nazca 2726/28,191,540000,34560000,2827,180942,64,SEGUNDO,VILLA DEL PARQUE,11
Tonelero,255,260000,18070000,1020,70863,70,SEGUNDO,LINIERS,9
Niceto Vega 5600,460,1500000,104250000,3261,226630,70,SEGUNDO,PALERMO,14
Vilela al 2300,189,440000,28160000,2328,148995,64,SEGUNDO,NUÑEZ,13
Boulogne Sur Mer 600,1626,5000000,320000000,3075,196802,64,SEGUNDO,BALVANERA,3
GAVILAN,987,5000000,320000000,5066,324215,64,SEGUNDO,VILLA PUEYRREDON,12
Brasil  al 3098,315,265000,16960000,841,53841,64,SEGUNDO,PARQUE PATRICIOS,4
Av Alberdi,295,440000,29568000,1492,100231,67,SEGUNDO,VILLA LURO,10
Cnel P Murguiondo,384,300000,19200000,781,50000,64,SEGUNDO,MATADEROS,9
"JUSTO, JUAN B.",272,250000,16000000,919,58824,64,SEGUNDO,VILLA LURO,10
Andonaegui,256,480000,30720000,1875,120000,64,SEGUNDO,PARQUE CHAS,15
TUCUMAN,122,280000,17920000,2295,146885,64,SEGUNDO,ALMAGRO,5
Piran,204,319000,22170500,1564,108679,70,SEGUNDO,VILLA URQUIZA,12
Soler,260,1300000,83200000,5000,320000,64,SEGUNDO,PALERMO,14
"FIGUEROA, APOLINARIO, Cnel. 1000",365,350000,28000000,959,76712,80,CUARTO,CABALLITO,6
CACHIMAYO 200,203,490000,31237500,2414,153879,64,PRIMER,CABALLITO,6
Zelada,658,700000,44800000,1064,68085,64,SEGUNDO,VILLA LURO,10
Dr. Nicolas Repetto al 2100,394,380000,26410000,964,67030,70,SEGUNDO,VILLA CRESPO,15
Virrey Aviles,236,1250000,86875000,5297,368114,70,SEGUNDO,COLEGIALES,13
"HUERGO, ING.",2934,6500000,416000000,2215,141786,64,SEGUNDO,PUERTO MADERO,1
Pje Beethoven,182,290000,18560000,1593,101978,64,SEGUNDO,VILLA URQUIZA,12
Santos Dumont,285,790000,50560000,2772,177404,64,SEGUNDO,CHACARITA,15
"Paz, Marcos",220,315000,20160000,1432,91636,64,SEGUNDO,VILLA DEVOTO SUR,11
Lavalleja,155,480000,33360000,3097,215226,70,SEGUNDO,VILLA CRESPO,15
ESTOMBA,225,450000,28800000,2000,128000,64,SEGUNDO,VILLA ORTUZAR,15
Malabia y Murillo,340,399000,27730500,1174,81560,70,SEGUNDO,VILLA CRESPO,15
RIO DE JANEIRO 1000,548,1700000,108375000,3102,197765,64,TERCER,ALMAGRO,5
HUMBOLDT,151,450000,28800000,2980,190728,64,SEGUNDO,CHACARITA,15
Concordia al 3800,291,520000,34944000,1787,120082,67,SEGUNDO,VILLA DEVOTO NORTE,11
Pi Y Margall,226,248000,15872000,1097,70230,64,SEGUNDO,BOCA,4
Moreno 2706,203,320000,21504000,1576,105931,67,SEGUNDO,BALVANERA,3
DONADO,172,470000,31584000,2733,183628,67,SEGUNDO,VILLA URQUIZA,12
GENERAL CÉSAR DÍAZ  al 2400,2600,1000000,64000000,385,24615,64,SEGUNDO,VILLA GRAL. MITRE,11
Av. Brasil,693,750000,48000000,1082,69264,64,SEGUNDO,CONSTITUCION,1
Roseti 2166,337,750000,52125000,2226,154674,70,SEGUNDO,VILLA ORTUZAR,15
Av. Caseros,1000,2700000,181440000,2700,181440,67,SEGUNDO,CONSTITUCION,1
"LAFERRERE, GREGORIO de 2300",150,480000,30600000,3200,204000,64,TERCER,FLORES SUR,7
Irala,227,145000,9280000,639,40881,64,SEGUNDO,BOCA,4
LERMA,227,850000,59075000,3744,260242,70,SEGUNDO,VILLA CRESPO,15
BAIGORRIA,127,190000,12160000,1496,95748,64,SEGUNDO,MONTE CASTRO,10
"ALVAREZ, THOMAS",251,390000,24960000,1554,99442,64,SEGUNDO,VILLA ORTUZAR,15
RIVERA PEDRO IGNACIO al 5800 entre DE LOS CON y A*,233,390000,24960000,1674,107124,64,SEGUNDO,VILLA URQUIZA,12
Ciudad de la Paz,420,1800000,115200000,4286,274286,64,SEGUNDO,COLEGIALES,13
MONROE 3000,3600,3900000,248625000,1083,69062,64,PRIMER,BELGRANO,13
SOLIS 1800,294,430000,27412500,1463,93240,64,PRIMER,CONSTITUCION,1
Caldas al 1400,185,320000,21504000,1730,116238,67,SEGUNDO,VILLA ORTUZAR,15
Campana,242,300000,19200000,1240,79339,64,SEGUNDO,VILLA SANTA RITA,11
"PAZ, MARCOS 2000",1378,2500000,200000000,1814,145138,80,CUARTO,MONTE CASTRO,10
Amenabar,205,1180000,79296000,5756,386810,67,SEGUNDO,COLEGIALES,13
ROCAMORA 4100,230,610000,38887500,2652,169076,64,PRIMER,ALMAGRO,5
ALCARAZ 4600,445,850000,54187500,1910,121770,64,PRIMER,MONTE CASTRO,10
Capitán Ramón Freire,547,1350000,93825000,2468,171527,70,SEGUNDO,BELGRANO,13
Cnel J Terrada,287,630000,40320000,2195,140488,64,SEGUNDO,FLORES NORTE,7
Av Cabildo,280,1900000,121600000,6786,434286,64,SEGUNDO,SAAVEDRA,12
Juramento,214,400000,26880000,1869,125607,67,SEGUNDO,VILLA URQUIZA,12
Avenida Boedo,105,430000,27520000,4095,262095,64,SEGUNDO,BOEDO,5
HUMAHUACA,188,850000,57120000,4521,303830,67,SEGUNDO,ALMAGRO,5
PATAGONES,450,650000,43680000,1444,97067,67,SEGUNDO,PARQUE PATRICIOS,4
Cnel R L Falcon,164,260000,17472000,1585,106537,67,SEGUNDO,VELEZ SARSFIELD,10
Av La Plata,392,1800000,115200000,4592,293878,64,SEGUNDO,CABALLITO,6
PIERES,285,750000,48000000,2632,168421,64,SEGUNDO,MATADEROS,9
Jujuy al 600,621,1600000,107520000,2576,173140,67,SEGUNDO,BALVANERA,3
Julian Alvarez,650,2180000,146496000,3354,225378,67,SEGUNDO,VILLA CRESPO,15
Francisco Iturri,162,380000,24320000,2346,150123,64,SEGUNDO,VILLA ORTUZAR,15
Julian Alvarez,346,1120000,77840000,3237,224971,70,SEGUNDO,VILLA CRESPO,15
Elpidio Gonzalez,433,390000,24960000,901,57644,64,SEGUNDO,MONTE CASTRO,10
GAMARRA,700,490000,31360000,700,44800,64,SEGUNDO,PARQUE CHAS,15
Andonaegui,118,420000,29190000,3559,247373,70,SEGUNDO,VILLA URQUIZA,12
LASCANO 5100,273,440000,28050000,1612,102747,64,PRIMER,MONTE CASTRO,10
Chiclana Av.,171,650000,43680000,3801,255439,67,SEGUNDO,PARQUE PATRICIOS,4
Amancio Alcorta,222,198000,13305600,892,59935,67,SEGUNDO,NUEVA POMPEYA,4
Dr B De Irigoyen,780,800000,51200000,1026,65641,64,SEGUNDO,CONSTITUCION,1
OLLEROS 3700,307,750000,47812500,2443,155741,64,PRIMER,CHACARITA,15
Carhue,410,350000,22400000,854,54634,64,SEGUNDO,MATADEROS,9
Humberto Primo,425,750000,52125000,1765,122647,70,SEGUNDO,CONSTITUCION,1
CONDARCO,105,350000,22400000,3343,213945,64,SEGUNDO,VILLA DEL PARQUE,11
Bonpland al 2000,133,620000,43090000,4662,323985,70,SEGUNDO,PALERMO,14
Paraguay,181,1480000,102860000,8177,568287,70,SEGUNDO,PALERMO,14
Tejedor 500,446,740000,49728000,1659,111498,67,SEGUNDO,PARQUE CHACABUCO,7
GURRUCHAGA,122,390000,26208000,3197,214820,67,SEGUNDO,VILLA CRESPO,15
Martinez Rosas,244,450000,28800000,1844,118033,64,SEGUNDO,VILLA CRESPO,15
Cnel J Terrada,308,720000,50040000,2338,162468,70,SEGUNDO,VILLA SANTA RITA,11
RAMALLO,127,240000,15360000,1890,120945,64,SEGUNDO,SAAVEDRA,12
VIAMONTE,1945,1700000,114240000,874,58735,67,SEGUNDO,SAN NICOLAS,1
BIARRITZ,200,320000,21504000,1600,107520,67,SEGUNDO,VILLA DEL PARQUE,11
CATAMARCA al 400,266,570000,39615000,2143,148929,70,SEGUNDO,BALVANERA,3
ARREGUI 3000,459,700000,44800000,1525,97603,64,SEGUNDO,VILLA DEL PARQUE,11
LAFUENTE 788,180,180000,11475000,1000,63750,64,PRIMER,FLORES SUR,7
Gdero Baigorria,355,790000,54905000,2225,154662,70,SEGUNDO,VILLA DEL PARQUE,11
RIVADAVIA 10500,439,1150000,92000000,2620,209567,80,CUARTO,LINIERS,9
Ceretti,219,390000,24960000,1781,113973,64,SEGUNDO,VILLA URQUIZA,12
SERRANO,427,799000,51136000,1871,119756,64,SEGUNDO,VILLA CRESPO,15
Mozart,270,630000,42336000,2333,156800,67,SEGUNDO,VELEZ SARSFIELD,10
Manuel Artigas al 6600,239,373000,25065600,1561,104877,67,SEGUNDO,MATADEROS,9
Alte. Brown 1039,375,565000,36160000,1507,96427,64,SEGUNDO,BOCA,4
BOLIVIA,408,800000,55600000,1961,136275,70,SEGUNDO,FLORES NORTE,7
Pje J R Baltore,212,215000,13760000,1014,64906,64,SEGUNDO,LINIERS,9
Av. Juan de Garay,332,640000,43008000,1928,129542,67,SEGUNDO,CONSTITUCION,1
"URQUIZA, Gral. 100",554,850000,54187500,1534,97811,64,TERCER,BALVANERA,3
Roque  Perez,300,620000,41664000,2067,138880,67,SEGUNDO,COGHLAN,12
Araoz,378,793000,53289600,2098,140978,67,SEGUNDO,VILLA CRESPO,15
MEDRANO,300,2500000,160000000,8333,533333,64,SEGUNDO,ALMAGRO,5
Victor Hugo,131,170000,11815000,1298,90191,70,SEGUNDO,VILLA LURO,10
DARWIN 1400,144,450000,28687500,3125,199219,64,TERCER,PALERMO,14
Zado al 3700,411,510000,32640000,1241,79416,64,SEGUNDO,SAAVEDRA,12
Av. Colonia,225,350000,22400000,1556,99556,64,SEGUNDO,PARQUE PATRICIOS,4
Pje Tres Sargentos,213,1300000,90350000,6103,424178,70,SEGUNDO,RETIRO,1
Av Dr Juan Bautista Justo,118,360000,24192000,3051,205017,67,SEGUNDO,VILLA GRAL. MITRE,11
"ALVAREZ, JULIAN 200",100,350000,28000000,3500,280000,80,CUARTO,VILLA CRESPO,15
M LEGUIZAMON,500,300000,19200000,600,38400,64,SEGUNDO,MATADEROS,9
Gorostiaga,360,3000000,192000000,8333,533333,64,SEGUNDO,PALERMO,14
"SCALABRINI ORTIZ, RAUL",1034,3600000,230400000,3482,222824,64,SEGUNDO,VILLA CRESPO,15
Ciudad De La Paz,416,1900000,132050000,4567,317428,70,SEGUNDO,BELGRANO,13
Avellaneda,145,420000,28224000,2897,194648,67,SEGUNDO,CABALLITO,6
Juan A Garcia,120,250000,16800000,2083,140000,67,SEGUNDO,MONTE CASTRO,10
AGUIRRE,170,495000,31680000,2912,186353,64,SEGUNDO,VILLA CRESPO,15
Pedro lozano,724,1750000,117600000,2417,162431,67,SEGUNDO,VILLA DEL PARQUE,11
Av. Cabildo al 4600,777,3500000,235200000,4505,302703,67,SEGUNDO,SAAVEDRA,12
Timoteo Gordillo,304,650000,43680000,2138,143684,67,SEGUNDO,MATADEROS,9
GRIVEO,171,280000,17920000,1637,104795,64,SEGUNDO,VILLA PUEYRREDON,12
General Urquiza 100,1136,940000,60160000,827,52958,64,SEGUNDO,BALVANERA,3
Rio de Janeiro,412,700000,48650000,1699,118083,70,SEGUNDO,CABALLITO,6
"GAINZA, MARTIN DE al 300",232,670000,46565000,2888,200711,70,SEGUNDO,CABALLITO,6
Mariano Acosta al 400,171,215000,14448000,1257,84491,67,SEGUNDO,FLORESTA,10
Cnel P Murguiondo,384,300000,20850000,781,54297,70,SEGUNDO,MATADEROS,9
Timoteo Gordillo,304,650000,45175000,2138,148602,70,SEGUNDO,MATADEROS,9
Av Dr Juan Bautista Justo,450,660000,42240000,1467,93867,64,SEGUNDO,VILLA SANTA RITA,11
RIVADAVIA,596,2900000,185600000,4866,311409,64,SEGUNDO,VILLA SANTA RITA,11
Gral Mariano Acha,347,640000,43008000,1844,123942,67,SEGUNDO,VILLA ORTUZAR,15
Dante 81,132,480000,30720000,3636,232727,64,SEGUNDO,VILLA LURO,10
"GORDILLO, TIMOTEO",372,170000,11815000,457,31761,70,SEGUNDO,VILLA RIACHUELO,8
Av. Gaona,433,1300000,83200000,3002,192148,64,SEGUNDO,CABALLITO,6
Avellaneda,138,430000,28896000,3116,209391,67,SEGUNDO,CABALLITO,6
Potosi,350,930000,59520000,2657,170057,64,SEGUNDO,ALMAGRO,5
GUEVARA,188,550000,38225000,2926,203324,70,SEGUNDO,CHACARITA,15
Emilio Lamarca 1900,421,399900,27793050,950,66017,70,SEGUNDO,VILLA SANTA RITA,11
ROCAMORA 4400,267,790000,50362500,2959,188624,64,PRIMER,ALMAGRO,5
"JUSTO, JUAN B. 1900",62,198000,15840000,3194,255484,80,CUARTO,VILLA CRESPO,15
Tacuari,930,630000,42336000,677,45523,67,SEGUNDO,CONSTITUCION,1
Magallanes,568,330000,22176000,581,39042,67,SEGUNDO,BOCA,4
TRONADOR,700,2000000,134400000,2857,192000,67,SEGUNDO,VILLA ORTUZAR,15
Ravignani,260,1300000,90350000,5000,347500,70,SEGUNDO,PALERMO,14
Estado de Israel 4300,222,890000,56960000,4009,256577,64,SEGUNDO,VILLA CRESPO,15
"BLANES, JUAN M.",352,290000,19488000,824,55364,67,SEGUNDO,BOCA,4
Carabobo,287,950000,66025000,3310,230052,70,SEGUNDO,FLORES NORTE,7
BARTOLOME MITRE 4000,321,720000,46080000,2243,143551,64,SEGUNDO,ALMAGRO,5
Libertad,480,1700000,114240000,3542,238000,67,SEGUNDO,SAN NICOLAS,1
Av. Constituyentes,251,700000,44800000,2789,178486,64,SEGUNDO,VILLA PUEYRREDON,12
MEXICO 1500,202,800000,51000000,3960,252475,64,TERCER,MONTSERRAT,1
SARMIENTO 3000,490,390000,24862500,796,50740,64,PRIMER,PALERMO,14
M Sanchez,740,520000,34944000,703,47222,67,SEGUNDO,VILLA GRAL. MITRE,11
ANDONAEGUI,140,345000,22080000,2464,157714,64,SEGUNDO,VILLA URQUIZA,12
Julian Alvarez al 1500,217,563600,39170200,2597,180508,70,SEGUNDO,PALERMO,14
VALENTIN VIRASORO,306,980000,62720000,3203,204967,64,SEGUNDO,CABALLITO,6
BEAUCHEF 900,276,670000,42712500,2428,154755,64,TERCER,CABALLITO,6
Puan 1800,205,129000,8965500,629,43734,70,SEGUNDO,PARQUE CHACABUCO,7
Sanabria,291,470000,32665000,1615,112251,70,SEGUNDO,MONTE CASTRO,10
ENTRE RIOS AV.,170,1200000,76800000,7059,451765,64,SEGUNDO,BALVANERA,3
Boulogne Sur Mer,865,2500000,168000000,2890,194220,67,SEGUNDO,BALVANERA,3
JUJUY,233,650000,43680000,2790,187468,67,SEGUNDO,BALVANERA,3
DARWIN 1400,147,450000,28687500,3061,195153,64,PRIMER,PALERMO,14
GUEVARA,372,500000,32000000,1344,86022,64,SEGUNDO,VILLA ORTUZAR,15
Abraham J Luppi 1300,440,350000,23520000,795,53455,67,SEGUNDO,NUEVA POMPEYA,4
SARMIENTO,552,2400000,166800000,4348,302174,70,SEGUNDO,SAN NICOLAS,1
"PAZ, GRAL. 800",172,250000,20000000,1454,116279,80,CUARTO,NUÑEZ,13
QUERANDIES,239,500000,34750000,2092,145397,70,SEGUNDO,ALMAGRO,5
Bucarelli al 2700,422,1300000,87360000,3081,207014,67,SEGUNDO,VILLA URQUIZA,12
Triunvirato,416,2600000,166400000,6250,400000,64,SEGUNDO,VILLA URQUIZA,12
DIAZ VELEZ,269,1000000,69500000,3717,258364,70,SEGUNDO,ALMAGRO,5
FRAGA 1700,346,590000,37612500,1705,108707,64,TERCER,VILLA ORTUZAR,15
Rincon al 1100,215,450000,31275000,2093,145465,70,SEGUNDO,SAN CRISTOBAL,3
"PORCEL DE PERALTA, MANUEL 500",316,498000,31747500,1576,100467,64,TERCER,VERSALLES,10
Quesada 3160,294,750000,48000000,2551,163265,64,SEGUNDO,COGHLAN,12
Tucuman,1471,3600000,241920000,2447,164460,67,SEGUNDO,BALVANERA,3
Ciudad de la Paz al 100,175,900000,57600000,5143,329143,64,SEGUNDO,PALERMO,14
Lerma,212,700000,44800000,3302,211321,64,SEGUNDO,VILLA CRESPO,15
"CASCO, HORACIO, Dr.",118,105000,6720000,890,56949,64,SEGUNDO,VILLA LUGANO,8
ECHEANDIA 2700,142,190000,15200000,1338,107042,80,CUARTO,FLORES SUR,7
ESTADOS UNIDOS al 3000,283,400000,25600000,1413,90459,64,SEGUNDO,SAN CRISTOBAL,3
Mariano Acha 3200,237,360000,23040000,1519,97215,64,SEGUNDO,VILLA URQUIZA,12
CHORROARIN,1675,690000,44160000,412,26364,64,SEGUNDO,PATERNAL,15
"ALBERDI, JUAN BAUTISTA 6600",447,565000,36018750,1264,80579,64,TERCER,MATADEROS,9
Olazabal,407,1520000,102144000,3735,250968,67,SEGUNDO,VILLA URQUIZA,12
REMEDIOS ESCALADA DE SAN MARTIN al 3800,300,300000,20850000,1000,69500,70,SEGUNDO,FLORESTA,10
ARROTEA 600,247,205000,13068750,830,52910,64,PRIMER,FLORES SUR,7
Nogoya al 4000,326,680000,45696000,2086,140172,67,SEGUNDO,VILLA DEVOTO SUR,11
Jose Marti,200,268000,17152000,1340,85760,64,SEGUNDO,FLORES SUR,7
Capitán Ramón Freire,547,1350000,86400000,2468,157952,64,SEGUNDO,BELGRANO,13
ESTOMBA,824,680000,47260000,825,57354,70,SEGUNDO,VILLA ORTUZAR,15
