DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
CHARLONE 1100,127,650000,41437500,5118,326280,64,TERCER,CHACARITA,15
Gualeguay 300,297,350000,23520000,1178,79192,67,SEGUNDO,BOCA,4
Irala,3955,4200000,282240000,1062,71363,67,SEGUNDO,BOCA,4
LA PLATA AV.,251,535000,35952000,2131,143235,67,SEGUNDO,PARQUE CHACABUCO,7
Av. Warnes,342,620000,39680000,1813,116023,64,SEGUNDO,VILLA CRESPO,15
Camarones,534,590000,39648000,1105,74247,67,SEGUNDO,VILLA GRAL. MITRE,11
Balboa al 400,1050,2000000,128000000,1905,121905,64,SEGUNDO,PATERNAL,15
"JUSTO, JUAN B. 3000",381,1100000,70125000,2887,184055,64,TERCER,VILLA CRESPO,15
PRINGLES,155,600000,38400000,3871,247742,64,SEGUNDO,ALMAGRO,5
24 de Noviembre 1541,1069,1800000,125100000,1684,117025,70,SEGUNDO,SAN CRISTOBAL,3
Av Alberdi,230,260000,17472000,1130,75965,67,SEGUNDO,VILLA LURO,10
Angel Justiniano Carranza,363,1550000,99200000,4270,273278,64,SEGUNDO,PALERMO,14
COCHABAMBA,750,980000,62720000,1307,83627,64,SEGUNDO,SAN TELMO,1
E Corvalan,187,160000,10240000,856,54759,64,SEGUNDO,MATADEROS,9
Dolores al 100,714,500000,33600000,700,47059,67,SEGUNDO,FLORESTA,10
TRONADOR,700,2000000,139000000,2857,198571,70,SEGUNDO,VILLA ORTUZAR,15
Estomba,259,330000,22935000,1274,88552,70,SEGUNDO,VILLA ORTUZAR,15
RIVADAVIA 6116,379,2100000,168000000,5541,443272,80,CUARTO,CABALLITO,6
Arismendi,189,380000,25536000,2011,135111,67,SEGUNDO,PARQUE CHAS,15
BAHIA BLANCA al 2300,380,490000,34055000,1289,89618,70,SEGUNDO,MONTE CASTRO,10
CIUDADELA 1200,121,89000,5673750,736,46890,64,TERCER,CONSTITUCION,1
OLAZABAL,886,4000000,256000000,4515,288939,64,SEGUNDO,VILLA URQUIZA,12
SOLIS,290,430000,29885000,1483,103052,70,SEGUNDO,CONSTITUCION,1
VERA,1800,740000,47360000,411,26311,64,SEGUNDO,VILLA CRESPO,15
MOLDES,187,460000,29440000,2460,157433,64,SEGUNDO,SAAVEDRA,12
Mario Bravo,447,3000000,192000000,6711,429530,64,SEGUNDO,PALERMO,14
DR. HONORIO LEGUIZAMON al 3800,188,360000,24192000,1915,128681,67,SEGUNDO,VILLA URQUIZA,12
Av Scalabrini Ortiz,364,1500000,96000000,4121,263736,64,SEGUNDO,VILLA CRESPO,15
ARTIGAS,552,850000,54400000,1540,98551,64,SEGUNDO,FLORES NORTE,7
Humberto 1º al 2600,339,685000,46032000,2021,135788,67,SEGUNDO,SAN CRISTOBAL,3
Pedro Chutro,123,250000,17375000,2038,141640,70,SEGUNDO,PARQUE PATRICIOS,4
Av. Juan B. Justo al 6200,640,1100000,76450000,1719,119453,70,SEGUNDO,VILLA SANTA RITA,11
Av Cordoba,305,1170000,74880000,3836,245508,64,SEGUNDO,CHACARITA,15
MOLDES,123,630000,43785000,5122,355976,70,SEGUNDO,NUÑEZ,13
Humberto Primo,425,750000,48000000,1765,112941,64,SEGUNDO,CONSTITUCION,1
Av Belgrano 3189,220,490000,32928000,2227,149673,67,SEGUNDO,BALVANERA,3
Correa al 3000,113,360000,25020000,3186,221416,70,SEGUNDO,SAAVEDRA,12
Loyola 1142,435,690000,46368000,1586,106593,67,SEGUNDO,VILLA CRESPO,15
HONDURAS,173,695500,48337250,4020,279406,70,SEGUNDO,PALERMO,14
Angel J Carranza,132,849000,54336000,6432,411636,64,SEGUNDO,PALERMO,14
Melincue al 3000,296,750000,50400000,2534,170270,67,SEGUNDO,VILLA DEL PARQUE,11
Bolivia,165,220000,14784000,1333,89600,67,SEGUNDO,FLORES NORTE,7
Av. Monroe y Libertador,254,1600000,102400000,6299,403150,64,SEGUNDO,BELGRANO,13
"VALLESE, FELIPE 1521",202,289000,23120000,1431,114455,80,CUARTO,CABALLITO,6
LAVALLEJA,164,670000,42880000,4085,261463,64,SEGUNDO,VILLA CRESPO,15
DIRECTORIO,372,580000,37120000,1559,99785,64,SEGUNDO,FLORESTA,10
Av San Martín,152,500000,33600000,3289,221053,67,SEGUNDO,PATERNAL,15
Ricardo Gutierrez,594,1200000,76800000,2021,129321,64,SEGUNDO,VILLA DEVOTO NORTE,11
Gorostiaga,360,3000000,208500000,8333,579167,70,SEGUNDO,PALERMO,14
Yerbal 2900,969,2700000,172800000,2786,178328,64,SEGUNDO,FLORES NORTE,7
Lugones,397,600000,41700000,1511,105038,70,SEGUNDO,VILLA ORTUZAR,15
Tinogasta al 3800,480,450000,30240000,938,63000,67,SEGUNDO,VILLA DEL PARQUE,11
GALLARDO ANGEL,369,2300000,154560000,6233,418862,67,SEGUNDO,VILLA CRESPO,15
"JUSTO, JUAN B.",213,700000,44800000,3286,210329,64,SEGUNDO,VILLA GRAL. MITRE,11
Tejedor,587,630000,40320000,1073,68688,64,SEGUNDO,PARQUE CHACABUCO,7
Fray Justo Santa Maria de Oro,345,1700000,108800000,4928,315362,64,SEGUNDO,PALERMO,14
Andalgala al 1000,373,378000,25401600,1013,68101,67,SEGUNDO,LINIERS,9
"BLANES, JUAN M.",352,290000,20155000,824,57259,70,SEGUNDO,BOCA,4
El Maestro,202,300000,20160000,1488,100000,67,SEGUNDO,CABALLITO,6
Villafañes wenceslao,362,500000,32000000,1381,88398,64,SEGUNDO,BOCA,4
MURGUIONDO,167,209900,14588050,1257,87354,70,SEGUNDO,MATADEROS,9
VIDAL,340,890000,59808000,2618,175906,67,SEGUNDO,BELGRANO,13
CASTILLO,230,570000,38304000,2478,166539,67,SEGUNDO,CHACARITA,15
Pizarro N°6261,370,480000,33360000,1297,90162,70,SEGUNDO,MATADEROS,9
Manuel Artigas,400,550000,36960000,1375,92400,67,SEGUNDO,MATADEROS,9
Dean Funes,243,420000,26880000,1728,110617,64,SEGUNDO,PARQUE PATRICIOS,4
DE LOS CONSTITUYENTES,1500,4000000,256000000,2667,170667,64,SEGUNDO,VILLA URQUIZA,12
Einstein,2013,1000000,64000000,497,31793,64,SEGUNDO,NUEVA POMPEYA,4
Rio de Janeiro,412,700000,48650000,1699,118083,70,SEGUNDO,CABALLITO,6
Godoy Cruz al 1500,214,950000,63840000,4439,298318,67,SEGUNDO,VILLA CRESPO,15
Bahia Blanca,352,520000,36140000,1477,102670,70,SEGUNDO,FLORESTA,10
Cabildo,525,3600000,250200000,6857,476571,70,SEGUNDO,SAAVEDRA,12
Catamarca,330,650000,43680000,1970,132364,67,SEGUNDO,BALVANERA,3
Plaza,1315,1750000,117600000,1331,89430,67,SEGUNDO,VILLA ORTUZAR,15
CHILE 2439,314,420000,26775000,1338,85271,64,PRIMER,BALVANERA,3
Quesada 5100,2000,1100000,70400000,550,35200,64,SEGUNDO,VILLA URQUIZA,12
CESPEDES 2900,233,720000,45900000,3090,196996,64,PRIMER,COLEGIALES,13
Av. Balbín,265,1500000,104250000,5660,393396,70,SEGUNDO,BELGRANO,13
Matheu,322,320000,22240000,994,69068,70,SEGUNDO,PARQUE PATRICIOS,4
JUNCAL 2400,133,920000,58650000,6917,440977,64,TERCER,RECOLETA,2
Tronador,940,850000,59075000,904,62846,70,SEGUNDO,COGHLAN,12
Hipolito Irigoyen,278,450000,30240000,1619,108777,67,SEGUNDO,BALVANERA,3
Francisco Bilbao,1069,950000,60800000,889,56876,64,SEGUNDO,PARQUE AVELLANEDA,9
MEXICO 500,222,525000,33468750,2365,150760,64,TERCER,MONTSERRAT,1
ESTADOS UNIDOS 3000,283,400000,25500000,1413,90106,64,PRIMER,SAN CRISTOBAL,3
FAMATINA 3565,451,329000,22108800,729,49022,67,SEGUNDO,PARQUE PATRICIOS,4
FOREST 1353,230,1200000,76500000,5217,332609,64,PRIMER,VILLA ORTUZAR,15
Cnel P Murguiondo,384,300000,20850000,781,54297,70,SEGUNDO,MATADEROS,9
MARCOS PAZ al 2000,1398,2400000,166800000,1717,119313,70,SEGUNDO,MONTE CASTRO,10
Ramallo,386,750000,48000000,1943,124352,64,SEGUNDO,NUÑEZ,13
San Blas Al,181,180000,12510000,994,69116,70,SEGUNDO,VILLA GRAL. MITRE,11
"GORDILLO, TIMOTEO 5200",260,180000,14400000,692,55385,80,CUARTO,VILLA RIACHUELO,8
OLAVARRIA 800,703,650000,41437500,925,58944,64,TERCER,BOCA,4
Gral Jose G Artigas,346,350000,24325000,1012,70303,70,SEGUNDO,VILLA GRAL. MITRE,11
ZAPIOLA,789,2400000,153600000,3042,194677,64,SEGUNDO,COLEGIALES,13
ESCOBAR 2910,243,240000,19200000,988,79012,80,CUARTO,VILLA PUEYRREDON,12
Pje Wagner,333,292000,18688000,877,56120,64,SEGUNDO,VELEZ SARSFIELD,10
"CALVO, CARLOS 1600",275,390000,24862500,1418,90409,64,TERCER,CONSTITUCION,1
Camarones,1058,750000,50400000,709,47637,67,SEGUNDO,VILLA GRAL. MITRE,11
GUTENBERG,163,368000,23552000,2258,144491,64,SEGUNDO,VILLA DEVOTO NORTE,11
MANSILLA LUCIO N. GRAL.,148,750000,50400000,5068,340541,67,SEGUNDO,PALERMO,14
SAN PEDRITO 1180,283,220000,14784000,777,52240,67,SEGUNDO,FLORES SUR,7
Carlos Calvo 2300,352,565000,39267500,1605,111555,70,SEGUNDO,SAN CRISTOBAL,3
Av San Martin,263,850000,59075000,3232,224620,70,SEGUNDO,PATERNAL,15
Darwin,218,410000,26240000,1881,120367,64,SEGUNDO,VILLA CRESPO,15
RICARDO GUTIERREZ,212,550000,36960000,2594,174340,67,SEGUNDO,VILLA DEL PARQUE,11
"BOCAYUVA, QUINTINO 600",210,310000,24800000,1476,118095,80,CUARTO,ALMAGRO,5
Venezuela,423,560000,37632000,1324,88965,67,SEGUNDO,BALVANERA,3
MOSCONI,196,589000,37696000,3002,192121,64,SEGUNDO,VILLA DEVOTO NORTE,11
Terrero,160,495000,34402500,3094,215016,70,SEGUNDO,FLORES NORTE,7
LEIPZIG 4981,130,174000,13920000,1338,107077,80,CUARTO,MONTE CASTRO,10
ZAMUDIO al 4200,301,385000,26757500,1279,88895,70,SEGUNDO,VILLA PUEYRREDON,12
Santos Dumont,285,790000,50560000,2772,177404,64,SEGUNDO,CHACARITA,15
Av Gdor E Castro,168,390000,24960000,2321,148571,64,SEGUNDO,VILLA LURO,10
Muñiz 1060/66,419,1100000,76450000,2625,182458,70,SEGUNDO,BOEDO,5
Melincué al 5500,301,310000,20832000,1030,69209,67,SEGUNDO,VILLA REAL,10
Vuelta De Obligado,390,1200000,76800000,3077,196923,64,SEGUNDO,NUÑEZ,13
F Llavallol,325,515000,34608000,1585,106486,67,SEGUNDO,VILLA DEVOTO NORTE,11
Av San Pedrito,328,240000,16680000,732,50854,70,SEGUNDO,FLORES SUR,7
MURILLO al 800,314,850000,57120000,2707,181911,67,SEGUNDO,VILLA CRESPO,15
Montañeses,240,1100000,70400000,4583,293333,64,SEGUNDO,BELGRANO,13
Zavaleta al 500,290,490000,32928000,1690,113545,67,SEGUNDO,PARQUE PATRICIOS,4
Zavaleta al 200,201,250000,16000000,1244,79602,64,SEGUNDO,PARQUE PATRICIOS,4
"ALVEAR, MARCELO T. De 2300",107,220000,17600000,2056,164486,80,CUARTO,RECOLETA,2
"ALVAREZ, JULIAN 700",1400,900000,57375000,643,40982,64,TERCER,VILLA CRESPO,15
Conde al 1500,209,1100000,73920000,5263,353684,67,SEGUNDO,COLEGIALES,13
Yrigoyen,184,590000,37760000,3207,205217,64,SEGUNDO,ALMAGRO,5
HUMAHUACA,188,850000,57120000,4521,303830,67,SEGUNDO,ALMAGRO,5
Pasco,455,750000,48000000,1648,105495,64,SEGUNDO,BALVANERA,3
F BILBAO,176,350000,22400000,1989,127273,64,SEGUNDO,FLORES SUR,7
Humbolt,390,380000,24320000,974,62359,64,SEGUNDO,VILLA CRESPO,15
Venezuela,1235,1300000,90350000,1053,73158,70,SEGUNDO,ALMAGRO,5
ESPINOSA 2885,126,185000,14800000,1468,117460,80,CUARTO,PATERNAL,15
SAN NICOLAS 2400,138,130000,10400000,942,75362,80,CUARTO,VILLA DEL PARQUE,11
Martin I De Loyola,242,690000,47955000,2851,198161,70,SEGUNDO,VILLA CRESPO,15
Santa María del Buen Aire al 600,624,350000,22400000,561,35897,64,SEGUNDO,BARRACAS ESTE,4
"Colombres 800, a 100m de Av. Independencia y Boedo",137,299000,20092800,2182,146663,67,SEGUNDO,BOEDO,5
Belgrano Av.,303,880000,61160000,2904,201848,70,SEGUNDO,BALVANERA,3
Jorge Newbery,823,420000,29190000,510,35468,70,SEGUNDO,CHACARITA,15
Avenida Dorrego,305,650000,41600000,2131,136393,64,SEGUNDO,CHACARITA,15
ASUNCION,261,290000,20155000,1111,77222,70,SEGUNDO,AGRONOMIA,15
MARTINIANO LEGUIZAMON,505,430000,29885000,851,59178,70,SEGUNDO,MATADEROS,9
LOYOLA 1200,290,560000,35700000,1931,123103,64,TERCER,VILLA CRESPO,15
Llavallol,153,590000,39648000,3856,259137,67,SEGUNDO,VILLA DEL PARQUE,11
Vuelta De Obligado,225,1300000,83200000,5778,369778,64,SEGUNDO,NUÑEZ,13
Laguna,187,179900,11513600,962,61570,64,SEGUNDO,VELEZ SARSFIELD,10
Donizetti,600,1200000,76800000,2000,128000,64,SEGUNDO,VILLA LURO,10
Alsina Adolfo,393,640000,43008000,1628,109435,67,SEGUNDO,BALVANERA,3
Mercedes,1055,1200000,76800000,1137,72796,64,SEGUNDO,MONTE CASTRO,10
Lugones 4400,259,375000,26062500,1448,100627,70,SEGUNDO,SAAVEDRA,12
SANABRIA al 2600,353,555000,35520000,1572,100623,64,SEGUNDO,VILLA DEVOTO SUR,11
AV.CASTAÑARES,520,450000,28800000,865,55385,64,SEGUNDO,PARQUE CHACABUCO,7
"ALBERDI, JUAN BAUTISTA 6600",447,565000,36018750,1264,80579,64,TERCER,MATADEROS,9
Av Patricios,2300,1400000,89600000,609,38957,64,SEGUNDO,BARRACAS ESTE,4
Ulrico Schmidl,996,450000,31275000,452,31401,70,SEGUNDO,MATADEROS,9
Garcia de Cossio,204,280000,19460000,1373,95392,70,SEGUNDO,LINIERS,9
Humberto Primo al 3000,700,700000,47040000,1000,67200,67,SEGUNDO,SAN CRISTOBAL,3
VENEZUELA,500,650000,45175000,1300,90350,70,SEGUNDO,ALMAGRO,5
TANDIL 2500,507,550000,35200000,1085,69428,64,SEGUNDO,FLORES SUR,7
TUCUMAN 3300,122,260000,20800000,2131,170492,80,CUARTO,BALVANERA,3
Juan B Justo,176,490000,34055000,2784,193494,70,SEGUNDO,FLORESTA,10
QUESADA 3160,294,700000,56000000,2381,190476,80,CUARTO,COGHLAN,12
Yerbal,313,350000,22400000,1118,71565,64,SEGUNDO,FLORESTA,10
Crisologo Larralde al 3100,147,410000,28495000,2789,193844,70,SEGUNDO,SAAVEDRA,12
GRIVEO al 2700,370,280000,17920000,757,48432,64,SEGUNDO,VILLA PUEYRREDON,12
Carhue,75,215000,13760000,2867,183467,64,SEGUNDO,MATADEROS,9
Ceretti,225,515000,35792500,2289,159078,70,SEGUNDO,VILLA URQUIZA,12
URQUIZA GRAL.,845,1275000,88612500,1509,104867,70,SEGUNDO,BALVANERA,3
Senillosa,183,380000,25536000,2077,139541,67,SEGUNDO,PARQUE CHACABUCO,7
Cucha Cucha,424,550000,38225000,1297,90153,70,SEGUNDO,PATERNAL,15
Carlos A. López,245,350000,23520000,1429,96000,67,SEGUNDO,VILLA PUEYRREDON,12
"LARRALDE, CRISOLOGO 3900",541,2000000,127500000,3697,235675,64,TERCER,SAAVEDRA,12
Yrigoyen,184,590000,41005000,3207,222853,70,SEGUNDO,ALMAGRO,5
URIBURU 1000,108,770000,61600000,7130,570370,80,CUARTO,RECOLETA,2
Av Nazca,650,2400000,153600000,3692,236308,64,SEGUNDO,VILLA DEL PARQUE,11
San Blas,418,300000,20850000,718,49880,70,SEGUNDO,VILLA GRAL. MITRE,11
Av A Alvarez Jonte,213,330000,22935000,1549,107676,70,SEGUNDO,MONTE CASTRO,10
Villarroel,141,370000,25715000,2624,182376,70,SEGUNDO,VILLA CRESPO,15
SAN PEDRITO 1180,283,220000,15290000,777,54028,70,SEGUNDO,FLORES SUR,7
SUPERI,292,650000,43680000,2226,149589,67,SEGUNDO,COGHLAN,12
Terrero  al 1700,300,780000,52416000,2600,174720,67,SEGUNDO,VILLA GRAL. MITRE,11
Vuelta De Obligado,225,1300000,90350000,5778,401556,70,SEGUNDO,NUÑEZ,13
Venezuela,581,950000,63840000,1635,109880,67,SEGUNDO,MONTSERRAT,1
Terrero al 800,481,720000,46080000,1497,95800,64,SEGUNDO,FLORES NORTE,7
Emilio Lamarca,110,395000,25280000,3591,229818,64,SEGUNDO,VILLA DEVOTO NORTE,11
VENEZUELA 3200,423,560000,35700000,1324,84397,64,PRIMER,BALVANERA,3
Avenida Directorio al 3400,309,695000,48302500,2249,156319,70,SEGUNDO,FLORESTA,10
Tonelero,255,260000,17472000,1020,68518,67,SEGUNDO,LINIERS,9
"SAENZ PENA, LUIS, PRES. 700",327,690000,43987500,2110,134518,64,PRIMER,MONTSERRAT,1
B Salom,261,155000,9920000,594,38008,64,SEGUNDO,BARRACAS ESTE,4
"VALLE, ARISTOBULO DEL 600",202,150000,12000000,743,59406,80,CUARTO,BOCA,4
Av Montes De Oca,259,565000,39267500,2181,151612,70,SEGUNDO,BARRACAS ESTE,4
Paysandu,207,450000,30240000,2174,146087,67,SEGUNDO,CABALLITO,6
PASAJE ORTEGA,500,290000,18560000,580,37120,64,SEGUNDO,CABALLITO,6
Ravignani,260,1300000,83200000,5000,320000,64,SEGUNDO,PALERMO,14
Catamarca,330,650000,41600000,1970,126061,64,SEGUNDO,BALVANERA,3
Venezuela,579,1350000,90720000,2332,156684,67,SEGUNDO,BALVANERA,3
Dr F De Zuviria,328,180000,12096000,549,36878,67,SEGUNDO,VILLA LUGANO,8
Loyola al 800,150,500000,32000000,3333,213333,64,SEGUNDO,VILLA CRESPO,15
COMBATE DE LOS POZOS al 1500,255,295000,19824000,1157,77741,67,SEGUNDO,SAN CRISTOBAL,3
CAMPOS SALLES,247,630000,40320000,2551,163239,64,SEGUNDO,NUÑEZ,13
LITUANIA,192,620000,41664000,3231,217113,67,SEGUNDO,VILLA URQUIZA,12
Terrero,485,720000,46080000,1485,95010,64,SEGUNDO,FLORES NORTE,7
FEDERICO LACROZE,430,1050000,72975000,2442,169709,70,SEGUNDO,CHACARITA,15
Av Cramer,213,1400000,94080000,6573,441690,67,SEGUNDO,BELGRANO,13
SAN BLAS,373,520000,36140000,1394,96890,70,SEGUNDO,VELEZ SARSFIELD,10
Aguirre,170,495000,31680000,2912,186353,64,SEGUNDO,VILLA CRESPO,15
mitre,182,695000,46704000,3819,256615,67,SEGUNDO,ALMAGRO,5
G De Laferrere,462,220000,14784000,476,32000,67,SEGUNDO,FLORES SUR,7
"MITRE, BARTOLOME 1400",1940,5000000,318750000,2577,164304,64,TERCER,SAN NICOLAS,1
EVA PERON,200,330000,22935000,1650,114675,70,SEGUNDO,PARQUE AVELLANEDA,9
M Sanchez,740,520000,33280000,703,44973,64,SEGUNDO,VILLA GRAL. MITRE,11
"FALCON, RAMON L.,CNEL. 1700",695,3260000,260800000,4691,375252,80,CUARTO,CABALLITO,6
HUMBOLDT,164,299000,19136000,1823,116683,64,SEGUNDO,VILLA CRESPO,15
CAAGUAZU 7000,100,180000,11475000,1800,114750,64,TERCER,LINIERS,9
D Paroissien,149,750000,52125000,5034,349832,70,SEGUNDO,VILLA CRESPO,15
"ARTIGAS, JOSE GERVASIO DE, 1000",382,335000,21356250,877,55906,64,PRIMER,FLORES NORTE,7
Martinez Rosas,97,205000,14247500,2113,146881,70,SEGUNDO,VILLA CRESPO,15
Julian Alvarez al 1500,217,563600,39170200,2597,180508,70,SEGUNDO,PALERMO,14
Manuela Pedraza 4473/ al 4400,360,650000,45175000,1806,125486,70,SEGUNDO,VILLA URQUIZA,12
Av Argentina,210,114900,7985550,547,38026,70,SEGUNDO,VILLA LUGANO,8
Diogenes Taborda,1000,1600000,102400000,1600,102400,64,SEGUNDO,NUEVA POMPEYA,4
Jose Marmol,382,299000,19136000,783,50094,64,SEGUNDO,BOEDO,5
MATHEU 900,362,680000,45696000,1878,126232,67,SEGUNDO,SAN CRISTOBAL,3
PUAN,225,600000,38400000,2667,170667,64,SEGUNDO,PARQUE CHACABUCO,7
Elpidio Gonzalez,228,350000,22400000,1535,98246,64,SEGUNDO,VILLA DEL PARQUE,11
Pje Canada,216,450000,30240000,2083,140000,67,SEGUNDO,MONTE CASTRO,10
Avenida Díaz Vélez,523,1600000,107520000,3059,205583,67,SEGUNDO,CABALLITO,6
LAVALLEJA 100,200,730000,46537500,3650,232688,64,PRIMER,SAN NICOLAS,1
Baradero,210,359000,22976000,1710,109410,64,SEGUNDO,FLORESTA,10
Conesa al 2700,280,950000,66025000,3393,235804,70,SEGUNDO,BELGRANO,13
QUERANDIES,234,450000,31275000,1923,133654,70,SEGUNDO,ALMAGRO,5
Av Mosconi,467,1600000,111200000,3426,238116,70,SEGUNDO,VILLA PUEYRREDON,12
Corvalan,353,280000,19460000,793,55127,70,SEGUNDO,MATADEROS,9
"BACLE, CESAR H.",220,360000,23040000,1636,104727,64,SEGUNDO,VELEZ SARSFIELD,10
"URQUIZA, Gral. 600",295,450000,28687500,1525,97246,64,PRIMER,BALVANERA,3
ALBARIﾃ唇 2000,664,450000,28687500,678,43204,64,PRIMER,MATADEROS,9
Batalla del Pari,135,370000,25715000,2741,190481,70,SEGUNDO,PATERNAL,15
AREVALO 1500,375,1100000,70125000,2933,187000,64,TERCER,PALERMO,14
"BATLLE Y ORDONEZ, JOSE P.T",290,350000,22400000,1207,77241,64,SEGUNDO,VILLA LUGANO,8
CUENCA 1100,217,220000,17600000,1014,81106,80,CUARTO,VILLA SANTA RITA,11
"ALSINA, ADOLFO 3238",393,640000,40800000,1628,103817,64,PRIMER,BALVANERA,3
Emilio Lamarca,335,298000,20025600,890,59778,67,SEGUNDO,VILLA DEVOTO NORTE,11
Gral Alvarez Condarco,276,584000,39244800,2116,142191,67,SEGUNDO,VILLA SANTA RITA,11
SAN BLAS,460,390000,24960000,848,54261,64,SEGUNDO,VELEZ SARSFIELD,10
Rafaela 4800,272,230000,15985000,846,58768,70,SEGUNDO,VILLA LURO,10
CASTILLO 100,196,629000,40098750,3209,204586,64,TERCER,VILLA CRESPO,15
Cachimayo,437,280000,17920000,641,41007,64,SEGUNDO,PARQUE CHACABUCO,7
Pico,321,980000,68110000,3052,212128,70,SEGUNDO,NUÑEZ,13
Malabia y Murillo,340,399000,25536000,1174,75106,64,SEGUNDO,VILLA CRESPO,15
G De Helguera,173,550000,36960000,3179,213642,67,SEGUNDO,VILLA DEL PARQUE,11
REMEDIOS 2900,200,320000,20400000,1600,102000,64,TERCER,FLORES SUR,7
AV DIRECTORIO,303,650000,43680000,2145,144158,67,SEGUNDO,FLORESTA,10
Neuquen 2600,979,1250000,86875000,1277,88739,70,SEGUNDO,FLORES NORTE,7
Paysandú 449,217,475000,33012500,2189,152131,70,SEGUNDO,CABALLITO,6
Manuel L Osorio,185,190000,12160000,1027,65730,64,SEGUNDO,PATERNAL,15
B Aizpurua,187,460000,29440000,2460,157433,64,SEGUNDO,VILLA URQUIZA,12
SERRANO,389,630000,42336000,1620,108833,67,SEGUNDO,VILLA CRESPO,15
F Llavallol,375,470000,31584000,1253,84224,67,SEGUNDO,VILLA DEL PARQUE,11
