DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
PINTO 4700,171,549000,34998750,3210,204671,64,TERCER,SAAVEDRA,12
HONDURAS,173,695500,46737600,4020,270160,67,SEGUNDO,PALERMO,14
LA PAMPA 3900,309,750000,47812500,2427,154733,64,TERCER,VILLA ORTUZAR,15
Estomba,225,680000,43520000,3022,193422,64,SEGUNDO,SAAVEDRA,12
Manuel Ugarte,320,830000,55776000,2594,174300,67,SEGUNDO,COGHLAN,12
Av. Gral Paz,370,230000,15456000,622,41773,67,SEGUNDO,VILLA CRESPO,15
Av J Ignacio Garmendia,202,259900,17465280,1287,86462,67,SEGUNDO,PATERNAL,15
AV. VARELA,423,490000,34055000,1158,80508,70,SEGUNDO,FLORES SUR,7
Yerbal 3500,416,550000,35200000,1322,84615,64,SEGUNDO,FLORESTA,10
Av. Directorio al 3700,280,475000,33012500,1696,117902,70,SEGUNDO,PARQUE AVELLANEDA,9
Ugarte,315,650000,41600000,2063,132063,64,SEGUNDO,COGHLAN,12
Cespedes,135,490000,34055000,3630,252259,70,SEGUNDO,CHACARITA,15
Yatay al 100 entre Querandíes y Venancio Flores,220,370000,25715000,1682,116886,70,SEGUNDO,ALMAGRO,5
Alvarez Thomas,157,850000,57120000,5414,363822,67,SEGUNDO,VILLA URQUIZA,12
MELIAN,488,2000000,134400000,4098,275410,67,SEGUNDO,BELGRANO,13
Diogenes Taborda,1000,1600000,111200000,1600,111200,70,SEGUNDO,NUEVA POMPEYA,4
Castillo,150,450000,28800000,3000,192000,64,SEGUNDO,VILLA CRESPO,15
Pjep Galeria Juan De Garay,300,620000,41664000,2067,138880,67,SEGUNDO,SAN CRISTOBAL,3
BELEN 338,546,595000,37931250,1090,69471,64,PRIMER,VELEZ SARSFIELD,10
LAVALLE 3100,334,1250000,79687500,3743,238585,64,PRIMER,BALVANERA,3
OLLEROS 3700,307,750000,50400000,2443,164169,67,SEGUNDO,CHACARITA,15
Combate de los Pozos,360,900000,62550000,2500,173750,70,SEGUNDO,SAN CRISTOBAL,3
MEDRANO,257,670000,42880000,2607,166848,64,SEGUNDO,PALERMO,14
Guayra y 3 de Febrero,240,695000,48302500,2896,201260,70,SEGUNDO,NUÑEZ,13
A Pacheco,420,2000000,128000000,4762,304762,64,SEGUNDO,VILLA URQUIZA,12
Pasco al 1300,404,430000,29885000,1064,73973,70,SEGUNDO,PALERMO,14
MELINCUE,356,1100000,76450000,3090,214747,70,SEGUNDO,VILLA DEL PARQUE,11
White,367,230000,15985000,627,43556,70,SEGUNDO,SAN NICOLAS,1
BRASIL,520,265000,16960000,510,32615,64,SEGUNDO,PARQUE PATRICIOS,4
Domingo F Sarmiento,704,2480000,158720000,3525,225608,64,SEGUNDO,SAN NICOLAS,1
Delgado,130,580000,37120000,4462,285538,64,SEGUNDO,COLEGIALES,13
MANSILLA LUCIO N. GRAL.,148,750000,50400000,5068,340541,67,SEGUNDO,PALERMO,14
"CARRILLO, RAMON, DR. 34",229,170000,10837500,742,47325,64,PRIMER,BARRACAS ESTE,4
mitre,182,695000,44480000,3819,244396,64,SEGUNDO,ALMAGRO,5
Quintino Bocayuva,248,580000,37120000,2339,149677,64,SEGUNDO,ALMAGRO,5
Migueletes,192,1250000,86875000,6510,452474,70,SEGUNDO,PALERMO,14
Av. Lope de Vega al 2600,411,750000,48000000,1825,116788,64,SEGUNDO,VILLA REAL,10
ROMULO NAON,226,395000,27452500,1748,121471,70,SEGUNDO,SAAVEDRA,12
PEDRO ECHAGUE,290,430000,29885000,1483,103052,70,SEGUNDO,CONSTITUCION,1
Mercedes,445,400000,26880000,899,60404,67,SEGUNDO,MONTE CASTRO,10
Av. Gaona,433,1300000,83200000,3002,192148,64,SEGUNDO,CABALLITO,6
ARAOZ,238,720000,50040000,3025,210252,70,SEGUNDO,PALERMO,14
Conde,208,925000,59200000,4447,284615,64,SEGUNDO,BELGRANO,13
Alberdi 2600,223,580000,38976000,2601,174780,67,SEGUNDO,FLORES NORTE,7
Cervantes,203,350000,23520000,1724,115862,67,SEGUNDO,VILLA DEVOTO SUR,11
Sanchez de Bustamante al 200,348,650000,45175000,1868,129813,70,SEGUNDO,ALMAGRO,5
ERCILLA,270,260000,16640000,963,61630,64,SEGUNDO,LINIERS,9
Jose Bolaños,394,490000,34055000,1244,86434,70,SEGUNDO,VELEZ SARSFIELD,10
LA PLATA 1600,491,950000,60562500,1935,123345,64,PRIMER,PARQUE CHACABUCO,7
RAULET 265,347,430000,27412500,1239,78999,64,PRIMER,NUEVA POMPEYA,4
CORRIENTES,300,2000000,128000000,6667,426667,64,SEGUNDO,VILLA CRESPO,15
Gualeguay 300,297,350000,22400000,1178,75421,64,SEGUNDO,BOCA,4
CATAMARCA al 400,266,570000,38304000,2143,144000,67,SEGUNDO,BALVANERA,3
Arriola,255,400000,26880000,1569,105412,67,SEGUNDO,PARQUE PATRICIOS,4
"BONORINO, MARTINIANO 3100",164,225000,18000000,1372,109756,80,CUARTO,VILLA URQUIZA,12
Marcos Paz,401,345000,22080000,860,55062,64,SEGUNDO,MONTE CASTRO,10
Thames,276,600000,41700000,2174,151087,70,SEGUNDO,VILLA CRESPO,15
COSTA RICA,186,550000,38225000,2957,205511,70,SEGUNDO,PALERMO,14
Avenida Directorio,259,960000,61440000,3707,237220,64,SEGUNDO,FLORES NORTE,7
RINCON,510,600000,41700000,1176,81765,70,SEGUNDO,BALVANERA,3
VERA 1200,181,465000,37200000,2569,205525,80,CUARTO,VILLA CRESPO,15
INDEPENDENCIA,460,2400000,153600000,5217,333913,64,SEGUNDO,SAN CRISTOBAL,3
Tomás Le Breton al 4700,256,850000,59075000,3320,230762,70,SEGUNDO,VILLA URQUIZA,12
Colonia al 300,299,650000,43680000,2174,146087,67,SEGUNDO,PARQUE PATRICIOS,4
Cervantes,203,350000,22400000,1724,110345,64,SEGUNDO,VILLA DEVOTO SUR,11
E Echeverria,168,990000,63360000,5893,377143,64,SEGUNDO,BELGRANO,13
Av Alvarez Thomas,342,1750000,117600000,5117,343860,67,SEGUNDO,VILLA URQUIZA,12
AVENIDA DE LOS CONSTITUYENTES  5988,355,520000,34944000,1465,98434,67,SEGUNDO,VILLA PUEYRREDON,12
Boedo,192,800000,53760000,4167,280000,67,SEGUNDO,ALMAGRO,5
CARABOBO 600,828,730000,46537500,882,56205,64,PRIMER,FLORES SUR,7
Av A Alvarez Jonte,155,350000,22400000,2258,144516,64,SEGUNDO,VILLA DEL PARQUE,11
Darregueyra al 2200,152,1000000,67200000,6579,442105,67,SEGUNDO,PALERMO,14
"CARRANZA, ANGEL JUSTINIANO",340,1495000,95680000,4397,281412,64,SEGUNDO,PALERMO,14
"CABRERA, JOSE A. 5300",240,480000,30600000,2000,127500,64,PRIMER,PALERMO,14
García Grande de Zequeira al 5600,176,220000,15290000,1250,86875,70,SEGUNDO,MATADEROS,9
Gral Jose G Artigas,211,285000,18240000,1353,86569,64,SEGUNDO,VILLA DEL PARQUE,11
Juana Azurduy,658,2500000,160000000,3799,243161,64,SEGUNDO,COGHLAN,12
Remedios,142,180000,12510000,1268,88099,70,SEGUNDO,PARQUE AVELLANEDA,9
IBERA,220,1300000,83200000,5909,378182,64,SEGUNDO,NUÑEZ,13
Pedro Rivera 2837  | USAA,225,990000,63360000,4400,281600,64,SEGUNDO,BELGRANO,13
La Blanqueada 5100,241,289000,20085500,1199,83342,70,SEGUNDO,VILLA DEVOTO NORTE,11
SARMIENTO 1600,258,950000,76000000,3682,294574,80,CUARTO,SAN NICOLAS,1
Eleodoro Lobos 500,443,760000,52820000,1716,119233,70,SEGUNDO,CABALLITO,6
AV CORDOBA Y SUIPACHA,280,2500000,160000000,8929,571429,64,SEGUNDO,RETIRO,1
ARIAS 3200,147,240000,19200000,1633,130612,80,CUARTO,SAAVEDRA,12
Nahuel Huapi,200,920000,61824000,4600,309120,67,SEGUNDO,VILLA URQUIZA,12
Belgrano,170,880000,61160000,5176,359765,70,SEGUNDO,BELGRANO,13
"BELAUSTEGUI, LUIS, DR.",136,170000,10880000,1250,80000,64,SEGUNDO,VELEZ SARSFIELD,10
CASTILLO,196,629900,40313600,3214,205682,64,SEGUNDO,ALMAGRO,5
ARISMENDI 2600,299,445000,35600000,1488,119064,80,CUARTO,PARQUE CHAS,15
Estivao al 100,204,540000,34560000,2647,169412,64,SEGUNDO,CABALLITO,6
Pareja 4400,466,1200000,83400000,2575,178970,70,SEGUNDO,VILLA DEVOTO NORTE,11
Marcos Paz,1200,1650000,114675000,1375,95562,70,SEGUNDO,MONTE CASTRO,10
JOSE MARTI,210,190000,12160000,905,57905,64,SEGUNDO,VILLA CRESPO,15
Araujo al 100,134,425000,29537500,3172,220429,70,SEGUNDO,VILLA LURO,10
Pringles  al 1300,1001,5900000,410050000,5894,409640,70,SEGUNDO,PALERMO,14
Mercedes,153,325000,21840000,2124,142745,67,SEGUNDO,MONTE CASTRO,10
NICOLAS REPETTO,209,500000,33600000,2392,160766,67,SEGUNDO,CABALLITO,6
Saenz,876,2200000,147840000,2511,168767,67,SEGUNDO,NUEVA POMPEYA,4
Itaqui,240,180000,11520000,750,48000,64,SEGUNDO,VILLA RIACHUELO,8
Delgado 1100,375,830000,55776000,2213,148736,67,SEGUNDO,COLEGIALES,13
Rep De Honduras,140,875000,60812500,6250,434375,70,SEGUNDO,PALERMO,14
Alvarez Thomas,230,589000,39580800,2561,172090,67,SEGUNDO,VILLA ORTUZAR,15
Paso De Humaita,260,290000,19488000,1115,74954,67,SEGUNDO,LINIERS,9
BRASIL 1500,256,520000,34944000,2031,136500,67,SEGUNDO,CONSTITUCION,1
"RIVERA, PEDRO I., Dr.",2800,1700000,108800000,607,38857,64,SEGUNDO,VILLA URQUIZA,12
Rio Cuarto,900,700000,48650000,778,54056,70,SEGUNDO,BARRACAS ESTE,4
avenida chiclana al 3000,140,385000,25872000,2750,184800,67,SEGUNDO,PARQUE PATRICIOS,4
MÉXICO,109,450000,31275000,4128,286927,70,SEGUNDO,BALVANERA,3
Suiza,210,300000,20850000,1429,99286,70,SEGUNDO,VILLA GRAL. MITRE,11
CORDOBA,280,3200000,204800000,11429,731429,64,SEGUNDO,SAN NICOLAS,1
"PAZ, MARCOS 2000",1398,2400000,153000000,1717,109442,64,PRIMER,MONTE CASTRO,10
Pedro Chutro,123,250000,16800000,2038,136953,67,SEGUNDO,PARQUE PATRICIOS,4
TEODORO GARCIA,150,1250000,84000000,8333,560000,67,SEGUNDO,PALERMO,14
Av. Chiclana,346,880000,59136000,2543,170913,67,SEGUNDO,BOEDO,5
CONDARCO,105,350000,23520000,3343,224642,67,SEGUNDO,VILLA DEL PARQUE,11
LEIVA 4600,150,220000,14025000,1467,93500,64,PRIMER,CHACARITA,15
dean funes,249,310000,20832000,1245,83663,67,SEGUNDO,BALVANERA,3
F De Cespedes,152,410000,26240000,2697,172632,64,SEGUNDO,CHACARITA,15
Salta al 300,202,349000,22336000,1728,110574,64,SEGUNDO,MONTSERRAT,1
ARREGUI,330,348000,24186000,1055,73291,70,SEGUNDO,MONTE CASTRO,10
AVENIDA CONGRESO,309,850000,57120000,2751,184854,67,SEGUNDO,COGHLAN,12
esteban bonorino al 100,257,850000,59075000,3307,229864,70,SEGUNDO,FLORES NORTE,7
Santo Domingo al 2900,226,198000,13305600,876,58874,67,SEGUNDO,BARRACAS OESTE,4
BASUALDO,108,175000,11200000,1620,103704,64,SEGUNDO,MATADEROS,9
Cnel Charlone,316,600000,41700000,1899,131962,70,SEGUNDO,VILLA ORTUZAR,15
VERA,1150,685000,43840000,596,38122,64,SEGUNDO,VILLA CRESPO,15
Peron Juan Domingo,1119,2000000,128000000,1787,114388,64,SEGUNDO,SAN NICOLAS,1
Sanchez Bustamante 865,837,1900000,127680000,2270,152545,67,SEGUNDO,ALMAGRO,5
MIÑOÑES 2300,380,730000,58400000,1921,153684,80,CUARTO,BELGRANO,13
Pasco,580,350000,23520000,603,40552,67,SEGUNDO,SAN CRISTOBAL,3
Reservistas Argentinos,200,209000,13376000,1045,66880,64,SEGUNDO,LINIERS,9
Humbolt,390,380000,24320000,974,62359,64,SEGUNDO,VILLA CRESPO,15
ARANGUREN JUAN F. DR.,152,400000,27800000,2632,182895,70,SEGUNDO,CABALLITO,6
M Pedraza,327,500000,34750000,1529,106266,70,SEGUNDO,NUÑEZ,13
Av Congreso al 3900 Esquina Tronador,250,770000,53515000,3080,214060,70,SEGUNDO,COGHLAN,12
TRELLES 1777,296,490000,34055000,1655,115051,70,SEGUNDO,VILLA GRAL. MITRE,11
"HUERGO, ING.",2934,6500000,416000000,2215,141786,64,SEGUNDO,PUERTO MADERO,1
carabobo,900,800000,55600000,889,61778,70,SEGUNDO,PARQUE CHACABUCO,7
Virrey Liniers e Independencia,661,1862000,119168000,2817,180284,64,SEGUNDO,ALMAGRO,5
OLAYA,388,510000,32640000,1314,84124,64,SEGUNDO,VILLA CRESPO,15
SOMELLERA 1300,174,158900,12712000,913,73058,80,CUARTO,NUEVA POMPEYA,4
CACHI,424,240000,16680000,566,39332,70,SEGUNDO,NUEVA POMPEYA,4
MACHAIN 4800,107,179000,11411250,1673,106647,64,TERCER,SAAVEDRA,12
CONSTITUCION 1500,270,320000,25600000,1185,94815,80,CUARTO,CONSTITUCION,1
Mendoza,373,1900000,127680000,5094,342306,67,SEGUNDO,VILLA URQUIZA,12
"Helguera 1800, entre San Blas y  García Agustín",286,635000,44132500,2220,154309,70,SEGUNDO,VILLA SANTA RITA,11
Avda. Belgrano,900,1300000,83200000,1444,92444,64,SEGUNDO,ALMAGRO,5
NAZCA,210,795000,50880000,3786,242286,64,SEGUNDO,VILLA SANTA RITA,11
Av Triunvirato,175,850000,54400000,4857,310857,64,SEGUNDO,VILLA ORTUZAR,15
NICARAGUA,168,1600000,102400000,9524,609524,64,SEGUNDO,PALERMO,14
Valle al 200,438,2100000,145950000,4795,333219,70,SEGUNDO,CABALLITO,6
Cnel E Bonorino,102,450000,31275000,4412,306618,70,SEGUNDO,FLORES NORTE,7
Gral Fructuoso Rivera,300,200000,12800000,667,42667,64,SEGUNDO,VILLA RIACHUELO,8
Castillo 1100,167,425000,29537500,2545,176871,70,SEGUNDO,VILLA CRESPO,15
Moreno 1800,163,350000,24325000,2147,149233,70,SEGUNDO,BALVANERA,3
R Alcaraz,299,350000,24325000,1171,81355,70,SEGUNDO,MONTE CASTRO,10
"MITRE, BARTOLOME",1932,4200000,268800000,2174,139130,64,SEGUNDO,SAN NICOLAS,1
Presidente Luis Saenz Peña 1500,683,1090000,75755000,1596,110915,70,SEGUNDO,CONSTITUCION,1
Tarija al 3500,807,350000,22400000,434,27757,64,SEGUNDO,BOEDO,5
Galvan 3082,147,292500,19656000,1990,133714,67,SEGUNDO,VILLA URQUIZA,12
Delfín Gallo,180,180000,12510000,1000,69500,70,SEGUNDO,VILLA LUGANO,8
LOYOLA,351,960000,61440000,2735,175043,64,SEGUNDO,VILLA CRESPO,15
SANTIAGO DE LAS CARRERAS,125,250000,17375000,2000,139000,70,SEGUNDO,VELEZ SARSFIELD,10
SANTANDER,110,89900,6041280,817,54921,67,SEGUNDO,VILLA LUGANO,8
Cucha Cucha,208,270000,17280000,1298,83077,64,SEGUNDO,PATERNAL,15
Luis Saenz Peña 700,327,690000,46368000,2110,141798,67,SEGUNDO,MONTSERRAT,1
"QUINTEROS, LIDORO J. 1400",434,1500000,95625000,3456,220334,64,PRIMER,BELGRANO,13
Bogado,248,750000,50400000,3024,203226,67,SEGUNDO,ALMAGRO,5
Nogoya,256,750000,50400000,2930,196875,67,SEGUNDO,VILLA DEVOTO SUR,11
F Foullier,235,650000,45175000,2766,192234,70,SEGUNDO,VILLA URQUIZA,12
Av Gaona,189,600000,41700000,3175,220635,70,SEGUNDO,FLORESTA,10
Cramer 3048  | USAM,285,1000000,69500000,3509,243860,70,SEGUNDO,NUÑEZ,13
CONGRESO 4900,1186,7900000,632000000,6661,532884,80,CUARTO,VILLA URQUIZA,12
FITZ ROY,187,330000,21120000,1765,112941,64,SEGUNDO,VILLA CRESPO,15
Goya,211,260000,17472000,1232,82806,67,SEGUNDO,VELEZ SARSFIELD,10
Gabriela Mistral al 2600,181,243000,16888500,1343,93307,70,SEGUNDO,VILLA PUEYRREDON,12
TRIUNVIRATO,175,863000,57993600,4924,330863,67,SEGUNDO,VILLA ORTUZAR,15
PRINGLES,225,890000,56960000,3956,253156,64,SEGUNDO,ALMAGRO,5
Catamarca,272,570000,36480000,2096,134118,64,SEGUNDO,BALVANERA,3
Melincue,400,460000,31970000,1150,79925,70,SEGUNDO,VILLA DEVOTO SUR,11
NAZARRE,167,200000,12800000,1198,76647,64,SEGUNDO,VILLA REAL,10
L Burela,441,490000,34055000,1111,77222,70,SEGUNDO,VILLA URQUIZA,12
VENEZUELA 900,874,1800000,114750000,2060,131293,64,TERCER,MONTSERRAT,1
CASTRO 2000,72,130000,8287500,1806,115104,64,PRIMER,BOEDO,5
QUESADA,286,498000,34611000,1741,121017,70,SEGUNDO,COGHLAN,12
Basualdo,375,310000,21545000,827,57453,70,SEGUNDO,MATADEROS,9
"GARAY, JUAN DE",270,600000,38400000,2222,142222,64,SEGUNDO,PARQUE PATRICIOS,4
y MURATURE VILLA LURO,1045,598000,40185600,572,38455,67,SEGUNDO,VILLA LURO,10
Rio de Janeiro,412,700000,48650000,1699,118083,70,SEGUNDO,CABALLITO,6
BELAUSTEGUI LUIS DR.,150,265000,18417500,1767,122783,70,SEGUNDO,CABALLITO,6
Av La Plata,200,420000,26880000,2100,134400,64,SEGUNDO,PARQUE CHACABUCO,7
VERA,186,740000,47360000,3978,254624,64,SEGUNDO,VILLA CRESPO,15
Santa María del Buen Aire al 600,624,350000,22400000,561,35897,64,SEGUNDO,BARRACAS ESTE,4
Mozart,270,630000,40320000,2333,149333,64,SEGUNDO,VELEZ SARSFIELD,10
Escalada De San Martin,375,290000,19488000,773,51968,67,SEGUNDO,VILLA GRAL. MITRE,11
Avenida Gaona 1300,500,1480000,102860000,2960,205720,70,SEGUNDO,CABALLITO,6
VERA al 1200,181,465000,31248000,2569,172641,67,SEGUNDO,VILLA CRESPO,15
QUERANDIES,234,450000,28800000,1923,123077,64,SEGUNDO,ALMAGRO,5
M Ugarte,245,1175000,75200000,4796,306939,64,SEGUNDO,BELGRANO,13
Dr A Dickmann,377,450000,30240000,1194,80212,67,SEGUNDO,PATERNAL,15
Aristobulo Del Valle,348,300000,20850000,862,59914,70,SEGUNDO,BOCA,4
Manuel Ugarte,320,830000,53120000,2594,166000,64,SEGUNDO,COGHLAN,12
Av A Alvarez Jonte,823,2200000,152900000,2673,185784,70,SEGUNDO,MONTE CASTRO,10
De los Incas,148,350000,24325000,2365,164358,70,SEGUNDO,PARQUE CHAS,15
Av Gral E Mosconi,265,599000,40252800,2260,151897,67,SEGUNDO,VILLA PUEYRREDON,12
Bertres,414,600000,38400000,1449,92754,64,SEGUNDO,CABALLITO,6
Julian Alvarez al 1500,217,563600,39170200,2597,180508,70,SEGUNDO,PALERMO,14
Azul,460,520000,33280000,1130,72348,64,SEGUNDO,FLORESTA,10
Tacuari al 1700,500,800000,55600000,1600,111200,70,SEGUNDO,CONSTITUCION,1
QUILMES,300,189000,12096000,630,40320,64,SEGUNDO,NUEVA POMPEYA,4
COCHABAMBA 600,326,480000,38400000,1472,117791,80,CUARTO,SAN TELMO,1
Av Scalabrini Ortiz,427,2900000,201550000,6792,472014,70,SEGUNDO,PALERMO,14
"BOSCH, VENTURA 6600",173,370000,23587500,2139,136344,64,PRIMER,LINIERS,9
Gamarra al 1300,245,800000,51200000,3265,208980,64,SEGUNDO,PARQUE CHAS,15
"REPETTO, NICOLAS, DR. 200",88,310000,24800000,3523,281818,80,CUARTO,CABALLITO,6
Apolinario Figueroa al 1100,500,570000,39615000,1140,79230,70,SEGUNDO,CABALLITO,6
"LE BRETON, TOMAS A. 5900",162,250000,20000000,1543,123457,80,CUARTO,VILLA URQUIZA,12
Tacuari al 1700,500,800000,51200000,1600,102400,64,SEGUNDO,CONSTITUCION,1
Av Libertador  al 6700,1154,7000000,486500000,6066,421577,70,SEGUNDO,BELGRANO,13
Av. Mosconi,169,550000,38225000,3254,226183,70,SEGUNDO,VILLA PUEYRREDON,12
Lascano al 4800,1500,2400000,161280000,1600,107520,67,SEGUNDO,MONTE CASTRO,10
SAN BLAS,373,520000,33280000,1394,89223,64,SEGUNDO,VELEZ SARSFIELD,10
Araoz,260,1100000,76450000,4234,294265,70,SEGUNDO,VILLA CRESPO,15
Av Alberdi,295,440000,28160000,1492,95458,64,SEGUNDO,VILLA LURO,10
CATAMARCA,266,570000,36480000,2143,137143,64,SEGUNDO,BALVANERA,3
Nogoya,195,450000,30240000,2308,155077,67,SEGUNDO,VILLA DEVOTO SUR,11
ALBERTI,367,549000,38155500,1496,103966,70,SEGUNDO,ALMAGRO,5
Correa al 3000,113,360000,23040000,3186,203894,64,SEGUNDO,SAAVEDRA,12
Costa Rica,400,1300000,87360000,3250,218400,67,SEGUNDO,PALERMO,14
Miller al 2200,123,640000,43008000,5203,349659,67,SEGUNDO,VILLA URQUIZA,12
ACEVEDO,130,350000,23520000,2692,180923,67,SEGUNDO,VILLA CRESPO,15
Quesada,227,650000,45175000,2863,199009,70,SEGUNDO,VILLA URQUIZA,12
CATAMARCA 300,266,570000,36337500,2143,136607,64,PRIMER,BALVANERA,3
Pje F O Fouiller,240,660000,45870000,2750,191125,70,SEGUNDO,VILLA URQUIZA,12
Cervantes al 3000,190,350000,24325000,1842,128026,70,SEGUNDO,VILLA DEVOTO SUR,11
Cespedes,135,490000,31360000,3630,232296,64,SEGUNDO,CHACARITA,15
ARAUJO 1800,2019,1150000,73312500,570,36311,64,TERCER,MATADEROS,9
Apolinario Figueroa al 1100,500,570000,38304000,1140,76608,67,SEGUNDO,CABALLITO,6
LARRAZABAL y E. Garzón,900,650000,45175000,722,50194,70,SEGUNDO,MATADEROS,9
Tinogasta,472,580000,38976000,1229,82576,67,SEGUNDO,VILLA DEVOTO SUR,11
Crisologo Larralde 4416,250,650000,41600000,2600,166400,64,SEGUNDO,SAAVEDRA,12
Chiclana Av.,375,490000,31360000,1307,83627,64,SEGUNDO,BOEDO,5
Av. Chiclana 2800,139,230000,15985000,1655,115000,70,SEGUNDO,SAN CRISTOBAL,3
Llavallol,153,590000,39648000,3856,259137,67,SEGUNDO,VILLA DEL PARQUE,11
Avda. Angel Gallardo 1000,185,900000,57600000,4865,311351,64,SEGUNDO,VILLA CRESPO,15
CORDOBA AV.,538,2300000,159850000,4275,297119,70,SEGUNDO,CHACARITA,15
Fraga,264,620000,43090000,2348,163220,70,SEGUNDO,VILLA ORTUZAR,15
VERA al 1200,181,465000,29760000,2569,164420,64,SEGUNDO,VILLA CRESPO,15
DEHEZA,145,280000,18816000,1931,129766,67,SEGUNDO,SAAVEDRA,12
VARELA AV.,433,820000,52480000,1894,121201,64,SEGUNDO,FLORES NORTE,7
Ramallo,127,240000,16680000,1883,130885,70,SEGUNDO,SAAVEDRA,12
DARWIN,197,430000,27520000,2183,139695,64,SEGUNDO,VILLA CRESPO,15
Tarija,227,450000,28800000,1982,126872,64,SEGUNDO,BOEDO,5
"CEVALLOS, VIRREY 1000",239,285000,22800000,1192,95398,80,CUARTO,CONSTITUCION,1
Av Alvarez Thomas,1245,850000,54400000,683,43695,64,SEGUNDO,COLEGIALES,13
Zañartu 400,124,170000,10880000,1371,87742,64,SEGUNDO,PARQUE CHACABUCO,7
Av Corrientes,900,1300000,90350000,1444,100389,70,SEGUNDO,CHACARITA,15
BRASIL 100,696,6500000,520000000,9339,747126,80,CUARTO,BOCA,4
Sanabria,657,960000,66720000,1461,101553,70,SEGUNDO,VILLA DEVOTO NORTE,11
Dr L Belaustegui,845,650000,41600000,769,49231,64,SEGUNDO,CABALLITO,6
DON BOSCO 3800,1100,620000,39525000,564,35932,64,PRIMER,ALMAGRO,5
AZURDUY JUANA 3600,658,2500000,159375000,3799,242211,64,PRIMER,COGHLAN,12
Humberto Primo al 3000,700,700000,48650000,1000,69500,70,SEGUNDO,SAN CRISTOBAL,3
BOGADO Y LAMBARE,243,780000,54210000,3210,223086,70,SEGUNDO,ALMAGRO,5
Av. Cordoba 5700,430,1430000,96096000,3326,223479,67,SEGUNDO,CHACARITA,15
Luzuriaga,144,120000,8340000,833,57917,70,SEGUNDO,BARRACAS ESTE,4
Bolivia,165,220000,14784000,1333,89600,67,SEGUNDO,FLORES NORTE,7
