,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
7910,Juan B. Ambrosetti  800,223,700000,47040000,3139,210942,67,SEGUNDO,CABALLITO,6
8644,Dr P I Rivera,400,1650000,110880000,4125,277200,67,SEGUNDO,VILLA URQUIZA,12
9944,BAUNESS 1000,190,330000,21037500,1737,110724,64,TERCER,PARQUE CHAS,15
10211,MADRID 6700,231,185000,11793750,801,51055,64,TERCER,VERSALLES,10
5622,Suarez,1049,500000,34750000,477,33127,70,SEGUNDO,BOCA,4
4228,ramon lista,120,135000,8640000,1125,72000,64,SEGUNDO,VILLA REAL,10
1650,Yatay,221,650000,41600000,2941,188235,64,SEGUNDO,ALMAGRO,5
3615,Av San Juan,149,690000,44160000,4631,296376,64,SEGUNDO,BOEDO,5
7351,Pres Luis Saenz Peña,776,1500000,100800000,1934,129981,67,SEGUNDO,CONSTITUCION,1
5384,ZAÑARTU,446,300000,20850000,673,46749,70,SEGUNDO,PARQUE CHACABUCO,7
9280,Avda. Rivadavia 8600,391,1200000,80640000,3069,206240,67,SEGUNDO,VELEZ SARSFIELD,10
2368,Niceto Vega 5600,433,1500000,96000000,3464,221709,64,SEGUNDO,PALERMO,14
4742,Brasil al 1400,1484,2900000,201550000,1954,135815,70,SEGUNDO,CONSTITUCION,1
4166,Juan B. Justo,2542,3950000,252800000,1554,99449,64,SEGUNDO,VILLA LURO,10
4257,JUAN B JUSTO,81,250000,16000000,3086,197531,64,SEGUNDO,VILLA SANTA RITA,11
7434,LA RIOJA 800,261,440000,29568000,1686,113287,67,SEGUNDO,SAN CRISTOBAL,3
8814,NECOCHEA,291,200000,13440000,687,46186,67,SEGUNDO,BOCA,4
9830,CIUDAD DE LA PAZ 3000,254,930000,59287500,3661,233415,64,TERCER,NUÑEZ,13
2784,Washington,246,800000,51200000,3252,208130,64,SEGUNDO,SAAVEDRA,12
3769,Timoteo Gordillo 1300,306,400000,25600000,1307,83660,64,SEGUNDO,LINIERS,9
1813,Av. Independencia 2100,349,1100000,70400000,3152,201719,64,SEGUNDO,BALVANERA,3
7778,Niceto Vega 5600,433,1500000,100800000,3464,232794,67,SEGUNDO,PALERMO,14
6579,Gral Jose G Artigas,211,250000,17375000,1187,82463,70,SEGUNDO,VILLA DEL PARQUE,11
7571,Av. Ricardo Balbin 3100 y Jose P. Tamborini,164,790000,53088000,4817,323707,67,SEGUNDO,COGHLAN,12
801,MONROE 3500,355,1100000,70125000,3099,197535,64,PRIMER,COGHLAN,12
337,SAN NICOLAS 2400,138,130000,10400000,942,75362,80,CUARTO,VILLA DEL PARQUE,11
6551,Adolfo P Carranza,164,330000,22935000,2012,139848,70,SEGUNDO,VILLA DEL PARQUE,11
6916,Albariño,179,299000,20780500,1670,116092,70,SEGUNDO,LINIERS,9
193,"REPETTO, NICOLAS, DR. 200",88,310000,24800000,3523,281818,80,CUARTO,CABALLITO,6
9826,DEL LIBERTADOR 8100,322,2600000,165750000,8074,514752,64,TERCER,NUÑEZ,13
9058,Francisco Bilbao,281,130000,8736000,463,31089,67,SEGUNDO,MATADEROS,9
4844,Blanco Encalada 2900,274,1480000,102860000,5401,375401,70,SEGUNDO,BELGRANO,13
9410,Homero 400,146,259000,17404800,1774,119211,67,SEGUNDO,VILLA LURO,10
3687,Yerbal 3700,1879,2250000,144000000,1197,76637,64,SEGUNDO,FLORESTA,10
8802,Irala,227,145000,9744000,639,42925,67,SEGUNDO,BOCA,4
1815,ENTRE RIOS AV.,170,1200000,76800000,7059,451765,64,SEGUNDO,BALVANERA,3
8326,Loyola 1142,435,690000,46368000,1586,106593,67,SEGUNDO,VILLA CRESPO,15
728,CHILE 1500,2100,2300000,146625000,1095,69821,64,PRIMER,MONTSERRAT,1
2172,Ciudad de la Paz,420,1800000,115200000,4286,274286,64,SEGUNDO,COLEGIALES,13
5230,Av Gral Diaz Velez,550,1500000,104250000,2727,189545,70,SEGUNDO,CABALLITO,6
1858,SOLIS,290,430000,27520000,1483,94897,64,SEGUNDO,CONSTITUCION,1
3626,Av Caseros,93,398000,25472000,4280,273892,64,SEGUNDO,BOEDO,5
9272,Av B Rivadavia,570,1000000,67200000,1754,117895,67,SEGUNDO,VELEZ SARSFIELD,10
8729,Carlos Antonio Lopez,131,260000,17472000,1985,133374,67,SEGUNDO,VILLA DEVOTO NORTE,11
6016,Elia,569,490000,34055000,861,59851,70,SEGUNDO,PARQUE PATRICIOS,4
6409,Crisologo Larralde,255,595000,41352500,2333,162167,70,SEGUNDO,SAAVEDRA,12
9218,Av. Colonia,225,350000,23520000,1556,104533,67,SEGUNDO,PARQUE PATRICIOS,4
5993,QUILMES,300,189000,13135500,630,43785,70,SEGUNDO,NUEVA POMPEYA,4
4106,Manuel B Gallardo,2148,1300000,83200000,605,38734,64,SEGUNDO,VERSALLES,10
5578,Irala,374,400000,27800000,1070,74332,70,SEGUNDO,BOCA,4
2343,Carranza al 2000,436,1495000,95680000,3429,219450,64,SEGUNDO,PALERMO,14
9896,RIO DE JANEIRO 500,789,1900000,121125000,2408,153517,64,TERCER,CABALLITO,6
2559,Del Barco Centenera,1192,7200000,460800000,6040,386577,64,SEGUNDO,CABALLITO,6
2005,25 De Mayo,680,1750000,112000000,2574,164706,64,SEGUNDO,SAN NICOLAS,1
3223,Av. Triunvirato,1125,3000000,192000000,2667,170667,64,SEGUNDO,VILLA ORTUZAR,15
7751,HONDURAS,129,900000,60480000,6977,468837,67,SEGUNDO,PALERMO,14
1977,Dean Funes,279,220000,14080000,789,50466,64,SEGUNDO,SAN CRISTOBAL,3
6142,JUAN B JUSTO,480,1200000,83400000,2500,173750,70,SEGUNDO,VILLA SANTA RITA,11
715,"GARAY, JUAN DE 1437",332,640000,40800000,1928,122892,64,PRIMER,CONSTITUCION,1
8977,Pje Mar Del Plata,163,170000,11424000,1043,70086,67,SEGUNDO,FLORESTA,10
2516,LUIS VIALE,228,390000,24960000,1711,109474,64,SEGUNDO,CABALLITO,6
9449,FERRE,301,220000,14784000,731,49116,67,SEGUNDO,VILLA RIACHUELO,8
5909,ALLENDE,414,490000,34055000,1184,82258,70,SEGUNDO,MONTE CASTRO,10
1465,LASCANO,350,350000,22400000,1000,64000,64,SEGUNDO,VERSALLES,10
9605,Crisostomo Alvarez,168,120000,8064000,714,48000,67,SEGUNDO,VILLA LUGANO,8
303,DARWIN 800,191,350000,28000000,1832,146597,80,CUARTO,VILLA CRESPO,15
4193,Zelada,131,178000,11392000,1359,86962,64,SEGUNDO,VILLA LURO,10
2505,NICOLAS REPETTO 1300,508,1500000,96000000,2953,188976,64,SEGUNDO,CABALLITO,6
9756,MEXICO 1400,240,599000,38186250,2496,159109,64,TERCER,MONTSERRAT,1
3404,Olazabal,407,1520000,97280000,3735,239017,64,SEGUNDO,VILLA URQUIZA,12
81,SAN JUAN 3200,1273,2490000,199200000,1956,156481,80,CUARTO,SAN CRISTOBAL,3
5677,CASTRO BARROS,363,870000,60465000,2397,166570,70,SEGUNDO,BOEDO,5
4045,Av B Rivadavia,542,900000,57600000,1661,106273,64,SEGUNDO,VELEZ SARSFIELD,10
9729,"ANCHORENA, TOMAS M. DE, DR 700",600,1200000,76500000,2000,127500,64,TERCER,BALVANERA,3
4277,Claudio M Cuenca,260,350000,22400000,1346,86154,64,SEGUNDO,VILLA SANTA RITA,11
4110,Av Tte Gral Donato Alvarez,515,360000,23040000,699,44738,64,SEGUNDO,VILLA GRAL. MITRE,11
1513,"JUSTO, JUAN B. 6500",176,490000,31237500,2784,177486,64,PRIMER,VILLA SANTA RITA,11
5122,Cabrera al 5600,714,699000,48580500,979,68040,70,SEGUNDO,PALERMO,14
512,GAONA 2400,1006,2950000,236000000,2932,234592,80,CUARTO,VILLA GRAL. MITRE,11
4335,Av. Regimiento De Patricios,1300,1700000,108800000,1308,83692,64,SEGUNDO,BARRACAS ESTE,4
6190,Pergamino 36,161,290000,20155000,1801,125186,70,SEGUNDO,PARQUE AVELLANEDA,9
4732,Av. Caseros 1400,727,799000,55530500,1099,76383,70,SEGUNDO,CONSTITUCION,1
1962,Pavón al 2700,148,295000,18880000,1993,127568,64,SEGUNDO,SAN CRISTOBAL,3
2526,Valentin Virasoro 900,310,1100000,70400000,3548,227097,64,SEGUNDO,CABALLITO,6
6203,Eva Perón,156,350000,24325000,2244,155929,70,SEGUNDO,PARQUE AVELLANEDA,9
3537,IRALA,305,430000,27520000,1410,90230,64,SEGUNDO,BOCA,4
114,"PEREZ, ROQUE 2976",319,420000,33600000,1317,105329,80,CUARTO,COGHLAN,12
3040,PADILLA 300,204,1050000,67200000,5147,329412,64,SEGUNDO,VILLA CRESPO,15
6205,DAMASO LARRAÑAGA,190,220000,15290000,1158,80474,70,SEGUNDO,PARQUE AVELLANEDA,9
6424,Darwin,197,430000,29885000,2183,151701,70,SEGUNDO,VILLA CRESPO,15
2910,Julian Alvarez,650,2180000,139520000,3354,214646,64,SEGUNDO,VILLA CRESPO,15
8208,Valdenegro al 4400,360,650000,43680000,1806,121333,67,SEGUNDO,SAAVEDRA,12
9874,BERUTI 2700,223,1290000,82237500,5785,368778,64,TERCER,RECOLETA,2
5371,Tejedor,244,240000,16680000,984,68361,70,SEGUNDO,PARQUE CHACABUCO,7
4738,BRASIL 1500,256,520000,36140000,2031,141172,70,SEGUNDO,CONSTITUCION,1
9422,Poeta Leopardi,328,330000,22176000,1006,67610,67,SEGUNDO,VILLA LURO,10
6609,A. FRANCISCO BEIRO,1300,650000,45175000,500,34750,70,SEGUNDO,VILLA DEVOTO SUR,11
4561,Castro Barros,148,550000,38225000,3725,258889,70,SEGUNDO,ALMAGRO,5
3539,California,834,450000,28800000,540,34532,64,SEGUNDO,BOCA,4
6006,Famatina,340,215000,14942500,632,43949,70,SEGUNDO,PARQUE PATRICIOS,4
9740,BRASIL 1400,700,650000,41437500,929,59196,64,TERCER,CONSTITUCION,1
3920,CACHI,424,240000,15360000,566,36220,64,SEGUNDO,NUEVA POMPEYA,4
5956,E SALVIGNY,162,195000,13552500,1204,83657,70,SEGUNDO,NUEVA POMPEYA,4
9224,Brasil  al 3098,315,265000,17808000,841,56533,67,SEGUNDO,PARQUE PATRICIOS,4
4158,A MargariÑos Cervantes,448,380000,24320000,848,54286,64,SEGUNDO,VILLA LURO,10
8873,Gibson,350,260000,17472000,743,49920,67,SEGUNDO,BOEDO,5
9716,BELGRANO 2900,303,880000,56100000,2904,185148,64,TERCER,BALVANERA,3
2348,Costa Rica 4400,280,800000,51200000,2857,182857,64,SEGUNDO,PALERMO,14
8767,Sanabria al 4700,225,250000,16800000,1111,74667,67,SEGUNDO,VILLA DEVOTO NORTE,11
4392,DAMASO LARRAÑAGA,190,220000,14080000,1158,74105,64,SEGUNDO,PARQUE AVELLANEDA,9
5210,Av Directorio,226,1200000,83400000,5310,369027,70,SEGUNDO,CABALLITO,6
6631,Cnel F Allende,180,260000,18070000,1444,100389,70,SEGUNDO,VILLA DEVOTO SUR,11
4602,Virrey Liniers e Independencia,273,830000,57685000,3040,211300,70,SEGUNDO,ALMAGRO,5
4727,Presidente Luis Saenz Peña 1500,683,1090000,75755000,1596,110915,70,SEGUNDO,CONSTITUCION,1
7819,Gral Lucio Mansilla,264,1500000,100800000,5682,381818,67,SEGUNDO,RECOLETA,2
8823,PUERTO DE PALOS al 200,255,340000,22848000,1333,89600,67,SEGUNDO,BOCA,4
5319,Villarroel al 1400,303,870000,60465000,2871,199554,70,SEGUNDO,CHACARITA,15
504,"JUSTO, JUAN B. 9000",232,235000,18800000,1013,81034,80,CUARTO,VERSALLES,10
2047,Defensa,959,1500000,96000000,1564,100093,64,SEGUNDO,SAN TELMO,1
6649,Beiro 2700,424,1099000,76380500,2592,180143,70,SEGUNDO,VILLA DEVOTO SUR,11
5769,Chivilcoy,153,360000,25020000,2353,163529,70,SEGUNDO,FLORESTA,10
4798,Catamarca,179,290000,20155000,1620,112598,70,SEGUNDO,SAN CRISTOBAL,3
2332,Av. Luis Maria Campos,756,4800000,307200000,6349,406349,64,SEGUNDO,PALERMO,14
315,"JUSTO, JUAN B. 2200",893,2500000,200000000,2800,223964,80,CUARTO,VILLA CRESPO,15
5546,Julian Alvarez,650,2180000,151510000,3354,233092,70,SEGUNDO,VILLA CRESPO,15
326,LOYOLA 800,200,500000,40000000,2500,200000,80,CUARTO,VILLA CRESPO,15
6583,G De Helguera,93,265000,18417500,2849,198038,70,SEGUNDO,VILLA DEL PARQUE,11
8690,Nahuel Huapi,149,330000,22176000,2215,148832,67,SEGUNDO,VILLA URQUIZA,12
2500,ACOYTE,300,1980000,126720000,6600,422400,64,SEGUNDO,CABALLITO,6
9622,BOGOTA,589,890000,59808000,1511,101542,67,SEGUNDO,FLORES NORTE,7
981,CORDOBA,250,1500000,96000000,6000,384000,64,SEGUNDO,CHACARITA,15
4023,Alberti,113,249000,15936000,2204,141027,64,SEGUNDO,PARQUE PATRICIOS,4
8491,SANABRIA al 2600,353,555000,37296000,1572,105654,67,SEGUNDO,VILLA DEVOTO SUR,11
6608,Av. Fco. Beiro,310,1300000,90350000,4194,291452,70,SEGUNDO,VILLA DEVOTO SUR,11
2817,MILLER al 4400,260,370000,23680000,1423,91077,64,SEGUNDO,SAAVEDRA,12
3916,Del Bañado,217,220000,14080000,1014,64885,64,SEGUNDO,NUEVA POMPEYA,4
9444,ramon lista,120,135000,9072000,1125,75600,67,SEGUNDO,VILLA REAL,10
1521,"VIALE, LUIS",304,690000,44160000,2270,145263,64,SEGUNDO,VILLA SANTA RITA,11
834,O'HIGGINS 4000,326,1150000,73312500,3528,224885,64,PRIMER,NUÑEZ,13
5064,Godoy Cruz,164,690000,47955000,4207,292409,70,SEGUNDO,PALERMO,14
4411,AUTOPISTA DELLEPIANE Y PIEDRABUNEA,832,530000,33920000,637,40769,64,SEGUNDO,VILLA LUGANO,8
6195,"BONIFACIO, JOSE",278,280000,19460000,1007,70000,70,SEGUNDO,PARQUE AVELLANEDA,9
5343,Av Cordoba,305,1169001,81245570,3833,266379,70,SEGUNDO,CHACARITA,15
4601,Avenida Corrientes,926,3700000,257150000,3995,277628,70,SEGUNDO,ALMAGRO,5
10041,ALLENDE,290,500000,32000000,1724,110345,64,SEGUNDO,VILLA DEVOTO SUR,11
3369,Av F De Olazabal,248,765000,48960000,3085,197419,64,SEGUNDO,VILLA URQUIZA,12
9970,MACHAIN 4800,107,179000,11411250,1673,106647,64,TERCER,SAAVEDRA,12
4796,COCHABAMBA,234,200000,13900000,855,59402,70,SEGUNDO,SAN CRISTOBAL,3
7409,COMBATE DE LOS POZOS al 1500,255,295000,19824000,1157,77741,67,SEGUNDO,SAN CRISTOBAL,3
7562,Virrey del Pino,97,670000,45024000,6907,464165,67,SEGUNDO,BELGRANO,13
4562,Yatay,221,650000,45175000,2941,204412,70,SEGUNDO,ALMAGRO,5
813,"AVILES, Virrey 2711",950,480000,30600000,505,32211,64,PRIMER,COLEGIALES,13
124,CORREA 1800,170,359000,28720000,2112,168941,80,CUARTO,NUÑEZ,13
10101,IRALA 1100,342,410000,26137500,1199,76425,64,TERCER,BOCA,4
3919,CHICLANA,333,330000,21120000,992,63496,64,SEGUNDO,NUEVA POMPEYA,4
4676,CATAMARCA,765,1300000,90350000,1699,118105,70,SEGUNDO,BALVANERA,3
10225,BOYACA,316,430000,27520000,1361,87089,64,SEGUNDO,VILLA GRAL. MITRE,11
7764,Malabia,181,600000,40320000,3315,222762,67,SEGUNDO,PALERMO,14
2852,Nuñez al 4200,753,2126000,136064000,2823,180696,64,SEGUNDO,SAAVEDRA,12
6352,Av. San Martín al 5500,203,605000,42047500,2980,207131,70,SEGUNDO,AGRONOMIA,15
3730,PIERES,255,320000,20480000,1255,80314,64,SEGUNDO,LINIERS,9
6620,Av. Lope De Vega,241,600000,41700000,2490,173029,70,SEGUNDO,VILLA DEVOTO SUR,11
4904,Blanco Encalada 3100,235,598000,41561000,2545,176855,70,SEGUNDO,BELGRANO,13
3727,Bahia Blanca,355,410000,26240000,1155,73915,64,SEGUNDO,FLORESTA,10
4719,"BRASIL, AV. 1373/1300",233,1100000,76450000,4721,328112,70,SEGUNDO,CONSTITUCION,1
4573,DON BOSCO,375,1350000,93825000,3600,250200,70,SEGUNDO,ALMAGRO,5
9261,Patagones,448,800000,53760000,1784,119893,67,SEGUNDO,PARQUE PATRICIOS,4
7293,Moreno 2706,203,320000,21504000,1576,105931,67,SEGUNDO,BALVANERA,3
551,TERRADA 1600,175,160000,12800000,914,73143,80,CUARTO,VILLA SANTA RITA,11
5992,Beazley,501,389000,27035500,776,53963,70,SEGUNDO,NUEVA POMPEYA,4
4210,Donizetti 525/27/29 Y Donizetti,761,1100000,70400000,1445,92510,64,SEGUNDO,VILLA LURO,10
6886,MOSCONI,196,589000,40935500,3002,208631,70,SEGUNDO,VILLA DEVOTO NORTE,11
2042,White,367,230000,14720000,627,40109,64,SEGUNDO,SAN NICOLAS,1
8200,RUIZ HUIDOBRO,279,498000,33465600,1785,119948,67,SEGUNDO,SAAVEDRA,12
9376,Alcaraz,300,279000,18748800,930,62496,67,SEGUNDO,VILLA LURO,10
3762,Yerbal,161,230000,14720000,1429,91429,64,SEGUNDO,LINIERS,9
7348,Pavon,114,179500,12062400,1575,105811,67,SEGUNDO,CONSTITUCION,1
5875,Carhue,410,350000,24325000,854,59329,70,SEGUNDO,MATADEROS,9
10263,"MONTES DE OCA, MANUEL 1800",900,1850000,117937500,2056,131042,64,TERCER,BARRACAS ESTE,4
7804,Soler,260,1300000,87360000,5000,336000,67,SEGUNDO,PALERMO,14
10067,"LOPEZ, CARLOS ANTONIO",208,400000,25600000,1923,123077,64,SEGUNDO,VILLA PUEYRREDON,12
2467,Senillosa,259,850000,54400000,3282,210039,64,SEGUNDO,CABALLITO,6
2470,Paysandú 449,217,475000,30400000,2189,140092,64,SEGUNDO,CABALLITO,6
8004,SANTOS DUMONT,330,520000,34944000,1576,105891,67,SEGUNDO,CHACARITA,15
1122,DARWIN,259,950000,60800000,3668,234749,64,SEGUNDO,VILLA CRESPO,15
6723,Ezeiza,175,290000,20155000,1657,115171,70,SEGUNDO,VILLA PUEYRREDON,12
7152,DON BOSCO,375,1450000,97440000,3867,259840,67,SEGUNDO,ALMAGRO,5
1990,Pjep Galeria Juan De Garay,300,620000,39680000,2067,132267,64,SEGUNDO,SAN CRISTOBAL,3
1022,PUAN,77,68000,4352000,883,56519,64,SEGUNDO,PARQUE CHACABUCO,7
2714,ARISMENDI,375,499000,31936000,1331,85163,64,SEGUNDO,PARQUE CHAS,15
678,LA RIOJA 785,506,580000,36975000,1146,73073,64,PRIMER,BALVANERA,3
2946,MALABIA al 200,226,800000,51200000,3540,226549,64,SEGUNDO,VILLA CRESPO,15
1422,ALMAFUERTE,1335,4000000,256000000,2996,191760,64,SEGUNDO,PARQUE PATRICIOS,4
9934,"MORENO, JOSE MARIA 900",130,310000,19762500,2385,152019,64,TERCER,PARQUE CHACABUCO,7
10297,RIVERA INDARTE 100,500,790000,50362500,1580,100725,64,PRIMER,FLORES NORTE,7
9564,AV. EVA PERON,156,340000,22848000,2179,146462,67,SEGUNDO,PARQUE AVELLANEDA,9
6574,CAMPANA al 2300,218,299000,20780500,1372,95323,70,SEGUNDO,VILLA DEL PARQUE,11
4725,Saenz Peña,219,350000,24325000,1598,111073,70,SEGUNDO,CONSTITUCION,1
3598,"Constitucion 3550, Tarija 3500, Maza 1400, Maza 1*",2295,1200000,76800000,523,33464,64,SEGUNDO,BOEDO,5
7250,CHILE,315,420000,28224000,1333,89600,67,SEGUNDO,BALVANERA,3
1236,HOLMBERG,568,430000,27520000,757,48451,64,SEGUNDO,VILLA ORTUZAR,15
6046,MATHEU,304,300000,20850000,987,68586,70,SEGUNDO,PARQUE PATRICIOS,4
8305,Julian Alvarez,195,589000,39580800,3021,202978,67,SEGUNDO,VILLA CRESPO,15
8428,LA ESPIGA,212,295000,19824000,1392,93509,67,SEGUNDO,VILLA DEL PARQUE,11
2757,Añasco al 2700,500,450000,28800000,900,57600,64,SEGUNDO,PATERNAL,15
3899,Mercedes,445,400000,25600000,899,57528,64,SEGUNDO,MONTE CASTRO,10
1914,Bolivar al 200,874,2400000,153600000,2746,175744,64,SEGUNDO,MONTSERRAT,1
10081,OLAZABAL,886,4000000,256000000,4515,288939,64,SEGUNDO,VILLA URQUIZA,12
8668,LITUANIA,192,620000,41664000,3231,217113,67,SEGUNDO,VILLA URQUIZA,12
7483,Uruguay,1117,4200000,282240000,3760,252677,67,SEGUNDO,SAN NICOLAS,1
8969,MARCOS PAZ,315,380000,25536000,1206,81067,67,SEGUNDO,FLORESTA,10
1437,LUNA,400,650000,41600000,1625,104000,64,SEGUNDO,PARQUE PATRICIOS,4
9271,Av B Rivadavia,542,900000,60480000,1661,111587,67,SEGUNDO,VELEZ SARSFIELD,10
6680,Cnel Charlone,316,600000,41700000,1899,131962,70,SEGUNDO,VILLA ORTUZAR,15
5143,Fray Justo Santa María de Oro 2300,164,1200000,83400000,7317,508537,70,SEGUNDO,PALERMO,14
8452,Teodoro Vilardebo,347,650000,43680000,1874,125952,67,SEGUNDO,VILLA DEL PARQUE,11
181,TERRADA 3500,371,450000,36000000,1213,97035,80,CUARTO,AGRONOMIA,15
3540,Pi Y Margall,219,450000,28800000,2055,131507,64,SEGUNDO,BOCA,4
6247,Camacua,378,700000,48650000,1852,128704,70,SEGUNDO,FLORES NORTE,7
922,PARAGUAY,485,1600000,102400000,3299,211134,64,SEGUNDO,RETIRO,1
5164,Huergo Ing. Av.,1302,6500000,451750000,4992,346966,70,SEGUNDO,PUERTO MADERO,1
9928,TEJEDOR 800,244,240000,15300000,984,62705,64,TERCER,PARQUE CHACABUCO,7
308,"REPETTO, NICOLAS, DR. 2100",394,380000,30400000,964,77157,80,CUARTO,VILLA CRESPO,15
7932,RAMOS MEJIA,171,390000,26208000,2281,153263,67,SEGUNDO,CABALLITO,6
3696,Morón al 4000,225,480000,30720000,2133,136533,64,SEGUNDO,FLORESTA,10
6841,Achega  al 3000,215,570000,39615000,2651,184256,70,SEGUNDO,VILLA URQUIZA,12
4902,Artilleros al 1900,244,620000,43090000,2541,176598,70,SEGUNDO,BELGRANO,13
8941,Bahia Blanca,355,410000,27552000,1155,77611,67,SEGUNDO,FLORESTA,10
8008,Villarroel al 1400,303,870000,58464000,2871,192950,67,SEGUNDO,CHACARITA,15
3419,RIVERA PEDRO IGNACIO al 5800 entre DE LOS CON y A*,233,390000,24960000,1674,107124,64,SEGUNDO,VILLA URQUIZA,12
8258,Córdoba 4300,398,1700000,114240000,4271,287035,67,SEGUNDO,VILLA CRESPO,15
3855,BAHIA BLANCA al 2300,380,490000,31360000,1289,82526,64,SEGUNDO,MONTE CASTRO,10
2037,SARMIENTO,552,2400000,153600000,4348,278261,64,SEGUNDO,SAN NICOLAS,1
9034,"ARTIGAS, MANUEL DE",172,275000,18480000,1599,107442,67,SEGUNDO,MATADEROS,9
8559,Carlos Antonio Lopez 2100,180,450000,30240000,2500,168000,67,SEGUNDO,VILLA PUEYRREDON,12
6722,Gral Jose G Artigas,368,570000,39615000,1549,107649,70,SEGUNDO,VILLA PUEYRREDON,12
3968,Av Jujuy,201,900000,57600000,4478,286567,64,SEGUNDO,PARQUE PATRICIOS,4
8026,CACHIMAYO 900,338,899000,60412800,2660,178736,67,SEGUNDO,PARQUE CHACABUCO,7
1868,constitución al 1700,1484,2400000,153600000,1617,103504,64,SEGUNDO,CONSTITUCION,1
8815,Necochea al 1100,480,250000,16800000,521,35000,67,SEGUNDO,BOCA,4
7389,Av Entre Rios 1500,578,900000,60480000,1557,104637,67,SEGUNDO,SAN CRISTOBAL,3
9083,MONTIEL 2866,154,117000,7862400,760,51055,67,SEGUNDO,MATADEROS,9
9012,PIERES,255,320000,21504000,1255,84329,67,SEGUNDO,LINIERS,9
9906,"REPETTO, NICOLAS, DR. 200",88,310000,19762500,3523,224574,64,TERCER,CABALLITO,6
10122,REMEDIOS 2900,200,320000,20400000,1600,102000,64,TERCER,FLORES SUR,7
1274,MENDOZA,370,1290000,82560000,3486,223135,64,SEGUNDO,VILLA URQUIZA,12
1164,PADILLA,216,750000,48000000,3472,222222,64,SEGUNDO,VILLA CRESPO,15
3330,Constituyentes al 6100,1500,4000000,256000000,2667,170667,64,SEGUNDO,VILLA URQUIZA,12
4378,MONTE 4400,294,230000,14720000,782,50068,64,SEGUNDO,PARQUE AVELLANEDA,9
6576,CARACAS,148,200000,13900000,1351,93919,70,SEGUNDO,VILLA DEL PARQUE,11
4112,Trelles 1200,437,480000,30720000,1098,70297,64,SEGUNDO,VILLA GRAL. MITRE,11
