,DIRECCION,PROPIEDADS,PRECIOUSD,PRECIOPESO,DOLARM2,PESOSM2,COTIZACION,TRIMESTRE_,BARRIO,COMUNA_
1620,CORRIENTES,1091,3950000,252800000,3621,231714,64,SEGUNDO,ALMAGRO,5
2502,Avellaneda,145,420000,26880000,2897,185379,64,SEGUNDO,CABALLITO,6
3196,CHARLONE,334,499000,31936000,1494,95617,64,SEGUNDO,VILLA ORTUZAR,15
5087,Carranza al 2000,427,1495000,103902500,3501,243331,70,SEGUNDO,PALERMO,14
641,RIO DE JANEIRO,548,1820000,116480000,3321,212555,64,SEGUNDO,ALMAGRO,5
4256,Concordia al 1100,660,1100000,70400000,1667,106667,64,SEGUNDO,VILLA SANTA RITA,11
8830,Suarez,1049,500000,33600000,477,32031,67,SEGUNDO,BOCA,4
630,"MITRE, BARTOLOME 4100",320,690000,43987500,2156,137461,64,PRIMER,ALMAGRO,5
8657,Iberá al 4900,433,570000,38304000,1316,88462,67,SEGUNDO,VILLA URQUIZA,12
2560,Epuyen 500,356,1300000,83200000,3652,233708,64,SEGUNDO,CABALLITO,6
4302,Escalada De San Martin,252,320000,20480000,1270,81270,64,SEGUNDO,VILLA SANTA RITA,11
4457,Paez,148,290000,18560000,1959,125405,64,SEGUNDO,FLORES NORTE,7
6424,Darwin,197,430000,29885000,2183,151701,70,SEGUNDO,VILLA CRESPO,15
4077,Pje Hungria,205,250000,16000000,1220,78049,64,SEGUNDO,VELEZ SARSFIELD,10
434,GUALEGUAYCHU 1700,171,190000,15200000,1111,88889,80,CUARTO,FLORESTA,10
9675,Terreno en venta CON PLANOS APROBADOS PARA 12 PIS*,410,1220000,81984000,2976,199961,67,SEGUNDO,FLORES NORTE,7
593,"PAZ, GRAL. 14200",300,140000,11200000,467,37333,80,CUARTO,VILLA LUGANO,8
5596,NECOCHEA,291,200000,13900000,687,47766,70,SEGUNDO,BOCA,4
4653,Tucuman,1471,3600000,250200000,2447,170088,70,SEGUNDO,BALVANERA,3
8000,Loyola al 1500,393,850000,57120000,2163,145344,67,SEGUNDO,CHACARITA,15
8464,Bermúdez,816,1800000,120960000,2206,148253,67,SEGUNDO,VILLA DEVOTO SUR,11
2428,JUNIN,260,1550000,99200000,5955,381128,64,SEGUNDO,RECOLETA,2
110,QUESADA 3160,294,700000,56000000,2381,190476,80,CUARTO,COGHLAN,12
1035,BARZANA,216,460000,29440000,2130,136296,64,SEGUNDO,PARQUE CHAS,15
4452,esteban bonorino al 100,257,850000,54400000,3307,211673,64,SEGUNDO,FLORES NORTE,7
440,CAAGUAZU 7063,152,180000,14400000,1184,94737,80,CUARTO,LINIERS,9
10222,"TRELLES, MANUEL R.",315,390000,24960000,1238,79238,64,SEGUNDO,VILLA GRAL. MITRE,11
9438,Gana,230,200000,13440000,870,58435,67,SEGUNDO,VILLA REAL,10
708,"CEVALLOS, VIRREY",288,480000,30720000,1667,106667,64,SEGUNDO,CONSTITUCION,1
7080,Lamarca,305,290000,20155000,951,66082,70,SEGUNDO,VILLA SANTA RITA,11
3377,Nuñez 5200,417,850000,54400000,2038,130456,64,SEGUNDO,VILLA URQUIZA,12
10029,"VIRASORO, VALENTIN",206,390000,24960000,1893,121165,64,SEGUNDO,VILLA CRESPO,15
3003,Thames,182,730000,46720000,4011,256703,64,SEGUNDO,VILLA CRESPO,15
7981,Forest al 300,401,1800000,120960000,4489,301646,67,SEGUNDO,CHACARITA,15
4125,Camarones,534,590000,37760000,1105,70712,64,SEGUNDO,VILLA GRAL. MITRE,11
3007,Castillo 1100,167,425000,27200000,2545,162874,64,SEGUNDO,VILLA CRESPO,15
8006,Santos Dumont,285,790000,53088000,2772,186274,67,SEGUNDO,CHACARITA,15
10280,"BATLLE Y ORDONEZ, JOSE P.T",290,350000,22400000,1207,77241,64,SEGUNDO,VILLA LUGANO,8
6018,Luna,450,420000,29190000,933,64867,70,SEGUNDO,PARQUE PATRICIOS,4
5816,Pieres 500,260,280000,19460000,1077,74846,70,SEGUNDO,LINIERS,9
7279,Lavalle 2004/6/8 Y Ayacucho 494/6,271,1000000,67200000,3690,247970,67,SEGUNDO,BALVANERA,3
10249,"JUSTO, JUAN B. 6400",111,250000,15937500,2252,143581,64,TERCER,VILLA SANTA RITA,11
6768,Jose M Piran,255,400000,27800000,1569,109020,70,SEGUNDO,VILLA URQUIZA,12
100,SUPERI 2400,436,600000,48000000,1376,110092,80,CUARTO,BELGRANO,13
1316,CASEROS,400,450000,28800000,1125,72000,64,SEGUNDO,BOEDO,5
9434,Av Gral Paz al 8900,1320,2800000,188160000,2121,142545,67,SEGUNDO,VILLA REAL,10
5221,Rio de Janeiro,381,650000,45175000,1706,118570,70,SEGUNDO,CABALLITO,6
1105,CAMARGO,234,900000,57600000,3846,246154,64,SEGUNDO,VILLA CRESPO,15
1297,NAVARRO,526,990000,63360000,1882,120456,64,SEGUNDO,VILLA DEVOTO NORTE,11
3,MEXICO 4000,320,300000,24000000,938,75000,80,CUARTO,ALMAGRO,5
6109,Camarones,534,590000,41005000,1105,76788,70,SEGUNDO,VILLA GRAL. MITRE,11
5747,REMEDIOS ESCALADA DE SAN MARTIN al 3800,300,300000,20850000,1000,69500,70,SEGUNDO,FLORESTA,10
6848,Cereti,207,375000,26062500,1812,125906,70,SEGUNDO,VILLA URQUIZA,12
8620,Blanco Encalada,252,1195000,80304000,4742,318667,67,SEGUNDO,VILLA URQUIZA,12
5886,MIRALLA,155,220000,15290000,1419,98645,70,SEGUNDO,MATADEROS,9
9764,"CALVO, CARLOS 2500",159,230000,14662500,1446,92217,64,TERCER,SAN CRISTOBAL,3
2773,Av Cabildo,280,1900000,121600000,6786,434286,64,SEGUNDO,SAAVEDRA,12
2116,Blanco Encalada,324,1350000,86400000,4167,266667,64,SEGUNDO,BELGRANO,13
2202,Delgado,130,580000,37120000,4462,285538,64,SEGUNDO,COLEGIALES,13
587,LACARRA 1500,242,200000,16000000,826,66116,80,CUARTO,PARQUE AVELLANEDA,9
1575,"FALCON, RAMON L.,CNEL. 1900",202,1550000,98812500,7673,489171,64,PRIMER,FLORES NORTE,7
815,CIUDAD DE LA PAZ 1500,346,1350000,86062500,3902,248736,64,PRIMER,COLEGIALES,13
9151,MIRANDA,449,400000,26880000,891,59866,67,SEGUNDO,MONTE CASTRO,10
5907,Montiel,160,225000,15637500,1406,97734,70,SEGUNDO,MATADEROS,9
1047,"VICTORICA, B., GRAL.",160,290000,18560000,1812,116000,64,SEGUNDO,PARQUE CHAS,15
9681,VARELA AV.,433,820000,55104000,1894,127261,67,SEGUNDO,FLORES NORTE,7
3019,LOYOLA al 300,235,1000000,64000000,4255,272340,64,SEGUNDO,VILLA CRESPO,15
6305,ESTADOS UNIDOS,867,870000,60465000,1003,69740,70,SEGUNDO,CONSTITUCION,1
4232,FERRE,301,220000,14080000,731,46777,64,SEGUNDO,VILLA RIACHUELO,8
6091,Juan B Justo 9300,590,520000,36140000,881,61254,70,SEGUNDO,VERSALLES,10
5135,Carranza Angel 1400,453,1650000,114675000,3642,253146,70,SEGUNDO,PALERMO,14
485,JUJUY 1800,618,4500000,360000000,7282,582524,80,CUARTO,PARQUE PATRICIOS,4
9815,AGUILAR 2600,360,1000000,63750000,2778,177083,64,TERCER,COLEGIALES,13
5484,Ruiz Huidobro al 3300,300,498000,34611000,1660,115370,70,SEGUNDO,SAAVEDRA,12
6842,Bucarelli al 2700,422,1300000,90350000,3081,214100,70,SEGUNDO,VILLA URQUIZA,12
3510,Avenida Almirante Brown,711,800000,51200000,1125,72011,64,SEGUNDO,BOCA,4
817,"MARTINEZ, ENRIQUE, GRAL. 1461",1712,1200000,76500000,701,44685,64,PRIMER,COLEGIALES,13
5480,Ramallo,127,240000,16680000,1883,130885,70,SEGUNDO,SAAVEDRA,12
7977,F De Cespedes,152,410000,27552000,2697,181263,67,SEGUNDO,CHACARITA,15
207,"BELAUSTEGUI, LUIS, Dr. 1200",150,265000,21200000,1767,141333,80,CUARTO,CABALLITO,6
4001,Av Caseros al 2000,790,2000000,128000000,2532,162025,64,SEGUNDO,PARQUE PATRICIOS,4
5251,F Senillosa,450,1500000,104250000,3333,231667,70,SEGUNDO,CABALLITO,6
804,"PEREZ, ROQUE 2900",920,610000,38887500,663,42269,64,PRIMER,COGHLAN,12
1173,"SCALABRINI ORTIZ, RAUL",415,2100000,134400000,5060,323855,64,SEGUNDO,VILLA CRESPO,15
5358,"LA PLATA, AVDA.",57,135000,9382500,2368,164605,70,SEGUNDO,PARQUE CHACABUCO,7
2571,Del Barco Centenera,383,1100000,70400000,2872,183812,64,SEGUNDO,CABALLITO,6
3253,Pareja,450,350000,22400000,778,49778,64,SEGUNDO,VILLA PUEYRREDON,12
7911,Juan Jose Biedma 1066,250,430000,28896000,1720,115584,67,SEGUNDO,CABALLITO,6
9019,Pje J Chavez,148,230000,15456000,1554,104432,67,SEGUNDO,LINIERS,9
1523,ESCALADA,13200,5000000,320000000,379,24242,64,SEGUNDO,VILLA SOLDATI,8
2530,Nicolas Repetto,130,310000,19840000,2385,152615,64,SEGUNDO,CABALLITO,6
9217,Av. Colonia,123,295000,19824000,2398,161171,67,SEGUNDO,PARQUE PATRICIOS,4
9857,DARWIN 1400,144,450000,28687500,3125,199219,64,TERCER,PALERMO,14
9782,"DELLEPIANE, LUIS, TTE. GRAL. 600",13000,9500000,605625000,731,46586,64,TERCER,SAN NICOLAS,1
2568,Av. Directorio,166,700000,44800000,4217,269880,64,SEGUNDO,CABALLITO,6
3516,HERNANDARIAS,960,1100000,70400000,1146,73333,64,SEGUNDO,BOCA,4
4590,Yrigoyen,184,590000,41005000,3207,222853,70,SEGUNDO,ALMAGRO,5
709,COCHABAMBA 1300,432,295000,18806250,683,43533,64,PRIMER,CONSTITUCION,1
6221,Directorio Avda,370,600000,41700000,1622,112703,70,SEGUNDO,PARQUE AVELLANEDA,9
3189,Francisco Iturri,162,380000,24320000,2346,150123,64,SEGUNDO,VILLA ORTUZAR,15
5822,Av Lisandro de la Torre,197,310000,21545000,1574,109365,70,SEGUNDO,LINIERS,9
10001,"ALVAREZ, JULIAN 900",195,800000,51000000,4103,261538,64,TERCER,VILLA CRESPO,15
196,DOBLAS 900,692,4000000,320000000,5780,462428,80,CUARTO,CABALLITO,6
2167,Av Melian 3300,163,550000,35200000,3374,215951,64,SEGUNDO,COGHLAN,12
6832,Miller al 2200,123,640000,44480000,5203,361626,70,SEGUNDO,VILLA URQUIZA,12
10166,"PAZ, MARCOS 2000",1378,2500000,159375000,1814,115657,64,TERCER,MONTE CASTRO,10
1450,CERVANTES 1500,464,850000,54187500,1832,116783,64,PRIMER,VELEZ SARSFIELD,10
2474,ELEODORO LOBOS 700,328,995000,63680000,3034,194146,64,SEGUNDO,CABALLITO,6
5678,Constitución 4000,308,550000,38225000,1786,124107,70,SEGUNDO,BOEDO,5
7383,TACUARI 400,229,750000,50400000,3275,220087,67,SEGUNDO,MONTSERRAT,1
289,DARWIN 700,147,280000,22400000,1905,152381,80,CUARTO,VILLA CRESPO,15
6896,Av San Martin 7400,177,550000,38225000,3107,215960,70,SEGUNDO,VILLA DEVOTO NORTE,11
811,AMENABAR 1000,2306,2000000,127500000,867,55291,64,PRIMER,COLEGIALES,13
3711,Chivilcoy,305,800000,51200000,2623,167869,64,SEGUNDO,FLORESTA,10
7001,Donizetti,202,515000,35792500,2550,177191,70,SEGUNDO,VILLA LURO,10
271,BESARES 4100,150,265000,21200000,1767,141333,80,CUARTO,SAAVEDRA,12
9865,GODOY CRUZ 1800,251,595000,37931250,2370,151120,64,TERCER,PALERMO,14
7904,"Gaona al 1400, Caballito - Sólida estructura para",512,978000,65721600,1910,128362,67,SEGUNDO,CABALLITO,6
3591,Avenida Boedo,105,430000,27520000,4095,262095,64,SEGUNDO,BOEDO,5
4294,NAZCA al 1900,275,995000,63680000,3618,231564,64,SEGUNDO,VILLA SANTA RITA,11
998,MAURE,200,700000,44800000,3500,224000,64,SEGUNDO,CHACARITA,15
3424,Alvarez Thomas,112,645000,41280000,5759,368571,64,SEGUNDO,VILLA URQUIZA,12
9611,Alberdi 2600,223,580000,38976000,2601,174780,67,SEGUNDO,FLORES NORTE,7
134,"CARRANZA, ANGEL JUSTINIANO 1500",143,440000,35200000,3077,246154,80,CUARTO,PALERMO,14
5869,Montiel,155,225000,15637500,1452,100887,70,SEGUNDO,MATADEROS,9
3709,J Bonifacio,375,300000,19200000,800,51200,64,SEGUNDO,FLORESTA,10
2787,Correa  al 4000,212,360000,23040000,1698,108679,64,SEGUNDO,SAAVEDRA,12
7898,F Senillosa,216,1200000,80640000,5556,373333,67,SEGUNDO,CABALLITO,6
1607,Sanchez Bustamante 865,837,1900000,121600000,2270,145281,64,SEGUNDO,ALMAGRO,5
1744,paso al 500,321,2400000,153600000,7477,478505,64,SEGUNDO,BALVANERA,3
2150,Superi,245,900000,57600000,3673,235102,64,SEGUNDO,COGHLAN,12
2544,Cucha Cucha,370,500000,32000000,1351,86486,64,SEGUNDO,CABALLITO,6
139,HUMBOLDT 1400,81,490000,39200000,6049,483951,80,CUARTO,PALERMO,14
855,"CARRANZA, ANGEL JUSTINIANO",306,1800000,115200000,5882,376471,64,SEGUNDO,PALERMO,14
1947,Alberti 1200,245,400000,25600000,1633,104490,64,SEGUNDO,SAN CRISTOBAL,3
6609,A. FRANCISCO BEIRO,1300,650000,45175000,500,34750,70,SEGUNDO,VILLA DEVOTO SUR,11
6888,Campana,225,490000,34055000,2178,151356,70,SEGUNDO,VILLA DEVOTO NORTE,11
2350,CHARCAS,242,1300000,83200000,5372,343802,64,SEGUNDO,PALERMO,14
4779,Pasco,580,350000,24325000,603,41940,70,SEGUNDO,SAN CRISTOBAL,3
126,"LARRALDE, CRISOLOGO 3100",147,239000,19120000,1626,130068,80,CUARTO,NUÑEZ,13
7962,Av. Cordoba 5700,430,1430000,96096000,3326,223479,67,SEGUNDO,CHACARITA,15
357,"CARRIL, SALVADOR MARIA DEL 3030",337,490000,39200000,1454,116320,80,CUARTO,VILLA PUEYRREDON,12
8424,Gdero Baigorria,355,790000,53088000,2225,149544,67,SEGUNDO,VILLA DEL PARQUE,11
9598,AUTOPISTA DELLEPIANE Y PIEDRABUNEA,832,530000,35616000,637,42808,67,SEGUNDO,VILLA LUGANO,8
3739,RIVADAVIA,247,385000,24640000,1559,99757,64,SEGUNDO,LINIERS,9
1564,"ALBERDI, JUAN BAUTISTA 3200",258,990000,63112500,3837,244622,64,PRIMER,FLORES NORTE,7
5718,Remedios 3000,233,289900,20148050,1244,86472,70,SEGUNDO,FLORES SUR,7
6271,Alberdi 2600,223,580000,40310000,2601,180762,70,SEGUNDO,FLORES NORTE,7
562,"LAMARCA, EMILIO 1700",613,1350000,108000000,2202,176183,80,CUARTO,VILLA SANTA RITA,11
188,FRAGATA Pres. SARMIENTO 1400,229,250000,20000000,1092,87336,80,CUARTO,CABALLITO,6
962,RIO DE JANEIRO 500,196,950000,60562500,4847,308992,64,PRIMER,CABALLITO,6
90,PARANA 100,346,950000,76000000,2746,219653,80,CUARTO,SAN NICOLAS,1
5730,Miro al 1800,172,290000,20155000,1686,117180,70,SEGUNDO,FLORES SUR,7
5744,Azul al 300,375,500000,34750000,1333,92667,70,SEGUNDO,FLORESTA,10
8135,Chajari,162,228000,15321600,1407,94578,67,SEGUNDO,SAAVEDRA,12
1670,GUARDIA VIEJA al 3600,229,700000,44800000,3057,195633,64,SEGUNDO,ALMAGRO,5
1822,Avda.Entre Ríos 1056,504,1440000,92160000,2857,182857,64,SEGUNDO,BALVANERA,3
8097,Balboa al 400,1050,2000000,134400000,1905,128000,67,SEGUNDO,PATERNAL,15
930,"MORAN, PEDRO 2600",157,220000,14025000,1401,89331,64,PRIMER,AGRONOMIA,15
7192,ROCAMORA,230,610000,40992000,2652,178226,67,SEGUNDO,ALMAGRO,5
772,ARCOS 2300,375,1699999,108374936,4533,289000,64,PRIMER,BELGRANO,13
3950,Traful  3700,300,345000,22080000,1150,73600,64,SEGUNDO,NUEVA POMPEYA,4
5575,Caboto,1200,1200000,83400000,1000,69500,70,SEGUNDO,BOCA,4
9002,Garcia De Cossio,200,280000,18816000,1400,94080,67,SEGUNDO,LINIERS,9
6485,LOYOLA,351,960000,66720000,2735,190085,70,SEGUNDO,VILLA CRESPO,15
1991,Saavedra 1100,157,430000,27520000,2739,175287,64,SEGUNDO,SAN CRISTOBAL,3
1756,ALSINA ADOLFO,393,480000,30720000,1221,78168,64,SEGUNDO,BALVANERA,3
1938,URQUIZA,340,335000,21440000,985,63059,64,SEGUNDO,SAN CRISTOBAL,3
4816,Domingo F Sarmiento,704,2480000,172360000,3525,244997,70,SEGUNDO,SAN NICOLAS,1
4380,Pje La Cordillera,160,160000,10240000,1000,64000,64,SEGUNDO,PARQUE AVELLANEDA,9
3486,GRIVEO,178,250000,16000000,1404,89888,64,SEGUNDO,VILLA DEVOTO NORTE,11
7636,Cramer 3048  | USAM,285,1000000,67200000,3509,235789,67,SEGUNDO,NUÑEZ,13
157,VIDT 1600,141,680000,54400000,4823,385816,80,CUARTO,PALERMO,14
2020,Sarmiento,996,4000000,256000000,4016,257028,64,SEGUNDO,SAN NICOLAS,1
6778,Dr P I Rivera,400,1650000,114675000,4125,286688,70,SEGUNDO,VILLA URQUIZA,12
4248,CONDARCO 1300,498,480000,30720000,964,61687,64,SEGUNDO,VILLA SANTA RITA,11
5753,Av B Rivadavia,205,690000,47955000,3366,233927,70,SEGUNDO,FLORESTA,10
3943,Dekay,262,260000,16640000,992,63511,64,SEGUNDO,NUEVA POMPEYA,4
5757,Gral. Venancio Flores 3900,197,248000,17236000,1259,87492,70,SEGUNDO,FLORESTA,10
5090,Uriarte,240,990000,68805000,4118,286199,70,SEGUNDO,PALERMO,14
1150,LERMA,377,1160000,74240000,3077,196923,64,SEGUNDO,VILLA CRESPO,15
187,"OROÑO, NICASIO 1194",170,250000,20000000,1471,117647,80,CUARTO,CABALLITO,6
8563,De los Constituyentes,254,600000,40320000,2362,158740,67,SEGUNDO,VILLA PUEYRREDON,12
2730,San Martin,263,850000,54400000,3232,206844,64,SEGUNDO,PATERNAL,15
6936,Pasaje Warner,333,292000,20294000,877,60943,70,SEGUNDO,VELEZ SARSFIELD,10
872,EL SALVADOR,350,710000,45440000,2029,129829,64,SEGUNDO,PALERMO,14
5748,Felipe Vallese 3900,290,750000,52125000,2586,179741,70,SEGUNDO,FLORESTA,10
7138,Bogado,248,750000,50400000,3024,203226,67,SEGUNDO,ALMAGRO,5
763,"PERON, JUAN DOMINGO, TTE.",240,840000,53760000,3500,224000,64,SEGUNDO,SAN NICOLAS,1
10144,CAAGUAZU 7000,100,180000,11475000,1800,114750,64,TERCER,LINIERS,9
3913,Av A Alvarez Jonte,823,2200000,140800000,2673,171081,64,SEGUNDO,MONTE CASTRO,10
2055,Brasil,373,750000,48000000,2011,128686,64,SEGUNDO,SAN TELMO,1
1846,Av. Juan de Garay,332,640000,40960000,1928,123373,64,SEGUNDO,CONSTITUCION,1
7833,Av. San Martin 4800,263,860000,57792000,3270,219741,67,SEGUNDO,AGRONOMIA,15
7667,Zapiola,776,1300000,87360000,1675,112577,67,SEGUNDO,NUÑEZ,13
9634,Cnel J Terrada,287,630000,42336000,2195,147512,67,SEGUNDO,FLORES NORTE,7
1872,Humberto Primo,379,550000,35200000,1451,92876,64,SEGUNDO,CONSTITUCION,1
8278,Ferrari 318,132,360000,24192000,2727,183273,67,SEGUNDO,VILLA CRESPO,15
3140,Chivilcoy,375,680000,43520000,1813,116053,64,SEGUNDO,VILLA DEVOTO SUR,11
948,GAONA,203,880000,56320000,4335,277438,64,SEGUNDO,CABALLITO,6
4711,Humberto I,707,850000,59075000,1202,83557,70,SEGUNDO,CONSTITUCION,1
7894,Espinosa 95,150,590000,39648000,3933,264320,67,SEGUNDO,CABALLITO,6
7467,PARANA,346,950000,63840000,2746,184509,67,SEGUNDO,SAN NICOLAS,1
5781,Av. Directorio,387,580000,40310000,1499,104160,70,SEGUNDO,FLORESTA,10
2805,Besares,145,480000,30720000,3310,211862,64,SEGUNDO,SAAVEDRA,12
3225,Guevara al 1300,370,500000,32000000,1351,86486,64,SEGUNDO,VILLA ORTUZAR,15
6168,Santa Maria Del Buen Aire,112,129000,8965500,1152,80049,70,SEGUNDO,BARRACAS ESTE,4
3594,Estados Unidos,187,510000,32640000,2727,174545,64,SEGUNDO,BOEDO,5
7714,Cordoba al 3700,400,1800000,120960000,4500,302400,67,SEGUNDO,PALERMO,14
2499,BELAUSTEGUI LUIS DR.,150,265000,16960000,1767,113067,64,SEGUNDO,CABALLITO,6
5848,Tapalque,158,159000,11050500,1006,69940,70,SEGUNDO,MATADEROS,9
6718,Av Gral E Mosconi,265,599000,41630500,2260,157096,70,SEGUNDO,VILLA PUEYRREDON,12
3087,Enrique De Vedia,146,140000,8960000,959,61370,64,SEGUNDO,VILLA DEL PARQUE,11
2185,Virrey Loreto y Delgado,163,480000,30720000,2945,188466,64,SEGUNDO,COLEGIALES,13
2780,"Arias al 3500, entre Superí y Roque Pérez",157,330000,21120000,2102,134522,64,SEGUNDO,SAAVEDRA,12
5664,Tarija,203,420000,29190000,2069,143793,70,SEGUNDO,BOEDO,5
5847,Manuel Artigas,400,550000,38225000,1375,95562,70,SEGUNDO,MATADEROS,9
1198,BAIGORRIA,650,780000,49920000,1200,76800,64,SEGUNDO,VILLA DEL PARQUE,11
4788,Carlos Calvo,295,450000,31275000,1525,106017,70,SEGUNDO,SAN CRISTOBAL,3
4607,Muñiz,302,1100000,76450000,3642,253146,70,SEGUNDO,ALMAGRO,5
1548,ESCALADA,231,290000,18560000,1255,80346,64,SEGUNDO,PARQUE AVELLANEDA,9
6021,Brasil  al 3098,315,265000,18417500,841,58468,70,SEGUNDO,PARQUE PATRICIOS,4
2142,Superi 2537  | USAA,245,900000,57600000,3673,235102,64,SEGUNDO,COGHLAN,12
3874,Av A Alvarez Jonte,161,450000,28800000,2795,178882,64,SEGUNDO,MONTE CASTRO,10
3262,Av. Mosconi,169,550000,35200000,3254,208284,64,SEGUNDO,VILLA PUEYRREDON,12
9911,"NEWBERY, JORGE 4000",357,1470000,93712500,4118,262500,64,TERCER,CHACARITA,15
1873,Cochabamba al 1300,432,295000,18880000,683,43704,64,SEGUNDO,CONSTITUCION,1
4179,Gral M De Escalada,152,285000,18240000,1875,120000,64,SEGUNDO,VILLA LURO,10
3624,Av. Chiclana,346,880000,56320000,2543,162775,64,SEGUNDO,BOEDO,5
164,"HUERGO, ING. 1400",1853,10200000,816000000,5505,440367,80,CUARTO,PUERTO MADERO,1
2835,L Lugones,130,270000,17280000,2079,133025,64,SEGUNDO,SAAVEDRA,12
4119,Juan A. Garcia al 1900,477,650000,41600000,1363,87212,64,SEGUNDO,VILLA GRAL. MITRE,11
1242,TRONADOR,700,2000000,128000000,2857,182857,64,SEGUNDO,VILLA ORTUZAR,15
4235,CORRALES,150,138000,8832000,920,58880,64,SEGUNDO,VILLA RIACHUELO,8
7567,Av Congreso al 3900 Esquina Tronador,250,770000,51744000,3080,206976,67,SEGUNDO,COGHLAN,12
3561,Castro Barros,260,289000,18496000,1112,71138,64,SEGUNDO,BOEDO,5
8962,Floresta - Rafaela al 3500,211,350000,23520000,1659,111469,67,SEGUNDO,FLORESTA,10
8089,ALMIRANTE JUAN FRANCISCO SEGUI,321,390000,26208000,1215,81645,67,SEGUNDO,PATERNAL,15
1936,Dean Funes,500,1400000,89600000,2800,179200,64,SEGUNDO,SAN CRISTOBAL,3
5313,charlone al 600,446,950000,66025000,2130,148038,70,SEGUNDO,CHACARITA,15
2370,Angel Justiniano Carranza,363,1550000,99200000,4270,273278,64,SEGUNDO,PALERMO,14
3113,Gral Jose G Artigas,211,285000,18240000,1353,86569,64,SEGUNDO,VILLA DEL PARQUE,11
9133,Juan A Garcia,120,250000,16800000,2083,140000,67,SEGUNDO,MONTE CASTRO,10
6399,Barzana al 1200,704,1650000,114675000,2344,162891,70,SEGUNDO,PARQUE CHAS,15
7076,Tres Arroyos,635,1500000,104250000,2362,164173,70,SEGUNDO,VILLA SANTA RITA,11
8783,"BLANES, J. M. al 200",2700,3500000,235200000,1296,87111,67,SEGUNDO,BOCA,4
9803,MONROE 3000,3600,3900000,248625000,1083,69062,64,TERCER,BELGRANO,13
2981,Acoyte 1300,121,380000,24320000,3140,200992,64,SEGUNDO,VILLA CRESPO,15
4160,Av Alberdi,230,260000,16640000,1130,72348,64,SEGUNDO,VILLA LURO,10
5188,CHORROARIN 121 - 127 - 137 -,1357,2200000,152900000,1621,112675,70,SEGUNDO,AGRONOMIA,15
3988,Elia,569,490000,31360000,861,55114,64,SEGUNDO,PARQUE PATRICIOS,4
3660,Primera Junta,178,180000,11520000,1011,64719,64,SEGUNDO,FLORES SUR,7
7193,ROCAMORA al 4400,255,790000,53088000,3098,208188,67,SEGUNDO,ALMAGRO,5
2165,Av. Ricardo Balbin 3100 y Jose P. Tamborini,164,825000,52800000,5030,321951,64,SEGUNDO,COGHLAN,12
1732,Mexico al 3200,8282,6000000,384000000,724,46366,64,SEGUNDO,BALVANERA,3
3200,BALLIVIAN,245,430000,27520000,1755,112327,64,SEGUNDO,VILLA ORTUZAR,15
